"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","culture_ID","date","time_point","day"
"sample_00001",52.3247731958763,3.56849633513296,395.350979381443,76.8428582049349,73.5224474226804,8.66219397175995,29.0982479381443,3.92305051129378,17.2815587628866,2.39846599653006,1.7120206185567,0.311734060651779,-0.03,0.46,3.92,97,219.58,168,42.81,339.25,86.54,6.28,0.88,1.4,35.3,157.1,21.99,"sample_00001-209",1,"19.10.22",4,26
"sample_00001",59.2762142857143,4.40828308970387,484.208494897959,49.4172749540481,85.4213602040817,6.22973166798547,35.6674408163265,3.84707517838041,17.3618540816327,1.50969059110119,2.07813265306122,0.337216521276397,-0.03,0.5,3.96,98,208.74,207,52.22,306.12,77.3,6.5,0.49,1.1,26.19,142.52,12.13,"sample_00001-21",1,"19.10.22",4,26
"sample_00001",53.3253684210526,4.82003221727697,388.307605263158,79.2234899263206,75.0490578947368,8.56918314512209,30.3913705263158,4.66033701761925,16.3401726315789,2.97815871347503,1.92971578947368,0.49501265109898,-0.04,0.49,3.92,95,243.84,244,62.2,328,83.67,12.24,0.44,1.79,38.28,181.7,10.97,"sample_00001-218",1,"19.10.22",4,26
"sample_00001",51.6007448979592,5.26137669513089,410.564617346939,77.022967750716,77.3726051020409,9.88206293842246,30.8741005102041,4.82489806933888,16.9913617346939,2.60316179196461,1.86272448979592,0.425268569613701,0.04,0.52,3.92,98,176.32,176,44.98,334.81,85.41,8.05,0.36,1.44,36.09,201.2,9.06,"sample_00001-226",1,"19.10.22",4,26
"sample_00001",62.8581944444444,4.86302819250469,361.76625,42.8157769908592,70.70371875,4.54440083137013,28.1365875,2.55248995634379,16.44879375,2.00371010081154,1.74240277777778,0.296025772561012,0,0.59,2.88,72,159.14,159,55.26,220.66,76.62,6.4,0.4,1.27,31.69,160.09,10.12,"sample_00001-235",1,"19.10.22",4,26
"sample_00001",54.2981111111111,4.42366196487561,255.7575,51.7212725448035,59.2113,6.13145460463126,24.39015,3.23639555756091,13.31235,1.7880209297949,1.85748148148148,0.303229840520909,-0.19,0.54,1.16,27,55.78,36,30.84,115.9,99.91,13.31,1.67,2.63,37.91,172.04,41.66,"sample_00001-240",1,"19.10.22",4,26
"sample_00001",56.6884742268041,5.44606776738345,443.543891752577,97.1227217115142,83.5687438144329,14.9367728568715,34.0835474226804,7.25298694487446,16.6465855670103,2.36599575900136,2.0950618556701,0.583053399756278,0.07,0.64,3.92,97,113.08,57,14.46,292.26,74.56,6.34,0.31,1.43,35.4,158.6,3.9,"sample_00001-241",1,"19.10.22",4,26
"sample_00001",64.2857708333333,7.14818194402077,635.93859375,135.811765114059,98.1906046875001,14.5531761622716,39.7247625,7.13239487330795,20.2454015625,2.30230716920924,1.9705625,0.366218048723061,0.03,0.39,3.92,96,236.1,224,57.18,396.55,101.16,57.3,0.81,5.66,51.08,477.48,20.18,"sample_00001-266",1,"19.10.22",4,26
"sample_00001",45.6755979381443,1.22424149697369,406.17324742268,79.9980405099909,72.3603896907216,8.07224912860199,25.2753402061856,2.73050876668234,20.3325030927835,2.66557942191216,1.25728865979381,0.169952441801307,-0.02,0.47,3.92,97,278.16,278,70.96,336.86,85.93,6.21,0.64,1.26,31.04,155.28,15.95,"sample_00001-271",1,"19.10.22",4,26
"sample_00001",64.8988367346939,5.51985494298775,550.487984693877,42.7248846292142,99.9297413265306,7.42099191438047,44.0501556122449,4.17846228661502,16.0071290816327,1.43553658755981,2.78698979591837,0.426101543846064,-0.02,0.37,3.92,98,297.2,289,73.62,355.35,90.65,7.79,0.57,1.58,39.56,194.86,14.29,"sample_00001-275",1,"19.10.22",4,26
"sample_00001",55.78671875,3.26335114391431,260.902265625,37.9355932002868,58.64585625,4.55342124293284,23.628375,2.27710144479659,14.0848875,1.79680923102154,1.70667708333333,0.283824797506886,0.05,0.39,3.92,96,263.98,264,67.34,365.52,93.24,8.39,0.47,1.62,41.1,209.7,11.85,"sample_00001-276",1,"19.10.22",4,26
"sample_00001",49.59225,2.99413773170345,243.9871875,45.6720687352795,57.96167625,6.97867177200709,22.74206625,4.09605388939077,13.87803375,2.58677279089532,1.72935,0.57818897407646,0.02,0.38,1.76,40,117.25,117,66.62,164.82,93.65,15.32,1.53,2.33,31.22,155.39,38.14,"sample_00001-285",1,"19.10.22",4,26
"sample_00001",50.2716493506493,3.18627289596049,469.281915584415,164.093096040752,76.8767844155845,13.6212053658732,27.6416707792208,4.68321636307552,21.0496383116883,4.49010480364217,1.34292207792208,0.220697325850883,-0.04,0.64,3.24,77,146.88,147,45.33,256.25,79.09,7.79,0.53,1.44,34.48,194.82,13.27,"sample_00001-290",1,"19.10.22",4,26
"sample_00001",58.0002727272727,3.54487022824037,295.245,35.0700201637483,62.4335727272727,3.78953007619431,25.2789545454545,1.72503592076014,14.87655,1.52855807263858,1.7180101010101,0.222921945475271,0.01,0.54,3.96,99,171.94,128,32.31,343.13,86.65,6.33,0.2,1.45,36.14,158.22,5.09,"sample_00001-32",1,"19.10.22",4,26
"sample_00001",56.2544897959184,2.88920295520921,443.369617346939,44.901820802564,103.932959693878,7.62195843855465,46.1159862244898,4.11468562856215,12.280137244898,1.14016540042457,3.7989387755102,0.570280087024102,0,0.25,3.92,98,362.57,363,92.49,371.89,94.87,6.93,1.27,1.29,32.37,173.26,31.63,"sample_00001-349",1,"19.10.22",4,26
"sample_00001",56.5897070707071,4.9794766388638,438.062727272727,69.3232145010717,82.1541681818182,9.31921939915651,33.8697409090909,5.02192876105287,16.5605318181818,2.34832984314748,2.09554545454546,0.46725340047959,0.04,0.56,3.96,99,120.42,34,8.57,329.79,83.28,6.66,0.28,1.41,35.2,166.57,6.99,"sample_00001-37",1,"19.10.22",4,26
"sample_00001",51.2542021276596,5.44741965862735,332.761356382979,70.9738678479176,67.7063058510638,10.1397079617705,27.0436164893617,5.2065134158968,15.6958611702128,2.06745113308549,1.75605319148936,0.447676783535383,0.01,0.76,3.92,94,88.06,88,22.36,309.88,79.05,10.68,0.29,1.86,37.97,230.33,7.15,"sample_00001-370",1,"19.10.22",4,26
"sample_00001",49.5812105263158,2.91856501394118,294.957236842105,66.2288553414614,62.97345,7.59357654230464,26.0110184210526,3.25861980930182,14.3471605263158,2.40853774872433,1.84831578947368,0.303290593673009,0,0.6,2.28,57,143.13,143,62.77,163.33,71.64,6.74,0.51,1.47,37.02,168.44,12.84,"sample_00001-382",1,"19.10.22",4,26
"sample_00001",55.4656666666667,4.83587641931193,389.10375,52.1074755587636,79.0090875,6.84882801486477,34.053075,3.57187637055092,14.605875,1.8389442270149,2.37066666666667,0.398145558451034,0.07,0.63,1.44,36,102.76,102,70.82,122.29,84.92,8.29,0.18,1.74,44.04,207.29,4.52,"sample_00001-39",1,"19.10.22",4,26
"sample_00001",52.2675816326531,3.68237167502973,330.895331632653,69.1912208706558,71.0805994897959,8.96189576731114,29.7798566326531,4.54278900965238,14.1321443877551,2.05102226516692,2.14660204081633,0.41367313008279,-0.02,0.52,3.92,98,175.89,125,31.99,345.72,88.19,7.3,0.53,1.48,37.11,182.47,13.33,"sample_00001-396",1,"19.10.22",4,26
"sample_00001",62.6463298969072,4.12481731848426,436.61087628866,51.5137795077398,81.6035335051546,6.85594982068389,33.5981319587629,3.68158049028076,16.609968556701,1.66326915303366,2.04939175257732,0.337022673467634,-0.04,0.45,3.92,97,238.73,239,60.9,359.28,91.65,8.9,0.48,1.68,40.27,222.48,12.06,"sample_00001-402",1,"19.10.22",4,26
"sample_00001",54.6041734693878,2.85092502631701,615.09375,111.850137642405,92.5876285714286,11.8986283919792,35.7051719387755,5.68065354254837,22.0323306122449,2.81935974531208,1.65530612244898,0.369512758262594,-0.05,0.58,3.92,98,204.07,201,51.27,310.18,79.13,13.9,0.29,1.7,42.4,347.48,7.3,"sample_00001-428",1,"19.10.22",4,26
"sample_00001",57.5769705882353,5.21049134241789,321.296029411765,83.4529766593268,64.2627794117647,11.1036782904402,24.3849308823529,4.80537499678216,16.6914794117647,2.34250358588121,1.48208823529412,0.335736491878094,-0.17,0.71,1.36,34,40.42,40,29.72,103.67,76.23,7.35,0.43,1.85,46.16,183.85,10.73,"sample_00001-430",1,"19.10.22",4,26
"sample_00001",53.4360102040816,4.02673459196426,333.405918367346,107.668582355015,73.8808025510205,11.8501399382236,31.1499964285714,4.46274165037043,13.4245928571429,2.88453025218547,2.37285714285714,0.370581710454943,0.13,0.72,3.92,98,114.02,112,28.55,285.72,72.89,6.34,0.34,1.31,32.81,158.53,8.57,"sample_00001-437",1,"19.10.22",4,26
"sample_00001",57.7103260869565,5.81721175442286,384.923885869565,156.185268762723,74.1940190217391,19.0170540031833,29.5093125,6.32326006086592,16.1751717391304,3.73173081357187,1.85778260869565,0.360397150471317,0.05,0.83,3.92,92,253.48,247,62.92,415.35,105.96,92.87,0.85,9.68,123.8,1160.91,21.32,"sample_00001-439",1,"19.10.22",4,26
"sample_00001",59.0566804123711,5.8740930869979,323.991649484536,51.2184821401967,69.8396613402062,7.22492029395735,28.7897381443299,3.34684683242717,14.3227206185567,1.49863283830617,2.02978350515464,0.297605101420914,-0.01,0.39,3.92,97,358.58,359,91.47,397.64,101.44,7.86,0.73,1.29,30.78,170.81,18.25,"sample_00001-441",1,"19.10.22",4,26
"sample_00001",53.42671875,4.7728550292872,383.579296875,77.571305075686,83.35490625,12.5157268865894,36.653090625,6.4517480673858,13.3325578125,1.7307752238494,2.79197916666667,0.59477050822661,0.01,0.68,3.92,96,228.87,228,58.25,326.01,83.17,12.17,0.66,2.02,44.22,217.13,14.48,"sample_00001-472",1,"19.10.22",4,26
"sample_00001",58.0205612244898,5.69325211551817,502.117346938775,128.045524983906,99.2438035714287,16.3443289028803,43.6741255102041,7.99656892960603,14.4898255102041,2.11490230918209,3.04582653061224,0.551959658347881,-0.02,0.44,3.92,98,180.42,180,46.03,350.32,89.37,10.2,0.75,1.84,46.11,254.99,18.74,"sample_00001-482",1,"19.10.22",4,26
"sample_00001",58.8876224489796,4.46283299260719,294.742882653061,40.0016146152092,63.0783780612245,5.00895389627449,25.9817005102041,2.78906196036174,14.4670959183673,1.48505211879926,1.81687755102041,0.281882196104221,-0.09,0.81,3.92,98,200.24,191,48.85,281.86,71.9,7.04,0.38,1.45,36.69,175.88,7.08,"sample_00001-498",1,"19.10.22",4,26
"sample_00001",55.8725858585859,5.03320704150496,554.371363636364,54.3494295579501,91.2292363636363,7.23945756787638,37.1228318181818,5.38550414507833,19.3243090909091,2.77812536049779,1.99114141414141,0.531110484875716,-0.05,0.56,3.96,99,183.1,157,39.72,331.31,83.66,6.93,0.38,1.39,34.83,173.24,9.52,"sample_00001-50",1,"19.10.22",4,26
"sample_00001",55.3406526315789,4.11631697797411,259.1595,45.5590875317836,57.5519068421053,6.75773721503183,22.2388910526316,3.59911414602481,14.8597910526316,1.44060373022982,1.51211578947368,0.296401749469307,-0.11,0.66,3.92,95,191.15,185,47.32,342.91,87.48,15.69,0.44,1.97,34.95,163.04,11.03,"sample_00001-506",1,"19.10.22",4,26
"sample_00001",56.0237113402061,4.09531471358522,465.188427835052,128.875051716729,82.6754891752578,11.7477954062649,33.3391407216495,4.86376605600735,17.6573319587629,3.38827855110134,1.94365979381443,0.403661158610524,-0.02,0.66,3.88,97,131.36,92,23.61,351.13,90.5,11.57,0.96,1.59,39.64,289.19,24.12,"sample_00001-529",1,"19.10.22",4,26
"sample_00001",56.3257159090909,4.01713247057908,210.623011363636,34.5395106924437,51.8181852272727,4.19061542059665,20.7673414772727,1.98619314241547,12.9727482954545,2.09287336015226,1.6495,0.345970366148423,-0.04,0.63,3.8,88,203.66,204,53.6,360.68,94.92,19.77,0.62,2.61,41.02,219.57,15.22,"sample_00001-542",1,"19.10.22",4,26
"sample_00001",56.3892093023256,5.46513742936224,337.967790697674,62.728984970422,75.0662790697674,8.4341107827031,32.5023802325581,4.43218930895035,13.260076744186,2.03159496781613,2.51139534883721,0.508691465079294,-0.01,0.62,1.88,43,134.36,134,71.47,171.92,91.45,15.18,0.69,2.75,48.63,199.58,17.36,"sample_00001-575",1,"19.10.22",4,26
"sample_00001",52.2063225806451,3.88021775494707,205.824919354839,30.4923929890983,56.2478370967742,5.08320495097938,24.3148935483871,2.61154714925661,10.8307451612903,1.57469394620853,2.29896774193548,0.441766490646432,-0.06,0.62,1.36,31,97.24,97,71.5,110.42,81.19,10.9,1.46,2.29,31.42,147.07,36.44,"sample_00001-594",1,"19.10.22",4,26
"sample_00001",46.8808529411765,1.32184451321337,254.721176470588,40.8289771125707,58.4193441176471,5.65060979398717,23.9128676470588,2.32891575438932,13.5052014705882,1.1375461015956,1.77502941176471,0.156640581702211,-0.01,0.22,1.36,34,151.85,152,111.65,153.84,113.12,8.6,2.24,1.25,31.17,215.05,56.05,"sample_00001-599",1,"19.10.22",4,26
"sample_00001",48.6529761904762,2.48865292671822,471.767142857143,129.752042687492,83.97,15.0519457352838,33.9081428571428,5.86949241666926,17.4330321428571,2.91189706504492,1.96595238095238,0.301353285290153,-0.07,0.63,1.68,42,112.41,112,66.91,136.39,81.18,6.34,0.6,1.38,34.51,158.62,14.97,"sample_00001-615",1,"19.10.22",4,26
"sample_00001",51.2135,2.2238133959485,189.259615384615,19.257831078451,52.7744596153846,4.14704662836142,21.7307423076923,2.09986812017766,11.1290884615385,1.00147708384243,1.97565384615385,0.315295917170863,0.02,0.26,1.12,26,115.03,115,102.7,119.19,106.42,9.06,2.16,1.4,24.3,169.7,53.99,"sample_00001-621",1,"19.10.22",4,26
"sample_00001",54.4616904761905,5.5768680569588,535.424464285714,350.563512835172,87.3805339285714,27.8332169136371,33.1745142857143,8.7809439463128,18.9882803571428,7.37021198129865,1.85859523809524,0.469724993090295,0,0.61,3.4,84,256.48,256,75.44,290.9,85.56,9.04,0.39,1.93,47.34,226.08,9.71,"sample_00001-626",1,"19.10.22",4,26
"sample_00001",48.9153783783784,3.16547043503412,322.286959459459,101.422951474559,64.0544716216216,9.65561216300123,23.9698702702703,3.40488849985616,16.8991175675676,3.77466027529881,1.47743243243243,0.363349735145122,-0.04,0.59,1.68,37,111.4,111,66.31,128.19,76.3,9.1,0.82,2.23,45.92,191.04,20.52,"sample_00001-627",1,"19.10.22",4,26
"sample_00001",56.0059880952381,4.86492678901822,259.70625,44.8900191792413,62.4858107142857,6.25559654457015,26.5053214285714,2.76116833258325,12.4637785714286,1.60549701134912,2.15746428571429,0.313990232617197,0.03,0.41,3.36,84,170.5,143,42.64,336.96,100.29,9.61,1.18,1.63,40.81,240.18,29.44,"sample_00001-629",1,"19.10.22",4,26
"sample_00001",53.4534634146342,2.90257900731517,332.450670731707,39.0924151772469,64.5400097560976,4.70232901579684,23.984593902439,2.66476233612845,17.7236396341463,1.79910751174325,1.37368292682927,0.25553641851288,0,0.38,3.32,82,273.08,273,82.25,319.34,96.19,6.78,1.26,1.15,28.35,169.5,31.61,"sample_00001-634",1,"19.10.22",4,26
"sample_00001",55.1609494949495,4.55801735311536,460.098409090909,99.5624480818078,94.5461454545455,9.06139317189514,41.3990590909091,3.78453046821062,14.0795181818182,2.52802626910167,3.01020202020202,0.464516206079145,0,0.36,3.96,99,368.3,368,93.01,401.4,101.36,8.78,0.35,1.59,39.64,219.56,8.79,"sample_00001-66",1,"19.10.22",4,26
"sample_00001",50.0078472222222,3.0011324137836,225.7621875,45.6101552715779,57.66885,5.43696274464798,24.85130625,2.27488148042829,11.54199375,1.90264343768913,2.20595833333333,0.382642349006904,0.07,0.5,3.28,72,346.31,346,105.58,395.71,120.64,19.88,1.07,3.28,36.67,203.16,26.64,"sample_00001-686",1,"19.10.22",4,26
"sample_00001",2.09389473684211,0.341641015123761,223.160328947368,34.0106975031737,54.6437723684211,5.67895155790099,22.4842144736842,2.9019331056353,12.6973894736842,1.68343555271845,1.9211052631579,0.803621020989966,-0.03,0.73,1.72,38,102.79,103,59.76,121.43,70.6,7.02,0.84,1.27,23.87,114.39,20.89,"sample_00001-694",1,"19.10.22",4,26
"sample_00001",52.016,4.47278801941995,239.4765,42.8771933476878,59.683068,7.24123012300742,24.640038,2.84276620155879,12.419244,1.95639179716768,2.04428,0.474894156628611,0.02,1.05,1.08,25,107.83,108,99.84,175.61,162.6,84.46,0.49,16.62,202.37,1055.75,12.19,"sample_00001-732",1,"19.10.22",4,26
"sample_00001",54.9895858585858,4.56207309662851,515.7675,70.9271349066874,85.9824,8.92942928965102,34.9236,4.93371390566054,18.8964409090909,1.71717205297208,1.87232323232323,0.359982506045548,0.01,0.43,3.96,99,307.16,307,77.57,366.96,92.67,7.78,0.76,1.53,38.3,194.44,18.99,"sample_00001-74",1,"19.10.22",4,26
"sample_00001",51.9554827586207,3.66336920583962,217.191724137931,40.096653777146,56.6696948275862,6.44459577510075,24.4343482758621,2.91421347950348,11.3134655172414,1.50805495433068,2.19870689655172,0.400317593594232,-0.02,0.55,2.88,58,173.4,173,60.21,280.89,97.53,15.22,0.71,3.25,41.79,245.27,17.8,"sample_00001-748",1,"19.10.22",4,26
"sample_00001",53.0481081081081,4.07366571737015,260.666756756757,44.04372169151,60.6952702702703,6.27227315135452,25.8261932432432,3.52495709270896,12.9158878378378,1.95027645776771,2.04959459459459,0.434959222830745,0.06,0.58,1.6,37,96.86,95,59.62,128.65,80.41,11.05,0.89,2.26,39.34,228.83,22.17,"sample_00001-750",1,"19.10.22",4,26
"sample_00001",50.826425,3.14238079664987,267.36075,53.9808473727203,61.85403,8.38622593475112,24.88107375,3.6897031428257,13.726665,2.18587821229821,1.86475,0.440874524274023,-0.01,0.77,1.72,40,153.79,152,88.19,246.05,143.05,123.61,0.45,19.33,236.88,1545.06,11.25,"sample_00001-768",1,"19.10.22",4,26
"sample_00001",55.1350869565217,5.39597157401904,314.500108695652,113.985973954483,67.1356760869565,12.997815978253,27.7955608695652,5.5110400832494,14.2073413043478,3.12705024561483,2.02273913043478,0.472725845563725,0.02,0.79,2.8,69,111.21,101,36.2,235.15,83.98,8.59,0.49,1.9,47.93,214.69,12.3,"sample_00001-770",1,"19.10.22",4,26
"sample_00001",50.5648923076923,3.43340650868,360.097961538461,60.3663512760645,70.9085838461538,7.48707578173313,27.6279161538461,4.75296590274585,16.8320492307692,2.82137316105912,1.71767692307692,0.545556685519832,0.02,0.48,2.68,65,146.01,146,54.48,229.71,85.71,7.66,0.44,1.32,31.1,159.06,11,"sample_00001-794",1,"19.10.22",4,26
"sample_00001",46.69716,1.77060186753921,194.2056,25.3576496335425,53.645004,4.78045728014329,22.438296,1.8868352356923,11.019402,1.0529459207267,2.0548,0.275464002487923,-0.05,0.35,1.28,25,92.53,93,72.29,99.34,77.61,9.69,1.22,2.29,37.99,173.02,30.38,"sample_00001-808",1,"19.10.22",4,26
"sample_00001",48.5547777777778,1.97304759525241,261.711,65.0442425444544,70.71354,9.93378499022974,30.41739,4.40065666459151,10.84419,1.58602352329082,2.83317777777778,0.407881460547775,0,0.43,1.8,45,172.79,173,96,182.96,101.64,7.23,1.02,1.55,38.73,180.86,25.38,"sample_00001-814",1,"19.10.22",4,26
"sample_00001",2.11453846153846,0.758588227209952,188.62875,25.5163017525072,49.4919346153846,5.50154364971813,19.5946788461538,2.00457081646786,12.2668269230769,1.1434846009659,1.61242307692308,0.237073182469367,-0.07,0.54,1.44,26,62.61,51,35.17,111.4,77.36,12.15,0.29,3.11,31.29,137.29,7.19,"sample_00001-834",1,"19.10.22",4,26
"sample_00001",52.185737704918,4.04760661338541,399.306762295082,74.9796559621123,73.5783418032787,8.95557256578821,28.2281016393443,4.61826318472799,18.0963959016393,2.46546364392675,1.59837704918033,0.39671090078017,0,0.58,2.52,61,119.77,95,37.73,215.27,85.42,13.33,0.68,1.95,36.8,169.52,17.02,"sample_00001-837",1,"19.10.22",4,26
"sample_00001",51.8897368421053,4.22068843292124,296.108289473684,77.1183787996364,68.9993171052632,12.5116697161861,29.9723447368421,6.20792437858596,12.5054407894737,1.6513975071442,2.4208947368421,0.505885030709424,0.18,0.93,1.64,38,98.07,98,59.8,132.28,80.66,12.49,0.88,2.38,44.48,219.17,22.05,"sample_00001-839",1,"19.10.22",4,26
"sample_00001",53.0028222222222,3.27910054386377,327.321,57.2440152697603,65.74752,6.79013275127459,25.89174,3.27425285725614,16.0839,2.20153527723991,1.63466666666667,0.274980991078557,-0.04,0.47,1.88,45,74.57,71,38.01,139.84,74.38,5.92,0.78,1.16,30.07,147.92,15.12,"sample_00001-847",1,"19.10.22",4,26
"sample_00001",47.531,2.11249554953579,321.55734375,81.1874984028733,63.49303125,8.41655338197663,24.2591625,2.8598068255231,16.7099625,3.09558335805207,1.487625,0.252650597600887,-0.03,0.45,2.04,48,146.33,146,71.73,167.51,82.11,7.48,0.6,1.56,33.89,149.69,15.01,"sample_00001-853",1,"19.10.22",4,26
"sample_00001",48.57128125,2.3320541441506,217.333125,30.897656601557,53.211684375,4.39256127494003,21.912271875,2.74209997773479,12.745096875,1.9509878271283,1.77275,0.407640337995751,0.03,0.58,1.4,32,86.98,87,62.13,113.41,81.01,10.29,1.48,1.7,30.97,161.9,37.01,"sample_00001-856",1,"19.10.22",4,26
"sample_00001",53.6184827586207,4.22858191252405,246.603103448276,44.0945459399119,63.1160379310345,5.49888496075397,27.3189956896552,2.56682627516298,11.4952267241379,1.80048142066483,2.43560344827586,0.446533782524088,0,0.59,2.4,58,195.49,195,81.45,215.66,89.86,13.05,0.54,1.9,36.03,184.35,13.48,"sample_00001-857",1,"19.10.22",4,26
"sample_00001",53.0329705882353,4.0341555271569,338.663382352941,64.9709621003361,66.4313161764706,7.72772840936436,26.5291676470588,3.96848778316548,16.2950558823529,2.48048435763042,1.68058823529412,0.427827430350635,0.09,0.54,1.36,34,74.99,75,55.14,105.78,77.78,4.41,0.45,1.18,29.62,110.17,11.31,"sample_00001-87",1,"19.10.22",4,26
"sample_00001",77.2741525423729,6.56927502643034,455.377881355933,50.7243519056964,76.3361161016949,5.41659468802571,28.1556,2.39033151370914,20.6034483050847,1.99059213084358,1.38003389830508,0.183704407067224,-0.01,0.52,2.36,59,107.68,107,45.16,177.96,75.41,5.35,0.89,1.02,25.54,133.69,22.19,"sample_00001-875",1,"19.10.22",4,26
