"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","culture_ID","date","time_point","day"
"sample_00014",58.685224,6.05658597521952,385.65558,64.8655475346455,79.0127136,8.54250879228492,33.3254736,3.86098280346497,14.7540528,2.0922078554521,2.308424,0.446312386332206,0.01,0.52,5,125,376.05,376,75.21,412.98,82.6,6.88,0.56,1.55,39.07,172.12,14.07,"sample_00014-161",14,"05.10.22",2,12
"sample_00014",66.760888,4.44498954825869,656.7561,50.0122263120278,116.8737012,8.36658758715444,51.5864376,4.17819858607796,16.3020924,1.6466199131522,3.210824,0.491213787370861,-0.01,0.56,5,125,271.34,271,54.27,410.44,82.09,6.8,0.3,1.29,32.2,169.89,7.49,"sample_00014-162",14,"05.10.22",2,12
"sample_00014",51.1198421052632,3.54511794479129,292.942894736842,66.3699694737317,62.4080131578947,8.60024651241134,24.5530894736842,4.15812156009753,15.1698789473684,2.26261774113422,1.64877192982456,0.345819937536856,-0.03,0.56,2.44,57,112.51,113,46.11,200.83,82.31,7.32,0.38,1.4,33.34,174.33,9.41,"sample_00014-163",14,"05.10.22",2,12
"sample_00014",55.8854634146341,4.94589327126048,289.37743902439,50.8008924328472,65.7692341463415,7.08546304702746,27.7750317073171,3.46794583184829,13.326837804878,2.13947698805854,2.14641463414634,0.481795428440384,0,0.53,5,123,245.57,246,49.11,439.76,87.95,8.03,0.54,1.78,43.59,200.64,13.62,"sample_00014-168",14,"05.10.22",2,12
"sample_00014",71.532728,12.5069864691029,450.60948,87.8023413692883,85.2768972,12.9265710001308,35.5743576,6.51935958094099,16.2135432,2.13863821026583,2.2472,0.578621540470776,-0.09,0.72,5,125,105.39,105,20.97,393.9,78.78,10.79,0.29,1.67,41.83,269.77,7.22,"sample_00014-169",14,"05.10.22",2,12
"sample_00014",66.09952,4.29108356042861,646.65216,60.2761369249487,104.0504616,9.2606904175054,43.5332232,5.11833913993129,19.0466316,1.71034570396691,2.318424,0.416177386652964,-0.03,0.54,5,125,276.2,276,55.24,385.95,77.19,6.72,0.17,1.28,32.08,167.94,4.21,"sample_00014-170",14,"05.10.22",2,12
"sample_00014",56.404312,3.67683569999724,488.26962,82.5960460994087,91.0680732,6.73298814149631,38.5105428,2.81463142357803,16.1091504,2.23219568348629,2.429144,0.327289940119194,0.01,0.56,5,125,302.42,302,60.48,426.62,85.32,7.5,0.29,1.31,32.81,187.55,7.14,"sample_00014-171",14,"05.10.22",2,12
"sample_00014",53.3489368421053,2.92643544268859,274.526052631579,47.8037657459314,62.5516957894737,6.32760472727737,25.1924068421053,2.59456961246282,13.8454152631579,1.74386268537103,1.84151578947369,0.258956574982686,0,0.38,3.8,95,387.49,387,101.97,430.06,113.17,7.46,1.2,1.1,27.4,186.42,30.11,"sample_00014-177",14,"05.10.22",2,12
"sample_00014",60.210224,3.93100964389393,427.38354,39.2104863735661,83.5569432,4.36484126115653,36.4628628,2.31486407945847,14.96637,1.52490372338874,2.467104,0.33184615129459,-0.01,0.53,5,125,395.81,396,79.16,444.15,88.83,8.03,0.56,1.54,38.49,200.86,13.95,"sample_00014-179",14,"05.10.22",2,12
"sample_00014",53.6623852459017,4.21857421263975,248.457540983606,106.084100998731,62.0722586065574,12.8649994942131,26.2808815573771,4.11398603234711,11.7643536885246,2.66548331522958,2.27697540983606,0.334118439511697,0.01,0.52,5,122,434.99,422,84.48,592.04,118.41,19.57,0.12,2.76,51.25,400.65,2.9,"sample_00014-182",14,"05.10.22",2,12
"sample_00014",60.962608,4.37586073541445,428.30208,47.3751041031455,88.9435404,6.28226618138535,38.5998048,2.60863051452432,14.1471684,1.43087145236988,2.759736,0.364573793229406,0,0.45,5,125,382.74,383,76.55,524.8,104.96,9.14,0.56,1.74,43.52,228.42,7.01,"sample_00014-186",14,"05.10.22",2,12
"sample_00014",68.8841639344262,6.55496399163116,553.382704918033,213.360754200038,86.8448139344263,19.9953123175864,33.1365356557377,6.39605760407518,20.7978786885246,3.99112929839215,1.61100819672131,0.256846884828896,-0.02,0.71,5,122,219.7,220,43.94,423.4,84.68,24,0.23,2.46,44.42,299.96,5.74,"sample_00014-187",14,"05.10.22",2,12
"sample_00014",67.925696,5.27745123176074,583.929,41.191023224169,93.1104396,4.54683920444749,37.9279908,2.51432544317736,19.6582788,1.53822743739795,1.947184,0.252616769039587,0.01,0.33,5,125,395.2,395,79.04,434.76,86.95,6.07,0.28,1.09,27.34,151.73,6.99,"sample_00014-192",14,"05.10.22",2,12
"sample_00014",60.9180487804878,5.91741645255857,489.941341463414,64.8309397004858,85.6233219512195,8.24681773866254,34.7094548780488,5.25306568675876,18.198493902439,2.67118454146717,1.97391869918699,0.539527169942803,-0.02,0.63,5,123,217.09,216,43.21,388.43,77.69,8.98,0.02,1.49,34.75,172.1,0.52,"sample_00014-193",14,"05.10.22",2,12
"sample_00014",66.292592,6.30854774722105,515.30094,83.1210133828549,87.1217208,12.5296264863863,33.94062,4.98010421141692,19.4955984,3.07763208192451,1.797032,0.445828495449583,-0.03,0.64,5,125,210.9,206,41.22,394.9,78.98,12.27,0.31,1.48,36.92,306.83,7.72,"sample_00014-194",14,"05.10.22",2,12
"sample_00014",58.153296,3.89954172457193,536.0337,62.5837909089589,96.6785868,5.46147388645457,41.9080716,2.58052548118514,16.3224072,2.05292676810199,2.610304,0.369997454742771,-0.01,0.58,5,125,235.11,235,46.91,431.3,86.26,6.67,0.67,1.32,32.93,166.73,16.85,"sample_00014-198",14,"05.10.22",2,12
"sample_00014",65.1387916666667,16.0291458765008,257.31421875,61.6662202397599,62.37135,6.00320292002882,26.25024375,2.67264340887892,12.564028125,3.19355126004295,2.22170833333333,0.583818718524244,-0.15,0.93,1.96,48,145.04,142,72.38,278.65,142.17,116.25,0.91,17.05,210.09,1453.16,11.35,"sample_00014-202",14,"05.10.22",2,12
"sample_00014",55.109656,3.53446773860306,392.61024,106.519419067843,78.22818,13.2302445285993,32.7519612,5.85220620486571,15.1741512,1.9014074865578,2.180568,0.422535937314899,-0.01,0.39,5,125,485.4,485,97.08,531.42,106.28,12.97,0.42,1.66,41.61,324.28,10.59,"sample_00014-203",14,"05.10.22",2,12
"sample_00014",50.9476117647059,3.32208632486574,322.453852941176,79.0111020666378,66.8351488235294,10.0150225634121,26.6655335294118,4.48892072078836,15.3367305882353,2.54934356622181,1.77547058823529,0.389061709765433,0.02,0.39,3.52,85,304.49,304,86.5,354.93,100.83,10.93,1.16,1.88,39.58,235.72,28.89,"sample_00014-204",14,"05.10.22",2,12
"sample_00014",55.10752,3.75890725707256,258.339375,43.6389208496972,57.28968,5.62878589977044,22.6429425,2.49296315477777,14.5180755,1.82280972777231,1.5836,0.261614374238268,0.07,0.82,4.12,100,128.9,107,25.93,312.15,75.76,6.33,0.61,1.34,32.6,158.3,15.36,"sample_00014-209",14,"05.10.22",2,12
"sample_00014",70.29744,4.28255438057483,514.11996,86.8964039535519,84.3885863999999,8.83395007019148,33.0443388,3.50548990221205,19.8257868,2.57181115067253,1.694824,0.288768186524048,-0.12,0.55,5,125,200.2,158,31.7,407.19,81.44,8.21,0.4,1.23,31.11,205.26,9.92,"sample_00014-21",14,"05.10.22",2,12
"sample_00014",50.8114918032787,3.17111032317553,356.956045081967,113.699578516994,77.5086676229508,11.2927804689635,32.7905594262295,4.63049267438067,13.6337274590164,3.17474934327875,2.48348360655738,0.455660382331572,0,0.58,5,122,378.12,377,75.45,486.76,97.35,9.78,0.47,1.75,42.79,244.43,11.74,"sample_00014-211",14,"05.10.22",2,12
"sample_00014",61.4176048387097,5.32634619774079,350.272741935484,49.1048683841669,70.63605,5.63766968522954,28.6910491935484,2.79061394948865,15.5759407258065,1.88505943451153,1.87223387096774,0.304411310027566,0.01,0.43,5,124,367.85,368,73.57,466.22,93.24,6.65,0.63,1.42,35.7,166.37,15.85,"sample_00014-215",14,"05.10.22",2,12
"sample_00014",53.5387413793103,3.36493285964595,454.038168103448,114.982407798247,91.1954211206897,11.9317013922705,39.6404922413793,5.23806971355987,14.4644004310345,1.95514848272447,2.76601724137931,0.339628287416101,0,0.43,4.64,116,341.6,342,73.62,498.65,107.47,22.99,0.39,2.46,61.46,574.85,9.84,"sample_00014-217",14,"05.10.22",2,12
"sample_00014",58.4970731707317,4.28058202755211,401.927926829268,109.274607331482,77.8639170731707,10.0794161115751,32.4182414634146,4.13112501871765,15.5721841463415,2.87622490555747,2.12037398373984,0.295064855287449,-0.01,0.46,5,123,398.99,399,79.8,461.51,92.3,17.86,0.52,2.14,41.63,307.58,13.06,"sample_00014-218",14,"05.10.22",2,12
"sample_00014",72.194936,4.48879467754555,814.35132,135.342765762011,115.0186716,23.6256994184157,47.4874488,9.06087183083933,21.9631176,1.69029849808585,2.188608,0.533470422676804,0,0.54,5,125,301.88,302,60.38,439.62,87.92,24.43,0.57,2.7,67.4,610.85,14.28,"sample_00014-222",14,"05.10.22",2,12
"sample_00014",56.499552,2.78098073167282,464.5188,52.061321954104,80.7584904,5.71632738054429,32.6256984,2.94044955323474,18.165708,1.7678228225793,1.816016,0.263244519717487,0.02,0.56,5,125,286,286,57.2,418.83,83.77,5.96,0.32,1.12,27.89,148.88,7.92,"sample_00014-226",14,"05.10.22",2,12
"sample_00014",73.445576,9.75548423035854,611.4852,70.3835522317399,103.8147192,10.8765017432963,45.3092292,6.17175013099549,17.2906812,1.35716334356461,2.652856,0.500297439013904,-0.01,0.47,5,125,346.25,346,69.25,436.99,87.4,7.05,0.44,1.27,31.71,176.23,11.01,"sample_00014-23",14,"05.10.22",2,12
"sample_00014",54.074216,5.79534380202011,522.64926,227.550128083304,81.03078,19.621261817722,29.3824908,7.93644533271214,22.01985,3.38098634365891,1.33092,0.239485927931934,-0.03,0.54,5,125,226.89,206,41.3,391.09,78.22,14.7,0.61,1.5,37.49,367.43,15.14,"sample_00014-230",14,"05.10.22",2,12
"sample_00014",58.256272,5.66865746234674,923.26392,76.3063507966989,121.2301728,9.35399249161801,48.9681936,5.78969060199365,24.3010692,3.18418082477587,2.076488,0.502951123386884,0,0.44,5,125,400.3,400,80.06,474.06,94.81,6.52,1.02,1.33,33.25,162.95,25.49,"sample_00014-234",14,"05.10.22",2,12
"sample_00014",57.837496,2.78527363462586,431.84502,47.3091087552847,81.0905904,4.17100340898566,33.4932732,1.81446191716789,16.4163996,1.5698832399887,2.0588,0.227065323839468,-0.02,0.54,5,125,142.19,142,28.44,418.4,83.68,6.8,0.46,1.36,33.94,169.92,11.43,"sample_00014-235",14,"05.10.22",2,12
"sample_00014",49.2116341463415,3.40673912705509,390.326158536585,110.729758221854,70.114587804878,10.5901040386427,25.8601390243902,3.43480027654231,18.9015146341463,3.65149006056528,1.39954471544715,0.22574965287022,0,0.5,5,123,348.43,348,69.69,428.87,85.77,7.13,0.87,1.4,34.84,178.28,21.69,"sample_00014-238",14,"05.10.22",2,12
"sample_00014",54.233125,3.17875624840357,278.8425,50.365481961501,64.6796475,5.93397387712884,27.2738475,2.49394300041549,12.9816675,1.83257902772089,2.13699166666667,0.319185452160885,-0.02,0.65,4.96,120,137.95,132,26.62,518.65,104.57,11.16,0.48,1.81,39.7,244.48,12.03,"sample_00014-239",14,"05.10.22",2,12
"sample_00014",64.54646,7.33616217080338,488.1384,64.8998449472221,87.929469,10.1436153170753,36.835803,6.28416330270322,17.12016,2.26736687773843,2.21932,0.592292758555036,-0.04,0.74,2,50,105.84,106,52.92,148.26,74.13,6.75,0.7,1.39,34.84,168.85,17.44,"sample_00014-24",14,"05.10.22",2,12
"sample_00014",63.7655565217391,4.99799093178783,462.978391304348,136.302405860397,84.1295934782609,17.4382567366913,33.7342108695652,7.26198960482323,17.3733730434783,2.72001092548347,1.97893913043478,0.512479752051137,-0.09,0.67,4.68,115,154.46,137,29.28,359.16,76.74,14.97,0.04,1.94,48.74,374.28,1.02,"sample_00014-243",14,"05.10.22",2,12
"sample_00014",51.7474435483871,2.23780543739823,250.402681451613,40.1836821571221,61.0397709677419,5.97294219679242,24.9799754032258,2.19795723526845,12.729052016129,1.42410735854948,1.98367741935484,0.258395724384669,-0.01,0.3,5,124,540.22,540,108.04,569.08,113.82,9.73,2.19,1.34,31.44,206.25,54.85,"sample_00014-248",14,"05.10.22",2,12
"sample_00014",59.362104,6.97431658442187,358.62426,130.02978609138,69.60735,11.7182961917654,27.4002264,4.66867191757729,16.4802924,3.58729256728084,1.723512,0.407765342386541,0.01,0.51,5,125,177.57,178,35.51,427.14,85.43,10.87,0.2,1.53,38.22,271.7,5.11,"sample_00014-251",14,"05.10.22",2,12
"sample_00014",66.987312,5.68833763263387,412.94934,34.4857914642791,74.4695531999999,3.77221165866016,29.3215464,2.2587099034963,17.9934372,1.59415456026455,1.648464,0.243714651498097,-0.06,0.45,5,125,300.49,300,60.1,455.27,91.05,6.39,0.83,1.09,27.32,159.86,20.85,"sample_00014-252",14,"05.10.22",2,12
"sample_00014",53.889814516129,3.56147931803565,373.818266129032,67.9446314726409,70.5243810483871,7.27439161704076,27.0478596774193,3.11001623659054,17.5777512096774,2.53438547736219,1.56949193548387,0.284778176289077,-0.01,0.46,4.96,124,334.84,335,67.51,446.27,89.97,7.17,0.55,1.42,35.51,179.18,13.85,"sample_00014-256",14,"05.10.22",2,12
"sample_00014",48.3095945945946,2.09472514054098,286.822094594595,55.438080378753,59.0789918918919,6.12469264503799,21.4099418918919,2.1047366916511,17.0025567567568,2.54251050571855,1.284,0.214593155115027,0,0.5,1.48,37,108.42,108,73.26,116.54,78.74,5.95,1.29,1.19,29.66,148.67,32.23,"sample_00014-258",14,"05.10.22",2,12
"sample_00014",59.8268888888889,9.60347538760053,281.57625,54.6775548468508,68.6464125,8.78872349991984,29.126775,3.92249051512407,12.2749125,1.52327730032894,2.40231481481481,0.398625738512503,-0.01,0.73,4.6,108,299.82,300,65.18,409.34,88.99,10.35,0.67,1.99,46.09,258.84,16.76,"sample_00014-259",14,"05.10.22",2,12
"sample_00014",62.47296,5.22964473350816,591.40854,59.0778002346305,94.4319059999999,6.62954565842343,38.3317596,3.90187573300255,19.7579412,2.05926230527781,1.971488,0.342063086428182,0,0.49,5,125,233.64,233,46.62,421.29,84.26,6.58,0.19,1.34,33.45,164.43,4.65,"sample_00014-260",14,"05.10.22",2,12
"sample_00014",61.258464,7.56227475542354,377.38872,89.6345805968421,83.2659264000001,13.1331418485362,35.579736,6.38187500502336,13.5754056,2.57250829139245,2.718784,0.694652333371208,-0.03,0.6,5,125,250.4,250,50.08,458.86,91.77,8.03,0.45,1.74,43.56,200.79,11.32,"sample_00014-261",14,"05.10.22",2,12
"sample_00014",53.3817575757576,3.17530718591788,355.138977272727,57.0012008661917,68.2250113636364,6.69954227468504,26.7022636363636,3.12005360265278,16.9588227272727,2.20588225237017,1.60389393939394,0.306969611564797,-0.08,0.83,2.72,66,111.27,111,40.91,217.23,79.86,7.14,0.22,1.44,34.03,154.64,5.38,"sample_00014-263",14,"05.10.22",2,12
"sample_00014",57.7105284552845,3.38019544086521,511.944695121951,195.314463525234,86.5399390243902,21.0705323854168,34.8041195121951,9.69386880234064,18.5019804878049,2.95153936931774,1.90633333333333,0.546345544094498,0.02,0.54,5,123,321.88,322,64.38,443.41,88.68,32.71,0.28,2.98,38.05,272.6,6.93,"sample_00014-264",14,"05.10.22",2,12
"sample_00014",55.3465681818182,6.53289309961958,568.122954545455,194.208838110111,99.9493977272727,22.2094783175933,40.4227738636364,11.2959232808016,18.1194238636364,4.52584786276751,2.38047727272727,0.91074997178115,0.05,0.78,1.76,44,128.84,129,73.2,161.86,91.97,8.59,1.06,1.91,47.71,214.64,26.4,"sample_00014-265",14,"05.10.22",2,12
"sample_00014",71.12090625,5.23034525771301,542.307656250001,91.2492358468493,106.548159375,10.3710657963764,46.5669,4.63879420015898,14.78079140625,1.94588089428068,3.199640625,0.499351845520771,-0.03,0.52,2.56,64,183.35,183,71.62,214.99,83.98,11.37,0.69,1.62,40.4,284.33,17.31,"sample_00014-270",14,"05.10.22",2,12
"sample_00014",55.9110094339623,4.32585218137979,559.387146226415,220.073449430725,90.0049075471698,20.3688941149288,35.4407476415094,8.23005005893583,19.5222226415094,4.98501171526604,1.87568867924528,0.469767204012645,-0.07,0.7,4.24,106,164.32,164,38.76,344.12,81.16,11.53,0.67,1.54,38.45,288.17,16.78,"sample_00014-276",14,"05.10.22",2,12
"sample_00014",51.748992,3.91838079522487,365.84136,92.5576704047615,75.8069928,10.296620319171,32.0455764,4.03043460179893,14.3741952,2.38371690157869,2.26216,0.31960952486917,-0.02,0.55,5,125,401.1,401,80.22,463.57,92.71,8.39,0.51,1.69,42.34,209.66,12.81,"sample_00014-280",14,"05.10.22",2,12
"sample_00014",54.04582,5.32254500154479,314.59995,64.5716053578688,68.515227,6.99723312705152,28.734102,3.84851052804662,14.11506,3.34603349052186,2.17892,0.665611207225114,-0.02,0.4,2.04,50,144.85,145,71.01,167.1,81.91,7.11,1.08,1.5,37.58,177.81,27.09,"sample_00014-282",14,"05.10.22",2,12
"sample_00014",62.7001212121212,2.49009304240795,402.606818181818,43.991681801048,88.3016590909091,5.05807990084699,38.3960863636364,2.00911462637591,13.3249909090909,0.975808796465026,2.89075757575758,0.184076925207749,0,0.61,1.32,33,108.9,109,82.5,121.48,92.03,7.81,0.78,1.45,36.28,195.21,19.47,"sample_00014-283",14,"05.10.22",2,12
"sample_00014",50.0426923076923,2.36076610902869,471.256442307692,256.364629032725,82.7363596153846,33.1447031598083,32.5992288461538,14.4489723053453,17.6632961538462,2.65495259949864,1.80615384615385,0.630668895209376,0.12,0.81,1.04,26,67.85,68,65.24,103.7,99.71,8.45,2.02,1.47,36.68,211.3,50.62,"sample_00014-287",14,"05.10.22",2,12
"sample_00014",58.997552,3.59106960087417,439.84944,57.1391765539592,79.6138308,5.78782295623955,31.8902184,2.35688842031779,17.5499784,1.79839307200201,1.834816,0.219902411786859,0.02,0.5,5,125,233.84,234,46.77,446.83,89.37,6.66,0.43,1.17,29.33,166.46,10.83,"sample_00014-289",14,"05.10.22",2,12
"sample_00014",55.5510384615385,2.91219603117337,424.572403846154,78.203162691112,76.3653980769231,7.64910759154014,29.7525461538462,3.09151905929828,18.1158057692308,2.85247063916861,1.67359615384615,0.259599635911357,-0.18,0.73,2.16,52,102.02,102,47.23,160.1,74.12,7.07,0.24,1.39,31.43,154.26,6.07,"sample_00014-291",14,"05.10.22",2,12
"sample_00014",63.207976,7.04192884759429,469.111500000001,228.716664602374,88.9281504,26.7292500433782,36.0015192,9.29666872241373,16.1220456,4.98120401236317,2.336432,0.629170297680899,-0.01,0.66,5,125,291.68,265,52.96,442.27,88.45,19.24,0.52,2.69,67.32,480.88,12.92,"sample_00014-293",14,"05.10.22",2,12
"sample_00014",52.9403387096774,5.44171648686032,469.71997983871,108.52680333645,79.6585681451613,9.94474377190048,30.0264713709678,4.49480887806051,19.8358875,3.33049011223088,1.54802419354839,0.316480222316072,0.01,0.49,5,124,375.29,375,75.06,436.29,87.26,6.6,0.93,1.4,34.68,164.94,23.29,"sample_00014-299",14,"05.10.22",2,12
"sample_00014",79.7397572815534,17.1213427206559,344.4525,111.6495094313,72.9733325242719,14.6427858081955,29.9058684466019,5.24181704912706,14.4677402912621,3.29020717803828,2.13723300970874,0.481981209541053,-0.02,0.71,4.36,103,300.41,297,68.15,474.1,108.74,48.57,0.5,6.14,63.16,404.79,12.48,"sample_00014-30",14,"05.10.22",2,12
"sample_00014",71.6808076923077,8.80164914368706,379.150096153846,97.2098009411097,80.6581644230769,15.0741274433243,33.9640009615385,6.96750218493736,14.1549057692308,2.36805138842073,2.45251923076923,0.592060393394836,-0.09,0.79,2.28,52,44.56,21,9.38,203.07,89.07,19.55,0.41,3.48,34.43,172.5,10.28,"sample_00014-300",14,"05.10.22",2,12
"sample_00014",53.8392164948453,5.2454204316456,383.006829896907,161.129714015973,76.2288077319588,12.2840059422756,31.5494582474227,3.90935273037675,15.1508412371134,4.98516554673824,2.23749484536082,0.551497471354722,0,0.68,4,97,201.23,192,48.05,336.71,84.18,7.84,0.55,1.6,36.09,184.54,13.86,"sample_00014-301",14,"05.10.22",2,12
"sample_00014",54.8429838709677,3.3340224856316,343.129717741935,101.491754644373,70.3654185483871,11.1028313000357,28.5003399193548,4.37733003094305,15.1736842741935,2.87115506040848,1.92020967741935,0.354635213338626,-0.01,0.56,5,124,289.27,289,57.85,440.91,88.18,7.21,0.8,1.31,31.79,167.89,20.04,"sample_00014-304",14,"05.10.22",2,12
"sample_00014",49.0274038461538,2.00158944938928,393.66,133.570871629237,75.9969259615385,12.1846823918655,32.1532615384615,4.55878174456402,15.2670201923077,3.30383524261116,2.15165384615385,0.311945500809217,0,0.46,2.08,52,199.74,200,96.03,215.53,103.62,9.32,0.49,2,49.97,233.11,12.19,"sample_00014-305",14,"05.10.22",2,12
"sample_00014",49.7823802816901,2.99145713355404,431.085422535211,90.3173499933369,80.5726394366197,7.79683912452859,32.3382802816901,3.04974154543672,16.8487985915493,2.53300987643966,1.94704225352113,0.244359947420645,-0.08,0.43,2.84,71,228.72,229,80.54,256.09,90.17,9.23,0.66,1.53,38.26,230.84,16.43,"sample_00014-307",14,"05.10.22",2,12
"sample_00014",58.726016,4.11076501785252,671.05908,54.6800439770144,103.2101352,5.40771830181037,42.719562,2.70763727296542,20.0281572,1.48709985148763,2.147392,0.235529564475323,0,0.31,5,125,446,446,89.2,493.65,98.73,6.74,1.39,1.18,29.55,168.61,34.79,"sample_00014-308",14,"05.10.22",2,12
"sample_00014",57.80704,5.13329825494229,391.16682,58.5151220162292,78.1239168,6.66143436497189,32.4924372,3.38171867098874,15.4212984,2.36817893522244,2.171072,0.472171069600565,0.02,0.51,5,125,241.25,241,48.25,443.94,88.79,7.05,0.19,1.25,31.26,176.22,4.7,"sample_00014-309",14,"05.10.22",2,12
"sample_00014",57.303968,6.33450556149769,413.60544,120.813465092212,84.3924420000001,15.9897177114479,35.3479464,7.2590775582036,14.9041944,3.08395062964656,2.467936,0.671684890886464,-0.01,0.73,5,125,189.12,184,36.78,408.8,81.76,11.16,0.27,1.61,40.27,279.06,6.78,"sample_00014-310",14,"05.10.22",2,12
"sample_00014",49.7719230769231,2.7715038308043,308.177740384615,60.5362050643501,64.7675221153846,7.29266560782075,25.7889980769231,3.12814895677628,15.1656144230769,2.22413144228978,1.73021153846154,0.283699809349667,-0.05,0.49,2.08,52,140.14,140,67.37,178.46,85.8,7.16,0.92,1.47,36.81,179.1,22.93,"sample_00014-312",14,"05.10.22",2,12
"sample_00014",57.615824,4.95525003611191,599.15052,76.9225860026054,105.2010828,9.90775608799072,45.2675952,5.17880321365303,16.929486,1.84986443866449,2.715184,0.465926191441271,0,0.41,5,125,411.92,412,82.38,468.79,93.76,7.36,1.1,1.28,32.05,183.97,27.38,"sample_00014-316",14,"05.10.22",2,12
"sample_00014",60.939968,8.53478418187747,505.59066,48.1855774219454,80.3122776,4.11673542374185,28.3668804,1.95054083314603,22.722606,1.9019904915492,1.25944,0.160283035948609,0,0.37,5,125,453.13,453,90.63,506.17,101.23,6.9,0.78,1.27,31.76,172.38,19.56,"sample_00014-32",14,"05.10.22",2,12
"sample_00014",62.368688,5.99767869668301,311.90994,43.4461045521048,68.0787828,7.24495727543143,28.2122676,3.71750959155137,14.166414,1.72328168576467,2.03116,0.402672271288347,0,0.39,5,125,293.88,294,58.78,388.84,77.77,8.48,0.56,1.41,35.29,212.06,14.03,"sample_00014-323",14,"05.10.22",2,12
"sample_00014",56.12228125,4.27286663036976,364.443046875,72.1294256056385,79.3662046875,8.70896139320205,34.096190625,4.01560775174531,13.52345625,1.50671018392615,2.53521875,0.297864846421781,-0.04,0.61,1.28,32,50.6,39,30.37,103.26,80.67,6.77,0.54,1.52,37.88,169.21,13.47,"sample_00014-324",14,"05.10.22",2,12
"sample_00014",66.30828,5.89959460143579,501.39162,38.0325383177713,90.9801396000001,5.63842320939085,38.094948,3.08580386533208,16.8696756,1.89266538387193,2.299184,0.387116977902862,-0.01,0.55,5,125,354.39,354,70.88,417.06,83.41,6.81,0.33,1.39,34.84,170.2,8.16,"sample_00014-33",14,"05.10.22",2,12
"sample_00014",55.1905785123967,5.06144269906,301.751776859504,65.7287879981998,61.0865516528926,7.30878952442404,23.1215838842975,2.77902355959798,16.4841359504132,2.27436812274515,1.41765289256198,0.181861701609758,-0.08,0.64,5,121,150.22,143,28.63,425.2,85.04,15.28,0.29,1.79,33.7,160.09,7.17,"sample_00014-331",14,"05.10.22",2,12
"sample_00014",56.63532,4.18927336181348,525.79854,78.5892305336127,88.2297684,7.31951607921263,35.33625,3.29446828588983,18.9139536,2.07666841515419,1.88792,0.258414102531377,0,0.38,5,125,344.17,344,68.83,378.9,75.78,6.54,0.52,1.12,27.99,163.6,13.01,"sample_00014-333",14,"05.10.22",2,12
"sample_00014",57.7340952380953,12.5857736770952,380.967589285714,108.484158671891,70.4925160714286,10.437756919502,25.8741482142857,4.21876832585004,18.3825642857143,2.78867100219229,1.41240476190476,0.144838598916474,-0.02,0.45,3.44,84,196.81,197,57.21,280.7,81.6,8.48,0.57,1.41,31.93,166.31,14.14,"sample_00014-355",14,"05.10.22",2,12
"sample_00014",66.4035392156863,8.98883915750176,374.845367647059,88.8982197831793,77.2685602941176,12.7080837901994,33.3419823529412,5.93286867361387,14.2219720588235,1.83905725805227,2.36639215686274,0.429171275022237,-0.08,0.72,4.12,102,105.93,90,21.86,340.09,82.55,8.09,0.5,1.37,33.87,202.33,12.52,"sample_00014-357",14,"05.10.22",2,12
"sample_00014",60.4704590163934,6.66267851375446,416.112602459017,114.947190856881,74.7601450819673,13.2797711616769,28.7918483606558,4.96247619884766,18.2472418032787,2.80852832775165,1.59981967213115,0.28608321093128,-0.07,0.58,5,122,307.17,307,61.43,419.84,83.97,13.37,0.95,1.55,39.1,334.13,23.82,"sample_00014-36",14,"05.10.22",2,12
"sample_00014",61.45272,6.61824564191045,254.5668,61.028175240519,58.465314,8.63053878061214,24.000786,4.06218639465252,13.4136,1.62052388404182,1.80188,0.315312982077596,0.08,0.67,1.04,25,46.97,39,37.98,80.5,77.4,6.4,0.63,1.59,39.76,159.88,15.8,"sample_00014-362",14,"05.10.22",2,12
"sample_00014",54.953936,4.13983650281802,348.25788,81.9102115985458,72.6974676,7.48825767739565,30.2947452,2.99659401843956,14.5204164,2.52887986590914,2.132896,0.332590609143317,-0.02,0.41,5,125,439.22,437,87.49,507.65,101.53,10.07,1.54,1.4,35,251.73,38.46,"sample_00014-364",14,"05.10.22",2,12
"sample_00014",58.3644590163934,5.10419829347623,351.71262295082,60.7501444055661,77.7052918032787,6.57673432590966,33.2990336065574,3.25533090478425,13.474881147541,2.19699559220776,2.53395081967213,0.45757758636212,0.08,0.58,2.44,61,148.85,137,55.99,190.02,77.88,6.4,0.46,1.42,35.53,160.09,11.43,"sample_00014-367",14,"05.10.22",2,12
"sample_00014",51.9822105263158,2.36437310310725,269.346315789474,51.2532041936287,64.9845947368421,6.62812404242168,26.6867289473684,3.06308676222584,12.7751921052632,1.33857792237147,2.10028947368421,0.244836504509144,0.02,0.2,1.56,38,166.43,166,106.69,170.17,109.08,8.29,1.65,1.66,40.3,207.36,41.34,"sample_00014-368",14,"05.10.22",2,12
