"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","culture_ID","date","time_point","day"
"sample_00001",60.65676,5.80364805934803,452.0529,83.5691914271419,81.9665892,10.1495864396969,34.112178,5.37424757006699,16.9436772,2.64676261997028,2.069792,0.486433122015297,-0.03,0.53,5,125,343.09,343,68.62,447.72,89.54,7.17,0.44,1.47,37.07,179.17,6.88,"sample_00001-1",1,"28.09.22",1,5
"sample_00001",60.6869,2.26205093914396,453.9391875,72.0626679293694,79.574805,8.8612586959624,31.916025,3.7470097961318,18.01409625,1.43283123898408,1.7722,0.181136610862829,-0.02,0.27,1.6,40,176.12,176,110.07,179.99,112.49,6.9,2.27,1.11,27.79,172.54,56.73,"sample_00001-10",1,"28.09.22",1,5
"sample_00001",62.769693877551,8.45491020321909,324.702551020408,68.0568431173564,64.6034510204082,8.81753693842642,25.5197525510204,4.29964446903122,16.2028102040816,2.40619517454166,1.60975510204082,0.364908294120633,-0.03,0.57,3.96,98,161.36,142,35.77,304.39,76.87,6.72,0.64,1.21,30.55,168.12,16.06,"sample_00001-100",1,"28.09.22",1,5
"sample_00001",50.684625,2.30217573484963,278.1590625,104.578463524046,66.23454375,16.6779959957288,27.51688125,7.20481369999935,12.914775,4.30869647883662,2.33,0.998265887731668,0.04,0.77,1.2,24,125.91,126,104.92,144.52,120.43,21.25,1.35,4.65,48.91,265.62,33.63,"sample_00001-1002",1,"28.09.22",1,5
"sample_00001",53.5964146341464,3.53671822474801,518.879085365854,73.7386380644338,85.8809414634146,7.23956589761953,32.5351317073171,3.97286890577062,20.4258292682927,2.65631702555322,1.63112195121951,0.353474374025108,-0.04,0.61,3.28,82,179.51,180,54.73,264.23,80.56,6.48,1.06,1.19,29.81,161.94,26.49,"sample_00001-1012",1,"28.09.22",1,5
"sample_00001",52.996928,3.61669167836949,388.93608,191.043940682782,81.1168668,25.2663708471758,34.6874724,9.35970431231511,13.9301856,3.79015315551372,2.57052,0.678607190762696,0,0.68,5,125,328.97,313,62.63,495.57,99.11,60.52,0.19,5.6,140.12,1513.06,4.76,"sample_00001-102",1,"28.09.22",1,5
"sample_00001",56.7201388888889,6.38891204309814,222.800625,49.4995352047983,60.3635625,5.62338199762353,26.0751375,2.82976650690918,10.873575,2.05749555318041,2.47625,0.500812504122765,-0.16,0.77,1.68,36,127.88,24,14.36,318.36,189.5,153.52,1.64,25.26,201.34,1279.3,40.93,"sample_00001-1021",1,"28.09.22",1,5
"sample_00001",61.116896,5.1104279929723,461.76318,45.8312819950751,92.2689144,8.20897538491828,40.418028,4.37691838326535,14.6375424,1.45568313562152,2.799912,0.450516442290616,-0.04,0.35,5,125,433.6,434,86.72,524.29,104.86,7.62,0.59,1.45,36.16,190.42,14.67,"sample_00001-103",1,"28.09.22",1,5
"sample_00001",51.2282816901409,3.0395212930568,302.406654929577,99.1826267683434,64.5453063380282,14.7063085854019,26.2559788732394,5.24666690748015,14.5832514084507,2.56651188509914,1.84471830985916,0.41682137945917,-0.04,0.51,3.04,71,204.4,173,56.78,293.59,96.58,17.79,0.64,2.82,58.26,444.78,15.99,"sample_00001-104",1,"28.09.22",1,5
"sample_00001",54.8315217391304,3.83667723035969,222.50347826087,33.4788160610822,53.6202391304348,4.86653678749899,21.5086695652174,2.36726537887741,13.1589782608696,1.1892397171977,1.64573913043478,0.215785081924186,0.16,0.46,1.12,23,48.27,48,43.1,76.85,68.62,7.1,0.73,1.42,25.37,116.32,18.32,"sample_00001-1049",1,"28.09.22",1,5
