"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","day","trophic_type"
"sample_00002",56.72294,5.91718144227607,333.9549,85.8243617267622,65.477484,8.42027641323306,24.857037,2.91554229685946,16.936533,3.27481865281694,1.50968,0.270037521202412,0.22,0.77,2.12,50,48.19,47,22.28,150.72,71.09,5.43,0.3,1.27,31.29,129.95,6.51,"sample_00002-705","22.09.22",0,0,"autotrophic"
"sample_00002",57.4950526315789,4.93770674947993,240.210296052632,37.9465563346819,55.7078565789474,5.49437829195346,21.6444256578947,2.6622171983204,14.2002592105263,1.98519315832172,1.56547368421053,0.35479456868012,0,0.49,3.08,76,214.03,213,69.15,245.76,79.79,8.26,0.81,1.19,26.08,142.16,20.34,"sample_00002-76","22.09.22",0,0,"autotrophic"
"sample_00002",54.778656,3.36475267294114,348.12666,65.9024766463246,65.25522,6.79769043204227,24.1981344,2.80144869167244,18.2303784,2.14639398844727,1.33892,0.18180105219895,0.06,0.81,5,125,118.53,112,22.36,378.94,75.79,5.36,0.49,1.17,29.15,133.96,12.32,"sample_00002-77","22.09.22",0,0,"autotrophic"
"sample_00002",61.4694130434783,8.62186635525198,260.657119565218,47.1890876862184,62.2919054347826,4.1321888580217,25.9076739130435,2.45316552342159,12.8922945652174,2.54114393519114,2.09352173913044,0.475456026200364,-0.01,0.59,1.84,46,89.77,90,48.79,141.98,77.16,7.62,0.72,1.68,42.05,190.59,18.12,"sample_00002-770","22.09.22",0,0,"autotrophic"
"sample_00002",65.8226304347826,6.42543765689223,279.199076086957,37.3217061408814,59.0318315217391,4.97839338629507,23.0827108695652,2.2820258246643,15.4182619565217,1.62082205148378,1.51517391304348,0.232091103218621,-0.01,0.55,1.84,46,101.1,101,54.95,153.17,83.24,6.11,1.25,1.14,28.45,152.8,31.34,"sample_00002-772","22.09.22",0,0,"autotrophic"
"sample_00002",62.2293409090909,3.03440471111644,276.978579545455,31.6826187511319,61.4143840909091,4.03241968809099,24.9769943181818,1.78606653975817,14.1136056818182,1.18216671099437,1.78043181818182,0.185373337653764,0,0.87,1.76,44,102.73,103,58.37,142.09,80.73,7.35,0.06,1.28,32.07,183.77,1.42,"sample_00002-787","22.09.22",0,0,"autotrophic"
"sample_00002",55.8846756756757,4.82827373138943,209.686013513513,28.7070136335488,52.3096905405405,4.99467430064872,21.3440472972973,2.2578426445991,12.5139527027027,1.12298018249222,1.72148648648649,0.270723887796078,-0.07,0.48,1.68,37,137.43,137,81.8,157.66,93.85,11.1,0.21,2.43,48.28,209.54,5.31,"sample_00002-810","22.09.22",0,0,"autotrophic"
"sample_00002",60.8288655462185,6.13703261802073,231.151197478991,41.2966632789051,56.4968533613445,5.48945357716762,23.0098197478992,2.39359405716077,12.8382957983193,2.18523709766027,1.84773109243698,0.379148280493712,-0.05,0.63,5,119,269.59,261,52.2,408.07,81.61,9.79,0.36,1.82,36.95,206.51,8.94,"sample_00002-83","22.09.22",0,0,"autotrophic"
"sample_00002",60.8392285714286,5.16512050474831,215.575714285714,32.8394409543673,51.1958185714286,3.99267185784462,20.30427,1.39625603264798,13.4801357142857,1.49274758024233,1.51942857142857,0.160974292012966,0.13,0.57,1.48,35,72.86,73,49.23,102.47,69.24,5.81,0.51,1.51,35.27,142.02,12.75,"sample_00002-849","22.09.22",0,0,"autotrophic"
"sample_00002",53.47565625,4.18129782761112,271.153828125,51.5309009548592,61.557721875,9.12791956973783,23.451778125,3.12671810937184,14.7535171875,2.25026841874222,1.62825,0.349794501884159,-0.11,0.86,1.44,32,60.41,50,34.52,109.03,75.72,10.35,1.05,2.03,29.52,145.41,26.37,"sample_00002-856","22.09.22",0,0,"autotrophic"
"sample_00002",56.1531470588235,4.75075246437008,215.162205882353,34.4451803857203,54.13635,4.84534031073341,22.5075176470588,1.58333297369449,12.1414235294118,1.47170077421449,1.87505882352941,0.229037239419703,-0.02,0.58,1.4,34,155.43,155,111.02,170.54,121.81,12.18,1,2.36,50.03,226.4,25.03,"sample_00002-875","22.09.22",0,0,"autotrophic"
"sample_00002",59.2211290322581,5.51994530614169,247.095725806452,47.3377180357339,56.9418241935484,6.24988035662645,22.6917580645161,2.4298576506693,13.8314032258065,1.93023472946235,1.66929032258065,0.279181326207943,0.04,0.59,1.24,31,69,69,55.65,97.93,78.98,5.97,1.01,1.2,30.1,149.31,25.26,"sample_00002-890","22.09.22",0,0,"autotrophic"
"sample_00002",49.5429166666667,2.2359560919051,246.0375,54.2933199410148,55.49445,6.60560788567924,22.2510375,2.74867622977704,13.9424625,1.71685730917113,1.60325,0.155052375442735,-0.38,0.9,1.04,24,41.8,42,40.19,66.03,63.49,6.09,1.3,1.16,32.31,152.21,20.09,"sample_00002-94","22.09.22",0,0,"autotrophic"
"sample_00002",67.63212,9.97027508530565,288.684,56.2249372915391,64.517148,9.31525904085469,26.848746,5.40734984706233,13.845006,2.21543734105707,1.99812,0.549244581220425,-0.04,1,1.04,25,52.98,50,48.26,68.88,66.23,7.3,0.58,1.63,34.44,127.47,9.59,"sample_00002-945","22.09.22",0,0,"autotrophic"
"sample_00002",59.62776,5.84085040400244,301.93722,70.522012943466,62.9811612,7.28337132466679,24.7559652,2.64337531148109,15.4291392,2.75308038041602,1.649088,0.311429690092271,0,0.62,5,125,151.45,151,30.29,419.65,83.93,8.9,0.79,1.36,34.28,222.46,19.71,"sample_00002-97","22.09.22",0,0,"autotrophic"
"sample_00003",64.927408,6.35575489170908,356.13108,106.418993316236,69.00633,14.030310402212,27.1268676,5.56494068749098,16.5791124,2.09084236286648,1.65016,0.311208399214956,-0.08,0.62,5,125,190.05,182,36.45,456.4,91.28,15.82,0.55,2.14,53.5,395.59,13.75,"sample_00003-17","22.09.22",0,0,"autotrophic"
"sample_00003",57.6008303571429,3.87297786794046,242.669129464285,39.3326385995341,55.3806763392857,5.19096470345982,21.37134375,2.83106460517935,14.5082209821429,1.80278948550233,1.50146428571429,0.306985163493109,0.01,0.68,4.6,112,68.96,25,5.37,379.22,82.44,8.04,0.31,1.45,33.65,162.09,7.72,"sample_00003-179","22.09.22",0,0,"autotrophic"
"sample_00003",56.9359555555555,4.52870283015404,224.1675,40.5522068006723,53.304975,4.7157191122849,20.95929,2.17390754138588,13.6188,2.00323510178753,1.57268888888889,0.291638750081866,0.3,0.86,4,90,107.25,107,26.81,308.16,77.04,9.06,0.26,1.73,36.1,163.14,6.54,"sample_00003-180","22.09.22",0,0,"autotrophic"
"sample_00003",52.2770714285714,2.74238414696479,236.078839285714,47.1050400724085,57.4491053571429,5.32290825121038,23.3666196428571,1.90207845285192,12.8351732142857,2.13002109968171,1.86682142857143,0.33148186404459,0.07,0.39,1.2,28,95.32,95,79.31,100.32,83.6,8.23,0.57,1.73,31.65,141.07,14.14,"sample_00003-208","22.09.22",0,0,"autotrophic"
"sample_00003",55.5395700934579,4.46367657733193,278.995794392523,52.5254786676775,62.6213271028038,6.30070418377035,26.384311682243,3.20069766719267,13.4816929906542,2.1452229207343,2.0057476635514,0.39238896022057,-0.09,0.68,4.36,107,153,79,18.12,338.44,77.62,8.19,0.17,1.34,31.26,153.84,4.33,"sample_00003-216","22.09.22",0,0,"autotrophic"
"sample_00003",70.293576,5.31563013025525,331.72416,36.7281807579508,64.2784248,3.51274239019946,24.263226,1.78098309749772,17.4430584,1.85525269243077,1.409776,0.203472232551164,0.03,0.49,5,125,194.37,49,9.73,483.41,96.68,8.14,0.53,1.45,36.45,203.53,13.34,"sample_00003-22","22.09.22",0,0,"autotrophic"
"sample_00003",66.9800194174757,5.5520092405779,290.149077669903,81.4648583009202,61.026972815534,11.353081289732,23.435659223301,4.84817982704641,15.6949689320388,2.44354818414555,1.52446601941748,0.366772698096919,0,0.6,4.24,103,159.52,95,22.29,618.67,145.91,158.2,0.25,16.18,178.72,1318.36,3.15,"sample_00003-244","22.09.22",0,0,"autotrophic"
"sample_00003",65.391037735849,6.0477523946615,257.333561320754,39.6877368623575,57.1660174528302,4.81526971879212,21.9198990566038,2.08159182813334,14.9466396226415,1.78478952964471,1.48737735849057,0.227100919577522,-0.12,0.66,4.24,106,55.42,42,9.81,346.38,81.69,8.2,0.62,1.44,36.09,205,15.49,"sample_00003-249","22.09.22",0,0,"autotrophic"
"sample_00003",57.0999873417722,4.92370335265701,230.880759493671,38.3120275085987,56.5297462025316,5.8177369015419,23.2306462025316,2.6225663019383,12.6749107594937,1.70869827706069,1.86715189873418,0.333371821698773,0.12,0.76,3.28,79,174.99,175,53.35,279.58,85.24,9.96,0.76,1.85,42.67,210.03,18.88,"sample_00003-28","22.09.22",0,0,"autotrophic"
"sample_00003",57.7606571428571,4.19412857066005,212.295214285714,24.5047683337843,54.8409342857143,4.35087088707489,23.65767,2.51715395373309,11.5237542857143,1.56097952187134,2.11068571428571,0.473401320323501,0.02,0.38,1.56,35,111.72,112,71.62,126.4,81.03,13.37,0.95,2.28,27.44,120.73,23.87,"sample_00003-286","22.09.22",0,0,"autotrophic"
"sample_00003",57.2969677419355,5.36765447612223,218.170887096774,32.5171341574021,54.5311596774193,4.01930182587897,22.5384677419355,1.84573248920851,12.3779758064516,1.91190277289993,1.8726559139785,0.374040584133293,0,0.6,4,93,303.95,304,75.99,355.17,88.79,13.99,0.39,2.23,41.74,229.96,9.64,"sample_00003-287","22.09.22",0,0,"autotrophic"
"sample_00003",51.1436891891892,2.80417986899731,241.382736486487,46.5930573918257,54.5402006756757,5.84753265324091,21.6556783783784,2.77218574116142,14.1509189189189,1.69002056890909,1.54732432432432,0.244079826831255,0.07,0.63,3.16,74,106.41,95,30.06,276.29,87.43,12.81,0.91,1.78,33.87,195.12,22.82,"sample_00003-308","22.09.22",0,0,"autotrophic"
"sample_00003",60.3723739837398,4.25649868888714,247.771097560975,38.1976300442658,58.4700146341463,5.54143549044687,23.1212195121951,2.43963766483503,13.6639426829268,1.71666221891188,1.71994308943089,0.288352593271007,-0.06,0.71,5,123,87.78,54,10.88,413.25,82.65,10.07,0.73,1.43,29.79,162.99,18.29,"sample_00003-34","22.09.22",0,0,"autotrophic"
"sample_00003",57.49365,4.24856608662699,216.6496875,34.869329778442,51.6123225,5.03778466290746,19.90821375,2.35836219776326,13.87324125,1.63896054322693,1.45663333333333,0.253905988468945,0.01,0.56,5,120,231.27,231,46.23,427.21,85.44,12.13,0.13,1.51,30.04,150.97,3.2,"sample_00003-36","22.09.22",0,0,"autotrophic"
"sample_00003",58.052376,2.7043482956635,397.72782,49.0598323016018,71.3852676,5.22631622162278,26.8900884,2.60212159793677,18.856476,1.76714733353258,1.440424,0.207417347083044,-0.04,0.5,5,125,134.25,117,23.4,379.86,75.97,5.84,0.03,1.24,31.1,145.88,0.73,"sample_00003-37","22.09.22",0,0,"autotrophic"
"sample_00003",57.726512,5.04888869857325,257.8473,44.90077161916,62.010522,5.61614767681534,25.7429016,2.57958789526401,12.768192,1.96574500838741,2.061128,0.35847301549588,0.04,0.65,5,125,246.83,247,49.37,429.6,85.92,9.13,0.81,1.59,39.82,228.37,20.27,"sample_00003-39","22.09.22",0,0,"autotrophic"
"sample_00003",51.7152608695652,3.60432457696674,195.403695652174,28.3725078988683,51.1988673913044,5.39999073274897,21.0381652173913,3.37320327684487,11.9446826086957,1.42815533648772,1.80265217391304,0.429382072782362,-0.07,0.95,1.12,23,63.69,64,56.86,87.12,77.79,9.36,0.82,2.13,36.63,155.77,20.53,"sample_00003-423","22.09.22",0,0,"autotrophic"
"sample_00003",52.2328,4.64153555853841,202.922357142857,40.1946333708522,56.0727128571429,4.21792671753104,23.3769471428571,1.39591468199291,11.0560371428571,2.14017988116114,2.18188571428571,0.386392727022389,0.08,0.56,1.84,35,120.53,121,65.51,154.76,84.11,12.04,1.29,2.88,31.81,160.5,32.21,"sample_00003-433","22.09.22",0,0,"autotrophic"
"sample_00003",52.8442542372881,4.55691984823241,234.639152542373,49.2314604143332,65.2799593220339,4.09362441208229,28.6086508474576,2.01687748925915,10.4814686440678,2.29699110404464,2.86240677966102,0.661151245637801,0.06,0.31,2.76,59,186.37,186,67.52,305.35,110.63,14.86,0.81,2.55,36.27,222.17,20.25,"sample_00003-486","22.09.22",0,0,"autotrophic"
"sample_00003",59.9325306122449,4.25068267606334,215.240969387755,27.7376599243189,52.7240571428571,4.55950278888773,20.9682551020408,2.14765237272888,13.1479530612245,1.75011416631792,1.63340816326531,0.335008887840267,-0.19,0.7,2.12,49,91.54,86,40.58,163.12,76.94,13.89,0.69,1.98,32.18,173.9,17.36,"sample_00003-497","22.09.22",0,0,"autotrophic"
"sample_00003",51.673109375,4.07187649544979,276.279609375,83.9027150342751,65.63145234375,11.954671341975,26.87497734375,5.12515162402832,12.97714921875,2.64067924595909,2.128859375,0.516097777963295,0.25,1.04,2.72,64,109.58,105,38.42,210.01,77.21,9.06,0.28,1.75,37.72,172.71,7.05,"sample_00003-508","22.09.22",0,0,"autotrophic"
"sample_00003",52.25272,2.8318963433699,191.25315,27.4486325809461,55.77903,5.24120751887562,24.192351,1.97480220059594,10.071378,1.22931400042828,2.43604,0.34663013046609,0.01,0.48,2.6,50,226.01,226,86.93,246.33,94.74,15.95,0.65,3.49,38.77,208.49,16.17,"sample_00003-512","22.09.22",0,0,"autotrophic"
"sample_00003",50.99968,2.63407219149362,198.7983,26.9187630380744,52.145046,5.35155904834283,21.418506,2.24939679809388,11.820816,1.00024582048614,1.82744,0.274563453503921,0.05,0.39,1.12,25,110.13,110,98.33,123.73,110.47,10.33,0.76,2.4,44.42,202.5,18.88,"sample_00003-515","22.09.22",0,0,"autotrophic"
"sample_00003",57.6319428571429,4.60670232278539,214.169785714286,31.8113137209273,51.7875814285714,5.28323465110997,20.9434757142857,2.02211818159788,13.00455,1.36693702800437,1.62445714285714,0.206676266154575,-0.01,0.49,1.48,35,89.67,90,60.59,122.72,82.92,10.92,1.15,2.07,32.59,147.78,28.64,"sample_00003-525","22.09.22",0,0,"autotrophic"
"sample_00003",54.3337804878049,6.3610230329083,388.1925,76.7240528762271,70.0349378048781,7.77204741002405,26.5151853658537,3.26914923154385,18.5357634146341,2.5562580849371,1.44823577235772,0.209160111284328,-0.09,0.68,5,123,135.57,136,27.11,413.32,82.66,7.41,0.34,1.34,31.29,167.1,8.43,"sample_00003-59","22.09.22",0,0,"autotrophic"
"sample_00003",59.97485,5.04601785899865,211.59225,29.9006234434617,51.90267375,4.27884653708767,20.469915,1.5912698988302,13.18528125,1.74386046256822,1.583925,0.277573310944547,0.03,0.76,1.92,40,39.94,38,19.87,150.59,78.43,12.81,0.52,2.56,32.27,144.26,13.03,"sample_00003-654","22.09.22",0,0,"autotrophic"
"sample_00003",53.4836,4.57810797892171,257.8473,58.6680838840421,56.465586,7.44522677457846,21.792888,2.49421793088034,14.92911,2.14966920522089,1.47644,0.190142507960039,-0.03,0.94,1.08,25,52.31,52,48.43,78.25,72.45,7.46,0.46,1.82,42.6,186.38,11.44,"sample_00003-664","22.09.22",0,0,"autotrophic"
"sample_00003",71.7404666666667,7.84839465519136,406.4175,101.407018248246,79.20648,13.2998591122852,32.19129,5.79392888562322,15.91146,2.18725995424745,2.03702222222222,0.375108377605053,-0.03,0.64,1.8,45,112.29,112,62.39,146.12,81.18,7.77,0.57,1.32,32.97,194.31,14.27,"sample_00003-672","22.09.22",0,0,"autotrophic"
"sample_00003",57.0405,6.96068315286262,222.398602941176,39.3972965500325,54.4509397058824,5.23593961628867,21.7246764705882,2.38732065213206,13.0259911764706,1.83395415054014,1.697,0.284381838912105,0.08,0.68,1.6,34,111.92,111,69.54,141.52,88.45,11.41,1.19,2.45,31.52,151.11,29.77,"sample_00003-691","22.09.22",0,0,"autotrophic"
"sample_00003",56.357037037037,4.8980595096542,214.4475,37.493514708444,54.7197,5.43990147738485,23.30265,2.50118963218582,11.76015,1.89195616624699,2.03855555555556,0.448200104120172,0.07,0.59,1.28,27,92.42,92,72.2,108.09,84.45,15.56,0.96,2.92,36.5,174.92,24.1,"sample_00003-714","22.09.22",0,0,"autotrophic"
"sample_00003",55.0779666666667,3.86237325187269,206.12475,34.6435382549657,53.61174,4.17463844844573,22.356405,1.54948193758041,11.70045,1.49202109176642,1.93333333333333,0.224227614241658,0.1,0.75,1.52,30,84.65,83,54.46,103.08,67.82,10.83,0.73,2.49,26.5,123.9,18.3,"sample_00003-722","22.09.22",0,0,"autotrophic"
"sample_00003",55.9178620689655,4.30161239474006,197.395603448276,27.1943778135755,49.8957206896552,4.82763991386573,20.4899275862069,2.80231250865711,12.3684206896552,1.63200209545106,1.70089655172414,0.413754960680455,-0.07,0.66,1.4,29,94.2,68,48.72,143.76,102.69,35.42,0.7,6.55,156.85,885.58,17.5,"sample_00003-734","22.09.22",0,0,"autotrophic"
"sample_00003",53.1884,3.46284899249557,190.269,30.3365984841117,52.967925,4.16347644963689,22.79475,1.66118223999739,10.59642,1.143269434304,2.1692,0.229873638452025,0.04,0.48,1.36,30,100.03,100,73.55,123.38,90.72,11.26,1.18,2.08,33.01,194.57,29.59,"sample_00003-742","22.09.22",0,0,"autotrophic"
"sample_00003",58.6818275862069,5.19774168041801,262.44,48.4201291985796,60.6715137931034,6.01212999133087,25.0699189655172,3.02751003146308,13.4151362068966,2.49859643167407,1.94210344827586,0.488787957592743,0.04,1.04,1.32,29,197.44,188,142.4,251.74,190.71,171.24,0.56,31.82,257.7,1427.03,14.03,"sample_00003-747","22.09.22",0,0,"autotrophic"
"sample_00003",50.1648965517241,2.92798896544598,252.259137931035,66.2532506758963,59.2274793103449,7.20696950779885,23.4955862068966,2.79678911811948,13.5959896551724,2.69196519597073,1.7811724137931,0.355582024791299,0.19,0.73,1.24,29,56.67,57,45.7,94.45,76.17,8.72,0.68,1.93,35.77,177.73,16.91,"sample_00003-76","22.09.22",0,0,"autotrophic"
"sample_00004",67.063584,6.49932266841161,472.78566,43.6493837358393,82.1500379999999,5.82827048492255,32.824926,3.15164631865428,18.40482,1.5249756335441,1.801128,0.264870844241174,0,0.45,5,125,306.63,306,61.23,407.11,81.42,7.09,0.5,1.27,31.69,177.16,12.46,"sample_00004-109","22.09.22",0,0,"autotrophic"
"sample_00004",55.8604,8.21080322630208,234.55575,48.2191801902903,60.735825,5.14179218746528,25.8849675,1.98841444909962,11.551005,2.29095169990322,2.32955,0.505179017253967,0.05,0.57,1.04,20,68.4,61,58.61,89.69,86.24,14.15,0.73,3.53,46.69,232.76,18.22,"sample_00004-168","22.09.22",0,0,"autotrophic"
"sample_00004",61.6707477477478,4.36601586943451,334.108581081081,45.3766648512777,66.1365364864865,4.89242772009574,25.9168621621622,1.99787542927954,16.4139567567568,1.80786928140794,1.59763063063063,0.213337288558748,0.08,0.52,4.44,111,152.79,153,34.41,444.36,100.08,7.01,0.45,1.23,30.84,175.35,11.32,"sample_00004-232","22.09.22",0,0,"autotrophic"
"sample_00004",54.5754259259259,5.1673017908963,288.714375,56.8172633482444,61.2966,6.53297071032845,24.1797,3.20527169816623,15.210225,2.38425341519601,1.6305462962963,0.346855605289483,0.02,0.64,4.36,108,184.5,184,42.32,342.23,78.49,7.87,0.64,1.42,33.62,162.19,16.01,"sample_00004-243","22.09.22",0,0,"autotrophic"
"sample_00004",62.3243177570093,4.13550612813157,336.021308411215,47.6543844294246,65.4377046728972,5.71248100982985,25.267685046729,2.86529507469254,16.9216570093458,1.46705868868934,1.50271028037383,0.206740837188112,-0.12,0.59,4.28,107,107.4,107,25.09,355.37,83.03,6.16,0.06,1.15,28.68,153.97,1.54,"sample_00004-258","22.09.22",0,0,"autotrophic"
"sample_00004",57.1973717948718,5.49251885563026,298.189038461538,57.6588736472083,68.5734057692308,6.74451018579537,28.8458134615385,2.9286952031077,13.1378884615385,2.11393099327903,2.25107692307692,0.419111793325713,0.07,0.83,3.12,78,134.86,135,43.22,231.79,74.29,7.31,0.37,1.49,37.31,182.66,9.28,"sample_00004-27","22.09.22",0,0,"autotrophic"
"sample_00004",52.8014230769231,3.99134796451602,217.648557692308,44.3917697111361,54.1564442307692,5.18704299585664,22.7111538461538,2.11510024348365,12.1333326923077,1.7054192995825,1.89607692307692,0.241991392091028,0.05,0.78,1.08,26,37.08,37,34.05,78.99,73.14,6.9,0.76,1.58,34.36,150,19.12,"sample_00004-336","22.09.22",0,0,"autotrophic"
"sample_00004",52.9484,4.76206357338109,244.8073125,41.7584915761327,64.8836325,7.19754480943248,27.74442375,3.77724046660555,11.2914,1.69089642201999,2.5201,0.539233444523156,-0.01,0.83,1.68,40,94.51,95,56.26,124.48,74.1,10.03,0.6,2.07,47.31,250.63,14.88,"sample_00004-353","22.09.22",0,0,"autotrophic"
"sample_00004",58.3269615384615,5.68344155230451,187.367019230769,23.7346280781818,48.4971923076923,4.39240588535924,19.3054153846154,1.51818734870037,12.3310038461538,0.8501572386239,1.56961538461538,0.128528931193899,0.24,0.88,1.44,26,44.17,19,13.03,123.05,85.45,16.1,0.55,3.34,45.84,189.05,13.77,"sample_00004-370","22.09.22",0,0,"autotrophic"
"sample_00004",53.2002405063291,5.11106115284114,273.44420886076,109.740068159002,63.343435443038,18.2714569661212,25.5055670886076,5.31094123426713,13.4116518987342,2.75323531589799,1.945,0.41130807593984,0.05,0.78,3.4,79,200.88,201,59.08,280.55,82.51,14.11,0.29,2.4,53.16,352.7,7.25,"sample_00004-371","22.09.22",0,0,"autotrophic"
"sample_00004",78.860968,4.89556541255912,543.2508,34.770005367356,84.0709044,3.15218959073981,31.5635616,2.17873848308299,22.0107456,2.00047239313271,1.451792,0.212031620283391,0.02,0.47,5,125,144.83,107,21.34,398.12,79.62,6.85,0.65,1.1,27.46,171.32,16.36,"sample_00004-40","22.09.22",0,0,"autotrophic"
"sample_00004",56.6827432432432,5.16497630399638,244.707567567568,50.1905747543645,56.2219358108108,6.71528484635662,22.6315641891892,3.3983805791768,13.7762939189189,2.05731046010157,1.67763513513514,0.349554847023151,-0.13,0.86,3.36,74,106.46,84,25,257.69,76.69,12.32,0.36,2.33,34.53,164.86,9.08,"sample_00004-405","22.09.22",0,0,"autotrophic"
"sample_00004",60.5271803278688,6.49313439592979,197.905573770492,27.7502722749159,50.6413991803279,3.42740299476746,19.9248049180328,1.67764560470184,12.7156721311475,1.92813232679374,1.61385245901639,0.348490212012981,0.25,1.08,2.84,61,56.13,37,13.09,319.79,112.6,79.87,0.66,13.52,165.54,998.33,16.47,"sample_00004-413","22.09.22",0,0,"autotrophic"
"sample_00004",55.5168512396694,4.52956843724498,294.160537190082,58.3283423301216,61.4405752066116,6.46160533005384,23.5023508264463,2.6408429086577,15.8772384297521,2.27188237741819,1.50572727272727,0.243155300168431,-0.03,0.79,5,121,94.18,15,3.01,369.06,73.81,8.06,0.19,1.42,33.39,165.11,4.8,"sample_00004-42","22.09.22",0,0,"autotrophic"
"sample_00004",62.002488,4.35094178832806,260.340479999999,35.5949001459592,56.3691636,4.43833286580406,21.2425416,1.81198088141858,15.6246732,1.8345914758023,1.380552,0.219057344679571,-0.07,0.59,5,125,210.43,210,42.09,398.52,79.7,7.42,0.56,1.45,36.36,185.61,14.05,"sample_00004-45","22.09.22",0,0,"autotrophic"
"sample_00004",59.059328,4.19188329331509,285.00984,35.5758770460429,61.1654976,4.4188636718502,24.5143584,1.84658068188398,14.789466,1.35268040308385,1.66976,0.186170378087974,0.03,0.38,5,125,327.59,324,64.82,547.89,109.58,7.99,1.12,1.19,29.85,199.64,28.03,"sample_00004-54","22.09.22",0,0,"autotrophic"
"sample_00004",56.4401481481482,4.6320885279811,205.9425,40.005687239922,51.5652,5.3110146589242,21.4182,2.30448485846287,12.2328,1.83842183595688,1.78644444444444,0.308085194677523,0.01,0.62,1.16,27,84.72,85,73.03,94.87,81.78,9.17,0.56,1.93,39.76,189.5,14.01,"sample_00004-589","22.09.22",0,0,"autotrophic"
"sample_00004",51.6128083333333,4.00306931883006,339.805125,92.5714737457216,63.81095625,9.36796109996203,22.6739925,3.23184378789493,18.76084875,2.86624612427743,1.21573333333333,0.118078931963621,0.02,0.62,5,120,258.8,259,51.76,387.41,77.48,13.95,0.7,1.62,28.74,170.59,17.54,"sample_00004-64","22.09.22",0,0,"autotrophic"
"sample_00004",55.6556756756757,5.06456535951317,201.706418918919,30.8961804292738,55.9065283783784,5.19454751600631,24.4085837837838,2.65206560905452,10.5356918918919,1.17757554797237,2.34678378378378,0.354575421778963,-0.02,0.29,1.64,37,142.49,142,86.88,150.33,91.66,12.26,1.39,2.05,27.62,167.6,34.72,"sample_00004-650","22.09.22",0,0,"autotrophic"
"sample_00004",55.13168,3.30324181175686,215.52885,25.0208768148557,53.649216,4.15716443457139,21.845781,2.37711103897597,12.637215,1.48718232201135,1.76298,0.345675233331483,0.04,0.56,2.08,50,75.51,74,35.5,163.06,78.39,9.73,0.82,1.57,29.32,130.77,20.48,"sample_00004-664","22.09.22",0,0,"autotrophic"
"sample_00004",58.1839166666667,7.2695183452297,294.5615625,78.9148858261447,61.568521875,8.1466618922076,23.632003125,3.08606883452495,15.757959375,3.21641152982928,1.556375,0.35231312384588,0.22,1.03,2.08,48,135.2,21,9.92,503.48,242.06,170.53,0.59,31.94,279.92,1421.11,14.84,"sample_00004-670","22.09.22",0,0,"autotrophic"
"sample_00004",61.0481,5.82011108714144,215.2828125,30.4464724030694,52.0005825,4.54156844280823,20.0294775,2.09294982993731,13.69153125,1.42291774068454,1.478775,0.224216983677042,-0.14,0.8,1.84,40,71.11,64,34.81,127.07,69.06,9.56,0.5,1.75,27.55,137.59,12.4,"sample_00004-679","22.09.22",0,0,"autotrophic"
"sample_00004",54.6692142857143,3.52003466956121,219.481071428571,39.009730619044,51.4569857142857,3.96185810968217,19.6143428571429,1.5486086283268,14.1936107142857,1.85687607975146,1.40080952380952,0.185480028258286,-0.03,0.73,1.96,42,98.39,86,43.99,347.05,177.07,100.03,0.96,20.92,253.92,1250.32,23.9,"sample_00004-705","22.09.22",0,0,"autotrophic"
"sample_00004",64.9510652173913,4.6200407232557,271.71097826087,42.7238404058172,58.0055967391304,5.4045709446254,21.7661967391304,2.2902884854291,15.8730065217391,1.80018547848729,1.38813043478261,0.212412973938939,-0.07,0.5,1.84,46,63.03,62,33.44,140.05,76.11,5.26,1.16,0.97,24.25,131.57,29.08,"sample_00004-724","22.09.22",0,0,"autotrophic"
"sample_00004",54.3287380952381,5.19319930086583,239.398392857143,44.3777110295928,60.2804892857143,5.57973174418059,25.808625,2.55882515141584,11.7935035714286,1.63861552419885,2.23245238095238,0.412002498357388,-0.01,0.62,1.72,42,112.6,113,65.46,124.69,72.49,5.79,0.2,1.57,38.58,144.72,4.96,"sample_00004-742","22.09.22",0,0,"autotrophic"
"sample_00004",64.7941129032258,5.03333062436207,476.863004032257,52.7545881929189,82.5058487903227,6.38110494926984,32.5058879032258,3.64122077349285,18.8056850806452,2.1960002968903,1.7629435483871,0.344346283036372,0.02,0.6,5,124,251.38,251,50.28,414.57,82.91,6.28,0.32,1.34,32.95,149.34,8.06,"sample_00004-77","22.09.22",0,0,"autotrophic"
"sample_00004",51.6273611111111,3.58261190556178,248.77125,56.0709195206647,61.67655,6.05062975862844,25.40925,2.50898441454477,12.4750125,2.64437210720036,2.12125,0.464875613163657,-0.01,0.39,1.52,36,109.11,109,71.79,123.45,81.22,9.22,1.03,1.81,39.12,160.52,25.81,"sample_00004-782","22.09.22",0,0,"autotrophic"
