"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","species","comment","manual_count"
"sample_00002",67.835536,6.01608940948917,16939.8459,1271.24307602011,651.8990808,60.911566374536,258.8217948,16.4430421521889,83.4469128,5.50619605841875,3.118232,0.312093377672607,0.03,0.23,5,125,743.05,743,148.61,1153.81,230.76,23.34,0.9,5.8,145.04,583.49,22.62,"sample_00002-108","22.09.22","Ble",NA,16
"sample_00002",29.71064,5.08161401271226,428.56452,91.8694941425151,72.8953344,8.14848802321093,27.1943892,3.10685218291363,19.93653,2.77748901511286,1.38108,0.189599433441375,-0.49,1.13,5,125,143.33,143,28.67,533.93,106.79,16.2,0.12,2.73,68.45,405,2.88,"sample_00002-110","22.09.22","Ble",NA,16
"sample_00002",72.1087796610169,9.04315373770043,12660.5059322034,2659.77041902977,528.803454661017,85.8037134898481,217.486887711864,38.4513442683704,72.9083745762712,9.16249394713422,2.97543220338983,0.373896678420075,-0.01,0.08,4.72,118,1427.03,1427,302.34,1728.16,366.14,26.75,4.84,5.4,134.99,668.72,120.97,"sample_00002-117","22.09.22","Ble",NA,16
"sample_00002",27.6549215686275,4.2989631347251,280.128970588235,102.162330316972,57.5822647058823,11.1244576482959,21.1278970588235,3.70489338913297,16.43895,3.28407115621754,1.30258823529412,0.17199525301247,0,0.34,2.24,51,420.22,420,187.6,491.5,219.42,34.87,3.86,4.81,48.69,320.44,96.55,"sample_00002-14","22.09.22","Ble",NA,16
"sample_00002",52.1633513513513,14.4117082267166,5768.36027027027,2759.3277414633,367.280160810811,106.552160162573,145.351763513514,42.310751399798,47.5994310810811,16.7798030452012,3.72545945945946,2.89188924786582,-0.11,0.27,1.48,37,171.31,152,102.38,231.11,156.16,20,3.38,2.71,67.83,500.01,84.38,"sample_00002-142","22.09.22","Ble",NA,16
"sample_00002",67.3060840336134,7.72055959658391,11547.4978361345,2253.40367583698,518.592732352941,79.3178123211975,215.824772268908,35.1202724211621,66.9155974789916,8.34986459612849,3.20750420168067,0.306031594523512,0,0.04,4.76,119,2242.01,2242,471.01,2247.79,472.22,47.4,6.69,4.13,103.24,1184.91,167.23,"sample_00002-147","22.09.22","Ble",NA,16
"sample_00002",89.7369119999999,4.95626812328949,12010.43538,1020.38022167982,534.5839296,49.0144277110651,222.1461936,21.3351774644486,69.056226,4.33844108290788,3.239592,0.446647820706578,0,0.08,5,125,1657.67,1658,331.53,1771.55,354.31,38.17,4.42,4.7,117.49,954.16,110.4,"sample_00002-15","22.09.22","Ble",NA,16
"sample_00002",24.1062533333333,10.3675811183596,372.4461,100.128018564884,69.261966,8.93934714535007,26.258202,3.18607554901264,17.832042,3.38347606770699,1.51268,0.284814408988674,-0.01,0.23,3.32,75,725.99,726,218.67,762.5,229.67,27.76,7.32,3.66,26.48,308.98,183.06,"sample_00002-184","22.09.22","Ble",NA,16
"sample_00002",25.7888235294117,2.88392306172955,370.181911764706,55.6599584644066,68.6158544117647,5.74998070947734,26.5142382352941,2.68920212312475,17.7409058823529,1.89070445942401,1.50809803921569,0.195881936041597,-0.01,0.35,4.16,102,897.98,898,215.86,946.47,227.52,26.42,0.61,3.06,66.16,660.6,15.18,"sample_00002-187","22.09.22","Ble",NA,16
"sample_00002",71.9644411764706,9.96647062128918,11339.1125735294,2876.8227693692,485.887354411765,93.6676341847203,190.117125,45.1457260170338,75.5044279411765,7.83121114149035,2.52500980392157,0.615122454122996,-0.02,0.46,4.08,102,656.97,657,161.02,807.98,198.03,42.4,0.2,7.66,191.56,1059.89,4.97,"sample_00002-196","22.09.22","Ble",NA,16
"sample_00002",104.927541666667,28.6247929749964,10355.957578125,2721.32111998528,436.8532921875,94.9593166254036,169.973353125,46.5606684816176,77.30775,9.19004611193116,2.21380208333333,0.621962304151214,0.05,0.12,3.84,96,286.48,286,74.6,729.24,189.91,15.6,4.19,2.07,51.68,390.07,104.76,"sample_00002-20","22.09.22","Ble",NA,16
"sample_00002",89.1285599999999,4.8632189051445,16031.01618,1229.54755844849,620.49726,53.1171506988828,253.320858,23.1830853437149,80.7707052,3.45891381332013,3.148656,0.361111838274426,0.02,0.2,5,125,946.79,947,189.36,1477.77,295.55,36.37,2.02,7.68,192.08,909.13,50.47,"sample_00002-21","22.09.22","Ble",NA,16
"sample_00002",69.928728,7.70131012982479,13091.03208,1323.1224178394,559.5030612,64.4373191454231,228.9472776,23.5314963545494,72.9122795999999,3.4769153532453,3.152472,0.404581156897017,-0.03,0.32,5,125,851.6,501,100.22,1282.07,256.41,23.43,0.73,4.68,116.88,585.83,18.24,"sample_00002-22","22.09.22","Ble",NA,16
"sample_00002",69.675670212766,12.8269393716022,9445.04808510638,1951.01861648372,483.438245744681,77.7792651907032,187.92560106383,36.0054271234586,63.3407074468085,6.1002858376753,2.95390425531915,0.52787402922893,0,0.14,3.76,94,1223.39,1223,325.37,1240.19,329.84,27.14,3.94,4,100.02,678.43,98.56,"sample_00002-229","22.09.22","Ble",NA,16
"sample_00002",26.8446136363636,8.62390165899379,388.441022727273,139.03467088861,68.7984545454545,13.321675102916,25.6843636363636,4.45763251617137,18.7313420454545,3.81011613138557,1.38943181818182,0.175183411889564,-0.23,0.54,1.76,44,153.15,153,87.02,272.99,155.11,10.22,2.1,2.13,53.16,255.47,52.5,"sample_00002-237","22.09.22","Ble",NA,16
"sample_00002",24.38424,4.15206786111852,262.44,99.8848056434886,55.565838,11.1390197803083,20.958264,3.92329423538434,15.490926,3.06127248134252,1.36584,0.162190649134488,-0.1,0.6,1.16,25,223.46,223,192.64,245.91,211.99,29.87,6.8,4.8,46.18,310.31,98.12,"sample_00002-246","22.09.22","Ble",NA,16
"sample_00002",27.8515465116279,6.96649237701353,434.475523255814,169.766582297194,72.1034686046512,14.8361054461465,25.5731598837209,4.62429777061161,20.9170726744186,4.58650447097503,1.24101162790698,0.163829502060996,-0.05,0.58,3.48,86,395.31,395,113.59,477.63,137.25,13.08,0.61,2.42,57.08,324.57,15.35,"sample_00002-252","22.09.22","Ble",NA,16
"sample_00002",18.9245,2.82355168537783,320.496217105263,91.4014567585344,63.9504059210526,10.3829624669487,22.7004098684211,3.3154005792666,17.6923717105263,2.88373708191686,1.2966052631579,0.171252101024376,0,0.2,3.24,76,707.36,707,218.32,737.43,227.6,28.43,5.09,3.38,49.81,528.34,127.31,"sample_00002-274","22.09.22","Ble",NA,16
"sample_00002",103.384175675676,24.0189115195746,10500.9248310811,3550.50069583216,412.95222972973,102.653351209435,149.333625,45.0531883415829,87.6835398648649,14.0601922992047,1.72459459459459,0.475188323703434,0.01,0.09,2.96,74,683.48,683,230.9,755.7,255.3,20.46,5.3,3.16,79.09,511.59,132.39,"sample_00002-30","22.09.22","Ble",NA,16
"sample_00002",28.8865161290323,4.63985772019682,434.401693548387,88.3422453082401,73.1940169354839,6.93420703363573,27.0820233870968,2.77466992354928,20.3079411290323,2.56464487880627,1.34808064516129,0.173259617421617,-0.05,0.57,2.48,62,503.61,504,203.07,540.54,217.96,12.77,0.94,2.56,64.03,319.33,23.42,"sample_00002-31","22.09.22","Ble",NA,16
"sample_00002",23.4843835616438,3.13241056727056,312.321575342466,90.6038475827014,61.2566938356164,8.85111955667327,22.6491534246575,2.56849231339733,17.2736938356164,3.24304286063243,1.33460273972603,0.162068978775331,0,0.63,2.96,73,608.69,609,205.64,677.05,228.73,28.05,1.19,3.72,87.96,701.34,29.84,"sample_00002-310","22.09.22","Ble",NA,16
"sample_00002",79.6185882352941,8.27013665760016,11182.8868014706,3194.42396051666,505.266207352941,106.525168332918,204.592599264706,46.9077988666179,67.3864610294118,10.6886983762801,2.99347058823529,0.399365185464185,0.01,0.09,2.72,68,1081.77,1082,397.71,1089.15,400.42,37.71,3.74,5.36,134.1,942.82,93.43,"sample_00002-334","22.09.22","Ble",NA,16
"sample_00002",26.7801333333333,4.54556340774005,430.29225,126.814919957697,72.9760725,11.0402865555165,25.863435,3.20267403631821,20.7995175,3.66127331262376,1.25858333333333,0.123274159342426,0,0.17,2.4,60,588.5,588,245.21,596.46,248.53,28.74,6.67,2.88,71.91,718.53,166.79,"sample_00002-361","22.09.22","Ble",NA,16
"sample_00002",25.463186440678,3.94695756455079,411.730550847457,96.3041026873267,71.3772686440678,9.39248543469862,25.4669491525424,3.42186782406732,20.3745889830508,2.50922004273254,1.25610169491525,0.144056226440887,0,0.2,2.36,59,609.56,610,258.29,620.91,263.1,27.74,7.72,2.5,62.53,693.46,193.02,"sample_00002-364","22.09.22","Ble",NA,16
"sample_00002",36.4237105263158,16.7535837756708,567.82865131579,151.210936452163,87.2257559210527,21.2611512182352,31.152759868421,5.43010477442207,23.0819625,3.76208812011029,1.40742105263158,0.458411234974534,0.01,0.38,3.04,76,554.27,554,182.23,594.63,195.6,24.08,1.85,2.56,63.95,601.96,46.32,"sample_00002-37","22.09.22","Ble",NA,16
"sample_00002",75.075,14.2110726775659,6626.61,3084.49617296219,402.284301428571,147.979813906258,156.331272857143,62.6351825704099,50.9437928571428,9.85577981521013,2.96257142857143,0.93800775381576,-0.11,0.61,1.4,35,134.51,135,96.08,196.98,140.7,39.5,0.99,6.67,166.82,987.46,24.76,"sample_00002-38","22.09.22","Ble",NA,16
"sample_00002",124.566723404255,24.5278639294899,1087.79984042553,510.522050060195,179.987428723404,76.1241920832452,50.6446468085106,16.8421563277804,25.410820212766,7.04561787037856,1.97717021276596,0.366028646963294,2.02,2.03,1.88,47,62.4,46,24.42,287.86,153.12,35.47,0.16,7.84,196.1,886.73,3.9,"sample_00002-398","22.09.22","Ble",NA,16
"sample_00002",30.237096,4.22775753002051,503.2287,86.6086872648345,79.9405524,6.7473683040186,29.2075632,1.79461117300207,21.8433996,2.62361497008803,1.348776,0.122333287744271,-0.09,1.04,5,125,323.35,323,64.67,561.77,112.35,23.55,0.29,3.19,80.31,588.68,5.58,"sample_00002-4","22.09.22","Ble",NA,16
"sample_00002",93.2040161290323,7.72342437425125,16840.8700403226,3931.45826932816,622.05060483871,101.469966912592,247.078186693548,23.8139993918571,87.1253637096774,19.5228379494879,2.9394435483871,0.557006127484787,0.03,0.17,5,124,1041.94,1042,208.39,1721.05,344.21,106.2,4.88,10.69,188.71,1327.49,122.04,"sample_00002-40","22.09.22","Ble",NA,16
"sample_00002",26.9441162790698,6.48761806832392,318.513662790698,142.914480900281,61.1885302325582,14.2272155659251,22.4200465116279,5.36066808584477,17.342288372093,3.58641315574086,1.29246511627907,0.136429529836087,0.01,0.37,1.84,43,352.74,351,191.01,362.25,196.88,25.72,1.3,3.82,48.02,280.52,32.38,"sample_00002-435","22.09.22","Ble",NA,16
"sample_00002",104.806798387097,15.3547577838694,17872.9047580645,5464.8032681091,676.288890725807,187.825701181573,247.886422983871,67.0998132556933,87.1468548387097,19.3278934309781,2.77092741935484,0.522658077746758,-0.02,0.38,5,124,1262.26,1262,252.45,1659.57,331.91,118.78,0.33,12.38,222.58,1484.73,8.29,"sample_00002-46","22.09.22","Ble",NA,16
"sample_00002",92.9987222222222,24.9142965952266,11836.681875,4457.7278195962,497.718225,136.000582413899,203.3379,60.6770356919391,69.5727,16.0788149159516,2.83366666666667,0.430621676848053,-0.05,0.17,1.44,36,424.96,425,295.11,454.33,315.51,19.09,4.9,4.69,117.35,477.28,122.62,"sample_00002-465","22.09.22","Ble",NA,16
"sample_00002",24.538875,3.67077099003606,393.66,170.968161254964,68.3104640625,14.9907440636431,23.8399453125,4.40392759831346,20.1447,5.19291376794284,1.20846875,0.126822961280931,-0.48,0.68,1.32,32,112.88,113,85.52,189.47,143.54,19.61,0.49,4.05,89.92,490.26,12.35,"sample_00002-480","22.09.22","Ble",NA,16
"sample_00002",19.0586666666667,1.51607755535334,314.685,112.36122665871,63.07185,11.4506918848483,24.21,3.66648257855484,16.1226,3.66667201484167,1.5412962962963,0.268629687175317,0.02,0.65,1.12,27,77.37,77,69.08,82.81,73.94,5.75,1.27,1.22,27.69,139.73,31.74,"sample_00002-492","22.09.22","Ble",NA,16
"sample_00002",59.437368852459,18.0079639802523,9505.65209016394,4305.24831159753,459.833680327869,212.763773769934,168.674864754098,62.6012633355395,65.2867303278688,22.4993301980795,2.49790163934426,0.72261875011227,0.02,0.4,5,122,1311.88,1312,262.38,1658.53,331.71,92.38,0.4,10.11,183.94,1154.77,10.07,"sample_00002-5","22.09.22","Ble",NA,16
"sample_00002",124.40672,19.1834773557872,808.9713,305.314227508009,158.830956,60.9332308633415,55.22013,21.1280973881198,18.732384,1.3666497414389,2.97444,1.19063040304986,1.48,2.51,1.04,25,27.22,3,2.54,214.41,206.16,20.17,0.26,6.71,169.14,504.37,6.48,"sample_00002-507","22.09.22","Ble",NA,16
"sample_00002",28.0704754098361,4.11494671890054,421.89381147541,89.3005775481617,71.8905540983607,8.08479577543166,25.3664114754098,3.05803267706535,21.0097401639344,2.25432461267758,1.21250819672131,0.126783100126606,-0.01,0.36,4.88,122,982.9,983,201.41,1066.69,218.58,11.52,1.26,1.7,42.53,288.01,31.38,"sample_00002-60","22.09.22","Ble",NA,16
"sample_00002",99.9648720000001,34.3206199040225,17303.06286,3008.43681894842,613.522836,53.944176972902,244.1005956,33.3894368497594,89.9562672,6.66271264777181,2.721512,0.378096305704111,0.01,0.26,5,125,1283.51,1284,256.7,1363.66,272.73,48.31,0.84,6.59,164.82,1207.79,21.02,"sample_00002-68","22.09.22","Ble",NA,16
"sample_00002",172.055971428571,19.8108744432204,469.580142857143,239.124854088039,108.539305714286,42.3458678677878,36.5894357142857,15.0772858295213,15.8105057142857,2.41814338387251,2.28765714285714,0.786755696547804,3,2.1,1.48,35,75.55,72,48.59,250.12,169,73.12,0.12,12.51,177.45,914.05,2.98,"sample_00002-70","22.09.22","Ble",NA,16
"sample_00002",117.035315789474,6.90545588492627,8927.27644736842,2778.22763578601,426.855505263158,103.054533632117,141.252489473684,36.8278322109148,77.6347697368421,14.9323241679484,1.81073684210526,0.323403913146404,0.03,0.3,1.52,38,358.12,358,235.43,363.4,239.08,22.2,2.12,3.64,90.91,554.93,52.97,"sample_00002-72","22.09.22","Ble",NA,16
"sample_00002",136.885408,30.7067585793936,13001.01516,2296.70586132386,574.2598356,99.5961879994003,192.233412,48.1083325045473,88.6048308,14.1692233936552,2.283296,0.837446271979052,0.03,0.5,5,125,273.62,241,48.24,616.75,123.35,54.66,0.29,6.43,160.7,1366.38,7.27,"sample_00002-73","22.09.22","Ble",NA,16
"sample_00002",109.69096,23.9251551754161,17557.8921,1031.1176808728,606.072456,36.8571999507617,240.4379376,11.9199409351661,92.9845008,3.16443541118026,2.588296,0.139597810778656,0,0.22,5,125,874.7,875,174.94,941.2,188.24,15.78,3.56,1.74,43.46,394.41,88.97,"sample_00002-78","22.09.22","Ble",NA,16
"sample_00002",94.78572,8.70512044496171,17539.78374,2547.70885543028,652.2190956,79.5709939996001,247.0008168,29.1647306754084,90.5595228000001,8.56104295854215,2.756192,0.448475800332494,0,0.3,5,125,759.63,760,151.93,785.9,157.18,24.9,0.34,3.61,90.23,622.61,8.38,"sample_00002-83","22.09.22","Ble",NA,16
"sample_00002",88.499224,9.2269682757839,19911.45402,1872.30757537668,649.8444348,53.5577024692276,259.8164424,29.1786312937218,97.9634412,5.31487034306495,2.668904,0.376887302912653,-0.01,0.08,5,125,1708.86,1709,341.77,1788.02,357.6,23.82,6.52,3.94,98.47,595.52,163.01,"sample_00002-84","22.09.22","Ble",NA,16
"sample_00002",27.127752,5.34633579170607,410.19372,93.6824062967965,70.9486452,8.66996853087413,25.3775916,2.80454183279275,20.3749668,2.9204866911084,1.258624,0.151249722153837,-0.02,0.54,5,125,796.55,797,159.31,898.9,179.78,15.85,0.51,2.02,50.61,396.14,12.76,"sample_00002-87","22.09.22","Ble",NA,16
"sample_00002",110.003536,16.2402349982719,23653.0611,2244.82247472101,808.4157696,99.6829474474466,271.0996128,16.0180837863538,111.8429532,15.251322233108,2.48856,0.49029484874887,0.01,0.23,5,125,620.79,621,124.16,901.33,180.27,24.38,0.92,3.15,78.67,609.55,22.98,"sample_00002-98","22.09.22","Ble",NA,16
"sample_00003",24.5206388888889,3.94918686135172,446.5125,122.438520934269,74.0912625,11.2484833676201,28.5298875,4.93825675062097,19.6468875,2.69565489165633,1.45925,0.211034780478073,0.06,0.37,1.44,36,197.48,197,137.14,238,165.28,10.32,2.17,2.21,55.34,258.06,54.18,"sample_00003-1","22.09.22","Ble",NA,5
