"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","species","comment","manual_count"
"sample_00026",51.1366153846154,4.78500135905455,1134.29596153846,550.219016592973,130.560628846154,42.5357304676132,50.4637788461539,15.939026710086,26.8306269230769,7.68964443639926,1.89711538461538,0.426130527132059,0.06,0.58,1.12,26,458.95,459,409.77,560.14,500.12,61.18,2.56,13.38,266.75,1056.64,64.04,"sample_00026-536","22.09.22","Col",NA,75
"sample_00026",45.8450689655172,2.09136517155378,506.215086206897,510.60319233441,92.2770155172414,59.075541342502,33.4379172413793,14.5560510141418,17.2747862068966,6.26959616308705,1.98306896551724,0.680680800534839,0.02,0.41,1.36,29,577.94,361,265.46,950.25,698.71,98.73,6,20,202.23,948.33,149.96,"sample_00026-552","22.09.22","Col",NA,75
"sample_00026",45.5388928571429,1.64073654055203,872.847321428571,393.896781468055,137.626376785714,41.653283404734,56.4477428571428,19.2056528871431,19.2040875,3.97875952520066,2.98378571428571,1.04000891581445,0.01,0.08,1.12,28,806.77,807,720.33,814.16,726.93,49.87,6.67,8.47,211.77,1246.7,166.76,"sample_00026-582","22.09.22","Col",NA,75
"sample_00026",46.363,1.5932670836994,445.849772727273,110.627752279212,78.1731,11.2471221287619,28.5499227272727,3.7158110823796,19.6016318181818,3.13721308957737,1.47113636363636,0.16316812698054,0.01,0.68,1.08,22,730.13,730,676.04,782.84,724.85,83.43,22.75,16.67,84.23,919.68,568.85,"sample_00026-586","22.09.22","Col",NA,75
"sample_00026",44.5959166666667,0.917516634924032,347.18625,111.422277317459,69.3775125,13.1793569952279,26.31555,3.99640204499214,16.4457,3.38847219545149,1.63195833333333,0.233115474122509,-0.01,0.06,1.04,24,821.74,822,790.14,823.75,792.07,100.3,29.64,14.17,45.53,901.95,741.04,"sample_00026-590","22.09.22","Col",NA,75
"sample_00027",47.1612,3.00627627839974,897.7635,378.887670208512,132.28299,35.9028946807203,52.480035,13.505741387482,20.78892,4.83791385036482,2.52623333333333,0.366676281483134,-0.03,0.15,1.2,30,704.22,704,586.85,740.39,616.99,33.02,4.71,7.08,177.06,825.55,117.84,"sample_00027-114","22.09.22","Col",NA,85
"sample_00027",57.2207179487179,9.87753927365334,1413.13846153846,552.372537211377,144.474611538462,38.0146539658937,55.6395230769231,15.3754023500193,30.8589230769231,8.80827030189038,1.85346153846154,0.486533000241388,0.12,0.9,1.56,39,201.08,42,27.04,599.82,384.5,34.37,0.76,8.62,215.46,859.33,18.92,"sample_00027-12","22.09.22","Col",NA,85
"sample_00027",44.40484,1.19049631386802,430.4016,294.381086054284,82.880982,38.8416320349133,33.954876,18.1769625258877,15.088356,3.1142509871396,2.19092,1.00317391812188,-0.03,0.1,1.24,25,777.66,778,627.15,874.78,705.47,101.76,20.59,19.05,146.58,1044.14,514.71,"sample_00027-13","22.09.22","Col",NA,85
"sample_00027",59.9974838709677,16.5027981725746,1186.80024193548,740.109062595213,124.069267741936,47.4386361556723,45.8462612903226,17.2948857948947,29.3767403225806,11.6739483920139,1.60954838709677,0.434447145899988,-0.1,0.72,1.28,31,414.21,410,319.92,535.37,418.26,116.71,2.44,20.45,289.15,1458.85,60.96,"sample_00027-137","22.09.22","Col",NA,85
"sample_00027",44.9075333333333,2.05772595831909,332.424,265.005667801783,65.69964,21.1406364314755,24.60051,6.263200810418,15.9975,5.9542607395736,1.58563333333333,0.278751586769361,0,0.31,1.28,30,1114.68,1115,870.85,1126.28,879.91,83.57,6.61,13.76,197.64,1075.32,165.19,"sample_00027-144","22.09.22","Col",NA,85
"sample_00027",45.4185681818182,2.99245839976313,478.281988636364,368.57391631091,80.6324625,32.9596043060203,32.3252590909091,13.4735788513922,16.6535079545455,6.2018765210849,1.93547727272727,0.40579978386852,0.18,0.81,1.88,44,328.36,328,174.66,620.58,330.1,36.2,0.75,9.85,250.05,904.93,18.83,"sample_00027-162","22.09.22","Col",NA,85
"sample_00027",47.4750588235294,3.79103494257556,534.528529411765,463.741481825354,90.2892705882353,42.7762363904556,34.7453073529412,17.681134119027,17.3521058823529,6.1328905363765,1.99302941176471,0.697252160173284,-0.19,0.83,1.72,34,384.99,385,223.83,715.52,416,69.41,1.43,16.3,262.95,997.08,35.67,"sample_00027-182","22.09.22","Col",NA,85
"sample_00027",50.1967543859649,8.50107823472306,926.021842105263,723.386049386489,109.836639473684,47.2438943834986,42.1995078947368,19.2260161870641,24.191147368421,9.1978636445092,1.71463157894737,0.30015416464942,-0.07,0.23,2.28,57,1130.72,950,416.77,1410.88,618.81,41.95,3.3,10.25,256.18,1048.79,82.46,"sample_00027-206","22.09.22","Col",NA,85
"sample_00027",50.8622083333333,8.0828706802083,794.154375,463.855010266192,109.7155125,30.2275000961558,41.55435,11.5694880759413,22.72640625,8.39584396345975,1.930125,0.500717859677483,-0.15,0.58,1.12,24,388.16,388,346.57,556.55,496.92,82.71,6.22,15.07,216.07,903.6,155.52,"sample_00027-209","22.09.22","Col",NA,85
"sample_00027",53.6865652173913,9.39406970490178,961.329130434782,354.175902006726,115.498956521739,19.8688241278339,43.5676108695652,7.56961309215934,27.3117913043478,7.55759542843628,1.73634782608696,0.637196031538722,-0.24,0.69,1.08,23,189.67,190,175.62,393.24,364.11,38.8,2.15,8.64,192.81,713.85,53.66,"sample_00027-217","22.09.22","Col",NA,85
"sample_00027",47.4097586206897,4.21694695463751,729.628448275862,499.682809160692,101.680556896552,42.1064565822807,40.6115844827586,17.329403992034,20.4728896551724,7.76936352135952,2.02389655172414,0.834810429499998,0.02,0.11,1.24,29,754.1,754,608.14,762.94,615.27,64.79,5.01,13.02,226.48,1238.12,125.13,"sample_00027-221","22.09.22","Col",NA,85
"sample_00027",43.9656590909091,0.94534501990523,241.936875,63.3910397369509,56.9248670454545,8.23906769052562,21.5646852272727,3.34713272969323,14.1254795454545,1.87556155876971,1.53711363636364,0.215211223005213,0.02,0.32,1.96,44,1591.58,1592,812.03,1638.87,836.16,107.18,17.75,16.69,97.61,1075.76,443.77,"sample_00027-233","22.09.22","Col",NA,85
"sample_00027",55.9790125,8.99670785004616,1094.866875,454.6830164362,125.2861425,31.0062253708261,48.176319375,12.5607362198122,27.6390225,8.35286196863201,1.8236,0.564478892655133,0.13,0.71,3.48,80,409.89,410,117.78,1545.67,444.16,77.03,1.99,14.01,245.46,986.34,49.67,"sample_00027-4","22.09.22","Col",NA,85
"sample_00027",49.204962962963,4.73078119651974,853.5375,371.271132562874,118.2945,24.6798381769957,45.92085,9.41614282817423,22.911,7.38985174129151,2.13707407407407,0.577314400806803,0.1,0.43,1.08,27,486.88,430,398.1,568.64,526.52,34.21,2.64,7.67,191.69,855.36,65.95,"sample_00027-7","22.09.22","Col",NA,85
"sample_00027",45.43772,2.6982609912065,317.5524,151.510926272456,71.020476,25.3874747196211,27.768744,11.6378117797774,14.38722,2.25926906515138,1.94888,0.79426534818871,-0.07,0.47,1.04,25,451.88,452,434.5,691.34,664.75,100.59,9.39,17.73,257.1,1257.38,234.76,"sample_00027-80","22.09.22","Col",NA,85
"sample_00027",52.6227619047619,11.2238207839611,777.947142857143,536.353509274833,96.9265285714286,38.2764230193489,36.0546428571429,14.9714750772368,24.2969142857143,9.42744563606896,1.49519047619048,0.293902810304294,-0.27,1.11,1.2,21,228.09,76,62.95,474.58,395.48,61.23,3.57,17.82,217.12,885.55,89.16,"sample_00027-82","22.09.22","Col",NA,85
"sample_00027",48.8573846153846,9.08195309424982,605.630769230769,455.928678705217,92.0670923076923,38.8488562578841,36.1619826923077,15.2896672927369,19.0751884615385,8.41303332193933,1.96865384615385,0.589499512624578,0.18,0.91,1.08,26,355.91,356,329.55,464.4,430,39.01,3.87,8.21,175.71,832.79,96.81,"sample_00027-92","22.09.22","Col",NA,85
"sample_00028",53.5635576923077,6.39214196329832,425.518701923077,95.7752151722807,86.4234173076923,10.6341736799472,36.7449490384615,5.80936296330844,14.7446480769231,2.76700727988869,2.57123076923077,0.571869915805438,-0.06,0.88,2.12,52,84.07,84,39.66,183.93,86.76,10.66,0.48,1.97,42.84,175.07,12,"sample_00028-1","22.09.22","Eug",NA,140
"sample_00028",50.673037037037,1.96255468285367,360.855,71.7857172189191,65.69325,7.32063629840068,22.9623,2.42821184207639,19.80975,2.43503439073013,1.16503703703704,0.0907373561785211,-0.37,0.68,1.16,27,28.39,28,24.47,80.59,69.47,6.35,1.25,1.09,22.1,116.65,31.14,"sample_00028-111","22.09.22","Eug",NA,140
"sample_00028",67.073432,4.42032490474217,486.95742,38.9947522652397,92.945556,4.09531924811926,39.8758464,2.21215609941807,15.5732868,1.28395518194354,2.580688,0.280510146329056,0.01,0.27,5,125,437.64,438,87.53,477.47,95.49,6.81,1.69,1.1,27.51,170.27,42.3,"sample_00028-14","22.09.22","Eug",NA,140
"sample_00028",51.7754615384615,4.05802942552929,252.977019230769,59.4437239665351,60.8496923076923,7.18288736912521,25.0408384615385,3.23598394542704,12.8534538461538,2.51059908834219,2.02780769230769,0.523376577177907,0.01,0.66,1.28,26,93.05,93,72.7,105.27,82.24,13.19,0.93,2.7,35.16,176.42,23.16,"sample_00028-151","22.09.22","Eug",NA,140
"sample_00028",52.2531666666667,2.80161037024542,212.5490625,40.3170202407587,57.6250875,6.0685915057215,25.6955625,2.57525089255777,10.487475,1.37182107299179,2.47795833333333,0.322504934801027,0.05,0.38,1.04,24,81.31,81,78.18,88.89,85.47,10.57,1.89,2.24,30.9,155.81,47.13,"sample_00028-159","22.09.22","Eug",NA,140
"sample_00028",57.3287441860465,3.54600044377984,221.243023255814,37.9428224930294,52.5062720930233,4.92448559571626,20.5250232558139,2.24961539054983,13.7446639534884,1.95998901987102,1.52679069767442,0.289478805716456,-0.01,0.75,1.84,43,112.84,113,61.32,127.21,69.14,5.87,0.66,1.43,32.77,146.71,16.57,"sample_00028-183","22.09.22","Eug",NA,140
"sample_00028",56.3845555555556,4.10138741295078,260.6175,42.3712352689214,64.854225,5.32043784934903,27.3191625,2.05502021357368,12.0943125,1.3987892841094,2.27905555555556,0.229838321365811,0.04,0.63,1.48,36,97.53,98,65.9,114.31,77.24,6.25,1,1.35,31.28,156.16,24.95,"sample_00028-188","22.09.22","Eug",NA,140
"sample_00028",50.6749393939394,3.42011981642634,232.120227272727,50.9074405875339,65.1073090909091,6.68756731014554,28.6681090909091,3.08686544059703,10.3244318181818,2.12312680279649,2.8710303030303,0.563996591570401,0.1,0.37,1.68,33,81.74,82,48.65,183.05,108.96,16.7,2.14,3.63,37.3,178,53.45,"sample_00028-19","22.09.22","Eug",NA,140
"sample_00028",53.0690879120879,4.8251891031414,278.121510989011,55.1601162549626,72.2543142857143,7.79348815050562,31.5484318681319,3.6995740422267,11.2519681318681,2.0897903925795,2.89359340659341,0.612146768494506,0.01,0.51,3.76,91,319.24,319,84.91,346.64,92.19,9.52,0.44,1.61,33.83,185.2,11.08,"sample_00028-198","22.09.22","Eug",NA,140
"sample_00028",62.849325,7.52600073382356,494.535375,82.2686518999351,93.80124,10.0232432892905,38.44179,5.46633919985269,16.46973,2.51390447156487,2.392275,0.516150742615531,-0.16,0.91,1.6,40,71.73,68,42.59,145.1,90.69,7.36,1.1,1.51,37.75,184.03,27.43,"sample_00028-205","22.09.22","Eug",NA,140
"sample_00028",53.8153,4.5862517444159,181.247625,18.0270469944141,46.927755,3.05302593391075,19.0752975,1.75217301345283,12.138255,1.13629134015468,1.58895,0.243106317439402,0.07,0.31,1.12,20,88.44,88,78.96,93.57,83.54,14.49,1.82,3.7,25.16,137.11,45.54,"sample_00028-208","22.09.22","Eug",NA,140
"sample_00028",50.6501935483871,3.83603784669681,288.89564516129,86.5535560095784,69.0379983870968,10.5160990531461,28.9382951612903,4.51231884503143,12.600464516129,2.68410292677689,2.38674193548387,0.608283649171554,0,0.74,1.4,31,103.7,104,74.07,122.33,87.38,14.4,0.15,3.21,46.64,189.29,3.75,"sample_00028-215","22.09.22","Eug",NA,140
"sample_00028",51.5949333333333,2.77048804281886,215.4195,38.7037002340906,63.548955,6.54259576908482,28.117125,2.99119524466074,9.727155,1.16298493321622,2.92436666666667,0.431534669828935,0.03,0.19,1.52,30,165.9,166,109.15,170.22,111.99,17.08,1.76,3.58,44.85,225.26,44.05,"sample_00028-217","22.09.22","Eug",NA,140
"sample_00028",53.8092333333333,6.78552493096154,255.058875,47.4068851432822,64.0537875,7.00273033235467,27.8080425,3.93630659158446,11.66643,1.42147132116035,2.41258333333333,0.407686914257126,-0.13,0.93,2.68,60,188.54,189,70.35,234.71,87.58,16.04,0.93,2.47,37.97,190.61,23.19,"sample_00028-241","22.09.22","Eug",NA,140
"sample_00028",50.342275862069,2.6616334256638,261.308793103448,51.2975913073685,62.9061362068965,6.65199747650896,25.7828586206897,3.0946665940623,12.8558172413793,1.54099816064805,2.02779310344828,0.315229098016749,-0.06,0.66,1.24,29,93.36,93,75.29,102.62,82.76,15.25,0.67,2.84,43.37,150.77,16.67,"sample_00028-25","22.09.22","Eug",NA,140
"sample_00028",55.5849,5.7187796524952,252.05175,54.0559301355853,66.0177,3.91719965732471,28.4013,1.99125759028361,11.376045,2.66442991700787,2.65766666666667,0.757868214061691,-0.07,0.6,1.28,30,94.69,95,73.98,109.23,85.34,10.66,0.27,1.92,34.69,153.91,6.73,"sample_00028-253","22.09.22","Eug",NA,140
"sample_00028",55.4760833333333,4.56714437430155,230.54625,50.963938106483,53.5924125,6.84043515508412,21.4151625,2.66033466389301,13.6027125,1.79926790804224,1.58855555555556,0.209272541976717,-0.08,0.49,1.76,36,102.42,102,58.19,159.67,90.72,11.12,0.58,2.56,36.66,172.76,14.4,"sample_00028-293","22.09.22","Eug",NA,140
"sample_00028",55.4572916666667,4.59686438272536,273.1471875,60.8865287358631,68.68659375,6.4901387500953,30.01134375,3.68979284032351,11.6184375,2.45298313315271,2.69170833333333,0.586662713221581,-0.04,0.48,2.92,72,270.17,270,92.52,308.25,105.57,13.71,1.13,2.26,49.53,220.52,28.31,"sample_00028-301","22.09.22","Eug",NA,140
"sample_00028",56.598784,2.72816466010488,325.16316,34.106208961599,69.934752,4.03735803268532,29.2686696,1.78264870855159,14.1586704,1.37478281273127,2.08888,0.257039397005407,-0.01,0.55,5,125,334.9,335,66.98,422.86,84.57,8.28,0.47,1.75,43.87,207.08,11.76,"sample_00028-32","22.09.22","Eug",NA,140
"sample_00028",53.9274642857143,4.7692166021976,220.847946428571,45.4125478869041,55.9678178571429,5.01370121057573,23.394825,2.04993710452297,12.0031875,2.16992966461473,2.00617857142857,0.373817350287091,0.13,0.66,1.2,28,61.29,61,51.07,106.36,88.63,9.16,0.91,2.14,41.23,174.7,22.64,"sample_00028-454","22.09.22","Eug",NA,140
"sample_00028",55.3098333333333,4.23814649465364,222.1171875,45.8809191378149,54.8434125,5.48597408252944,23.04196875,2.21593622842299,12.2630625,2.1448597434762,1.93329166666667,0.384068435836372,-0.01,0.46,1.08,24,74.11,74,68.62,80.06,74.13,10.94,0.86,2.19,37.67,207.72,21.49,"sample_00028-456","22.09.22","Eug",NA,140
"sample_00028",52.8339459459459,4.75875548592011,266.429797297297,60.9332460947656,63.7872810810811,6.5099384535872,27.7341810810811,2.52593513045035,12.1808675675676,2.35227405799556,2.35259459459459,0.480114769812586,0.04,0.94,1.52,37,104.58,105,68.8,121.06,79.64,7.17,0.52,1.73,41.1,179.3,12.96,"sample_00028-69","22.09.22","Eug",NA,140
"sample_00028",48.6450267857143,2.99174223085022,292.755334821428,90.7317377838208,67.5855683035714,9.32253499927957,28.6346571428571,3.4757477791056,12.8275071428571,2.89372395588737,2.30507142857143,0.423782191937493,-0.01,0.6,4.72,112,321.94,320,67.82,453.07,95.99,12.85,0.55,2.22,45.25,227.53,13.81,"sample_00028-90","22.09.22","Eug",NA,140
"sample_00029",53.9276428571429,4.72264410571095,280.599910714286,56.3513850781258,75.7656642857143,7.17620394747211,33.4514089285714,3.27461979277475,10.5961017857143,1.49038453262548,3.20210714285714,0.450509780325924,0,0.28,1.2,28,102.73,103,85.61,112.93,94.11,9.06,1.62,1.56,38.43,226.4,40.55,"sample_00029-102","22.09.22","Eug",NA,125
"sample_00029",48.9061304347826,2.59383363706289,272.424130434783,89.6683967764534,73.2592173913043,9.86939111685271,31.1994391304348,4.0039568591002,11.1524673913043,3.59103215608652,3.05213043478261,0.927921004883685,-0.06,0.87,1.08,23,114.64,114,105.26,216.1,200.09,56.38,0.9,14.71,368.31,1409.49,22.59,"sample_00029-114","22.09.22","Eug",NA,125
"sample_00029",54.6763414634146,6.45169542502371,327.449908536585,81.8481126886013,69.5007658536585,5.7771636852014,28.2205975609756,2.76806890999625,14.8270993902439,3.73598252405314,2.03834146341464,0.582668620632205,0.09,0.59,3.36,82,67.85,19,5.72,285.65,85.01,10.41,0.48,1.58,34.33,186.36,12.1,"sample_00029-132","22.09.22","Eug",NA,125
"sample_00029",52.3121830985915,3.18761152996973,283.693943661972,46.3430749385608,75.8761795774647,7.46916767319195,34.7285218309859,3.48076861569121,10.3916725352113,1.29137413829468,3.38814084507042,0.505332515585379,0.03,0.35,2.84,71,311.59,312,109.72,322,113.38,8.57,0.46,1.71,42.66,214.36,11.54,"sample_00029-139","22.09.22","Eug",NA,125
"sample_00029",53.4991333333333,2.24737167150542,218.7,29.6353178889532,58.80087,5.40719660960567,25.21611,2.08939707222294,11.04516,1.13543076243154,2.31053333333333,0.352966417600914,-0.04,0.49,1.2,30,107.9,108,89.92,136.43,113.69,8.84,1.9,1.77,44.19,220.88,47.42,"sample_00029-155","22.09.22","Eug",NA,125
"sample_00029",65.386472,4.75116607686318,685.6245,69.6833859258629,98.1335736,6.11624010366075,38.4094224,3.67441476564886,22.8618936,2.58411740938428,1.71164,0.314815265851107,0.01,0.43,5,125,254.73,255,50.95,414.17,82.83,6.52,0.94,1.21,30.19,163.03,23.44,"sample_00029-16","22.09.22","Eug",NA,125
"sample_00029",51.8645555555556,3.31116074981435,214.599375,37.8884055643063,60.1815375,4.75593131583192,26.6913,2.04950339193948,10.2157875,1.46197463151603,2.6605,0.407789336370071,0.03,0.39,1.52,36,149.84,150,98.58,160.98,105.91,10.55,1.12,2.24,46.8,225.65,27.95,"sample_00029-185","22.09.22","Eug",NA,125
"sample_00029",59.8993898305085,4.86545646586979,249.929618644068,47.1213547657516,57.1788610169491,6.05410640014826,23.4964525423729,2.62343830640946,13.5042788135593,1.76904304647348,1.76450847457627,0.275925113083952,0.09,0.61,2.52,59,75.62,39,15.56,220.36,87.44,11.29,0.6,2.02,39.82,177.52,14.9,"sample_00029-190","22.09.22","Eug",NA,125
"sample_00029",57.4980681818182,5.3682370125722,222.552102272727,40.7034368975665,51.914925,5.08587024025936,19.9878545454545,1.71324949668337,14.1188522727273,1.88599986374369,1.43420454545455,0.183475818005567,-0.03,0.58,1.8,44,61.39,6,3.51,140.28,77.93,8.64,0.47,1.55,32.91,142.43,11.85,"sample_00029-199","22.09.22","Eug",NA,125
"sample_00029",55.83748,4.3805961455403,284.7474,66.2811858586631,61.8037775999999,7.32533935423719,25.8783984,3.0626237821524,13.8795768,1.9817761323143,1.886128,0.243739184243084,0,0.31,5,125,497.17,497,99.43,520.44,104.09,8.28,1.47,1.33,33.37,207.08,36.72,"sample_00029-2","22.09.22","Eug",NA,125
"sample_00029",56.4959837398374,6.0406124458572,369.789695121951,70.1659258659176,72.7853487804878,8.551025328271,29.3936158536585,4.19521752107711,16.0569987804878,2.54383158049762,1.87714634146341,0.399149314329798,0.03,0.49,5,123,257.25,256,51.3,392.66,78.53,8.62,0.57,1.25,28.7,147.16,14.32,"sample_00029-21","22.09.22","Eug",NA,125
"sample_00029",51.7075142857143,3.34898496801141,274.624714285714,56.1676074835903,63.7107814285714,6.90324000362581,27.4279885714286,3.32244521346601,12.7173471428571,1.93951609750773,2.20065714285714,0.377916497379509,-0.04,0.34,1.44,35,134.32,134,92.84,145.6,101.11,10.65,0.88,2.06,43.47,166.87,22.04,"sample_00029-217","22.09.22","Eug",NA,125
"sample_00029",65.498056,5.80355908640718,399.30246,49.955969962332,78.338664,5.72202950817306,32.2735752,2.29339882852468,15.766326,1.77186104704184,2.073968,0.285354022790254,-0.01,0.4,5,125,388.89,389,77.78,423.29,84.66,6.24,0.64,1.3,32.44,156.09,15.9,"sample_00029-23","22.09.22","Eug",NA,125
"sample_00029",59.7368541666667,6.06150916532004,336.59296875,56.9195345624171,69.946959375,6.38374998813607,28.501621875,3.62008710887474,15.13468125,2.4214519539042,1.9514375,0.494448797179157,0.1,0.47,1.92,48,98.27,72,37.67,174.23,90.74,6.49,0.62,1.62,40.49,162.26,15.49,"sample_00029-232","22.09.22","Eug",NA,125
"sample_00029",51.8187073170732,3.93936649884155,274.041768292683,55.8942597462049,71.3352182926829,9.15021604190822,31.2258951219512,4.70293036568432,11.2422073170732,2.02149849380234,2.88131707317073,0.737422553188618,-0.07,0.79,1.68,41,119.64,120,71.21,163.94,97.58,9.78,0.73,1.9,47.8,244.42,18.27,"sample_00029-246","22.09.22","Eug",NA,125
"sample_00029",57.1335555555556,4.99555349465389,223.56,35.863483101789,55.1736,6.3314867369059,22.50075,4.06054984205436,12.84255,1.95114673101782,1.82140740740741,0.555049496009088,-0.02,0.57,1.2,27,72.95,71,59.43,95.55,79.62,8.3,0.94,1.92,49.63,207.42,23.56,"sample_00029-254","22.09.22","Eug",NA,125
"sample_00029",52.3265416666667,2.04432797460525,193.4128125,16.7407314608338,57.075975,3.01748426140487,24.84826875,1.6310460519058,9.9356625,0.903015555893022,2.52608333333333,0.322454029978345,0,0.34,1.12,24,75.99,76,67.85,78.61,70.19,10.8,1.07,2.12,24.2,127.86,26.67,"sample_00029-258","22.09.22","Eug",NA,125
"sample_00029",53.4017307692308,5.53283858833921,256.131346153846,52.0922169437564,56.7398769230769,5.51312190397112,22.0698519230769,2.10407410527675,14.7611596153846,2.67921273507795,1.54076923076923,0.297005361256972,-0.02,0.7,1.08,26,80.23,80,74.29,91.29,84.53,9.79,0.57,2.13,42.68,164.82,14.13,"sample_00029-26","22.09.22","Eug",NA,125
"sample_00029",52.2754193548387,3.65259869840815,282.017177419355,42.2279391602977,70.8810096774194,5.76200403404955,31.9683483870968,2.43304813743597,11.2058274193548,1.24065532151619,2.87916129032258,0.334064075368204,-0.02,0.29,1.24,31,141.51,142,114.12,149.66,120.69,8.62,1.71,1.71,42.66,215.49,42.86,"sample_00029-278","22.09.22","Eug",NA,125
"sample_00029",63.0211923076923,4.65280700669375,215.125096153846,32.91207237839,52.5920538461538,5.53908960718137,21.4561211538462,2.43660225610062,12.7483096153846,1.14279751163706,1.69230769230769,0.213475013850477,-0.09,0.53,1.12,26,64.69,65,57.76,76.56,68.36,4.74,0.89,1.05,26.01,118.46,22.34,"sample_00029-280","22.09.22","Eug",NA,125
"sample_00029",51.1594814814815,3.00480877889439,263.655,49.1919206106591,72.18345,6.4512412444756,32.53005,3.33788979988163,10.2915,1.37438395164469,3.20959259259259,0.498946988031892,0,0.35,1.12,27,132.29,132,118.12,137.95,123.17,10.31,1.56,2.43,55.02,241.18,39.01,"sample_00029-288","22.09.22","Eug",NA,125
"sample_00029",56.078696,3.31284184413595,367.67844,53.8067812457746,77.2058304,5.67732303529157,33.2419788,2.47506375120944,14.055768,1.57408547695674,2.388616,0.275499100870847,0.02,0.41,5,125,492.84,492,98.48,555.95,111.19,8.74,1.22,1.53,38.24,218.44,30.39,"sample_00029-29","22.09.22","Eug",NA,125
"sample_00029",63.7758048780488,8.4496073792369,443.667621951219,69.3312806193645,80.0486451219512,9.9116546580698,31.9062292682927,5.85864875016278,18.0220390243902,3.26937701197268,1.85710569105691,0.587244033014903,-0.03,0.54,5,123,166.19,135,27.05,420.43,84.09,10.37,0.39,1.71,39.61,210.59,9.76,"sample_00029-31","22.09.22","Eug",NA,125
"sample_00029",53.3110178571429,4.5799528957128,279.135401785714,60.5291302311555,69.9158732142857,7.1570772255793,30.7779026785714,3.07654543415204,11.4928875,1.9556518239161,2.73875,0.456130294383683,0.08,0.54,2.28,56,67.45,67,29.58,219.75,96.38,8.37,0.57,1.58,36.49,193.19,14.32,"sample_00029-50","22.09.22","Eug",NA,125
"sample_00029",61.3988536585366,7.36919335030275,322.849207317073,53.9252652426245,67.4625292682927,8.60279656576414,27.4770768292683,4.6616053552094,15.0906621951219,2.03172762663342,1.87041463414634,0.478782334041936,0.12,0.9,5,123,243.6,244,48.72,362.23,72.45,6.23,0.31,1.34,34.15,155.64,7.8,"sample_00029-6","22.09.22","Eug",NA,125
"sample_00029",59.9730625,4.88524582040539,336.690602678571,53.2963507935631,74.1664205357143,7.2716648785461,31.9356602678571,3.30559561859885,13.419928125,1.59642111944837,2.41683035714286,0.405767494077978,0.03,0.63,4.48,112,323.84,324,72.29,365.16,81.51,6.95,0.11,1.47,37.21,173.82,2.63,"sample_00029-75","22.09.22","Eug",NA,125
"sample_00029",56.5313636363636,4.46427444606732,224.043238636364,41.0928525251879,54.4556556818182,5.43651077884644,22.3386954545454,2.1708434663614,12.7638511363636,1.94036502264479,1.78429545454545,0.291377847839221,-0.09,0.47,1.84,44,107.37,107,58.35,161.8,87.93,9.61,1.43,1.74,32.94,164.96,35.8,"sample_00029-78","22.09.22","Eug",NA,125
"sample_00029",48.9113076923077,2.16489818271864,194.937403846154,28.7214933845785,51.0345173076923,4.90286039101548,20.9107730769231,2.23986858454824,11.8875288461538,1.31859791241857,1.78376923076923,0.305925782854902,-0.02,0.56,1.24,26,89.64,90,72.29,94.07,75.86,8.27,0.76,2.02,33.31,143.68,18.98,"sample_00029-81","22.09.22","Eug",NA,125
"sample_00029",55.1131089108911,5.51727627892784,292.808985148515,72.5200562070403,73.1626485148515,9.52863413057049,32.7269272277228,4.43261131061322,11.2633306930693,1.76823484750994,2.94539603960396,0.444596178103409,0,0.35,4.24,101,413.3,413,97.48,425.43,100.34,14.94,0.29,2.21,44.72,238.03,7.35,"sample_00029-86","22.09.22","Eug",NA,125
"sample_00030",55.7118524590164,5.58855604685106,235.819549180328,41.0714215379801,58.6646151639344,5.1033188951034,24.934356147541,2.92738194879226,12.1740012295082,2.434120765401,2.14222131147541,0.527797771695306,0.01,0.51,5,122,131.09,131,26.22,450.43,90.09,7.35,0.55,1.64,41.67,183.86,13.87,"sample_00030-12","22.09.22","Eug",NA,135
"sample_00030",60.5096785714286,4.78994978751669,228.463392857143,31.8583962217408,53.3643910714286,3.54546315835211,20.1055017857143,1.54644805120938,14.5031946428571,1.95720654142673,1.41503571428571,0.248538763970064,-0.1,0.56,1.12,28,69.7,68,61.1,82.55,73.71,7.71,0.65,1.44,35.97,192.84,16.21,"sample_00030-132","22.09.22","Eug",NA,135
"sample_00030",52.8567741935484,3.36751590651702,216.407177419355,37.7422332503762,52.1118725806452,5.58982067537112,21.0292983870968,2.13009537898674,13.0877709677419,1.70201311073947,1.62958064516129,0.239576261232695,0,0.54,1.4,31,86.86,87,62.04,103.76,74.11,7.56,0.65,1.78,32.26,133.81,16.17,"sample_00030-173","22.09.22","Eug",NA,135
"sample_00030",47.7993636363636,3.42515681317005,229.635,61.1634289366261,56.6317022727273,8.93477201504481,24.330375,3.82829582649755,11.9092090909091,1.78080420327155,2.06618181818182,0.338139818413237,0.11,0.52,1.12,22,135.71,116,103.26,213.8,190.89,135.71,1.96,28.84,230.46,1130.89,34.81,"sample_00030-176","22.09.22","Eug",NA,135
