"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","date","time_point","day","trophic_type"
"sample_00003",27.485296,2.5371642731156,598.49442,96.8508585221911,92.6558028,7.69636646941558,36.862776,3.57636906436407,20.6650116,2.92809676459438,1.819728,0.30551601974787,-0.17,0.71,5,125,158.77,151,30.24,424.83,84.97,7.75,0.3,1.45,36.21,193.8,7.43,"sample_00003-106","22.09.22",0,0,"autotrophic"
"sample_00003",31.2040166666667,3.86475787603771,572.44725,85.0263365688408,90.281115,11.040378765807,34.419735,4.57538171225331,21.2938875,2.71283843899151,1.65615,0.384949823937033,0.13,0.43,2.4,60,78.73,79,32.81,221.22,92.17,8.41,0.71,1.6,40,210.14,17.77,"sample_00003-1067","22.09.22",0,0,"autotrophic"
"sample_00003",26.8008,4.32534412205475,720.13536,91.9744831366638,102.4467264,6.70318884317615,39.8054736,3.98234359010625,23.232258,3.68139008095601,1.772104,0.403524109364868,-0.09,0.47,5,125,209.68,210,41.94,490.02,98,8.42,0.44,1.33,33.23,210.52,10.95,"sample_00003-11","22.09.22",0,0,"autotrophic"
"sample_00003",17.5915555555556,1.36638065067524,328.96125,93.6067753299865,69.6108375,10.0615685475716,27.37035,4.50776834076464,15.0615,2.44298620012476,1.83391666666667,0.268221057551949,-0.2,0.71,1.44,36,48.09,28,19.22,156.65,108.78,9.08,0.95,1.81,45.2,227.05,23.69,"sample_00003-1101","22.09.22",0,0,"autotrophic"
"sample_00003",28.7777857142857,3.48399264018785,532.495446428572,99.6481131875689,86.5524776785714,11.2198336823839,34.4168276785714,5.38399907681776,19.6048205357143,2.12370281885152,1.76503571428571,0.297353537012806,-0.07,0.56,2.24,56,147.41,132,58.88,196.7,87.81,7.44,0.88,1.42,35.46,186.04,21.98,"sample_00003-1102","22.09.22",0,0,"autotrophic"
"sample_00003",26.1085862068965,2.43092566903523,534.49525862069,136.708237220054,86.5191724137931,9.4546138548442,33.952825862069,4.04533192922544,19.8605017241379,3.83860729193458,1.7631724137931,0.349370359050752,0,0.87,1.16,29,26.8,18,15.47,104.56,90.14,6.38,0.01,1.47,36.66,159.51,0.14,"sample_00003-1104","22.09.22",0,0,"autotrophic"
"sample_00003",28.6449622641509,6.87107579742308,466.388066037736,164.764895618086,82.0383283018868,18.6512789318483,32.2214179245283,7.2499594726526,17.9625141509434,3.45113866505258,1.80869811320755,0.341787472477453,-0.13,0.75,2.16,53,213.89,183,84.75,312.11,144.5,101.62,0.12,13.7,170.93,1270.24,3.01,"sample_00003-1114","22.09.22",0,0,"autotrophic"
"sample_00003",35.839984,3.54321609190513,732.207600000001,55.2085642593669,101.161062,5.23609688606485,39.2110956,3.50292305678194,23.9135976,2.32035244375073,1.664592,0.28204243835327,0.05,0.61,5,125,311.8,312,62.36,425.87,85.17,7.44,0.67,1.49,37.36,185.93,16.86,"sample_00003-113","22.09.22",0,0,"autotrophic"
"sample_00003",21.2413571428571,1.80755815372399,639.306964285714,144.885065653964,90.977175,10.6370387950591,33.936975,3.69356417565265,23.748525,4.19047848954889,1.46509523809524,0.239093594238824,-0.14,0.68,1.68,42,59.83,39,23.32,135.96,80.93,8.57,0.85,1.55,38.81,214.2,21.33,"sample_00003-1132","22.09.22",0,0,"autotrophic"
"sample_00003",22.7667959183674,2.41872980594147,669.155051020408,108.284434069936,95.1364836734694,8.396868815755,34.1967948979592,3.45642869244586,24.9401479591837,3.41554909804289,1.39963265306122,0.263920260517385,0,0.61,2,49,122.09,122,61.05,183.75,91.88,7.96,1.29,1.32,33.21,198.91,32.23,"sample_00003-1134","22.09.22",0,0,"autotrophic"
"sample_00003",34.4235319148936,2.98071437929162,581.765265957447,173.852070308659,89.4145212765957,16.0418203712872,33.6667882978723,5.67838069828865,21.8596595744681,3.40761723299304,1.57274468085106,0.327728245594154,0.02,0.71,1.88,47,102.55,102,54.13,150.06,79.82,17.12,0.98,2.53,63.35,428.06,24.49,"sample_00003-1188","22.09.22",0,0,"autotrophic"
"sample_00003",28.320448,3.25144065949135,960.924059999999,83.7969386847147,121.6171908,5.2323829633482,47.7535824,4.59142645061219,25.9722288,4.19438236215179,1.909424,0.454044392884305,0.06,0.42,5,125,144.25,98,19.66,407.9,81.58,6.94,0.77,1.06,26.52,173.59,19.37,"sample_00003-119","22.09.22",0,0,"autotrophic"
"sample_00003",19.0308913043478,1.45965866981536,684.626086956521,126.034344364335,94.4573576086956,10.3699245423804,33.9725445652174,4.22241506526285,25.4683369565217,2.65906875161702,1.33776086956522,0.139481768586851,0.2,0.75,1.84,46,38.44,32,17.48,134.07,72.86,5.31,0.43,0.93,23.39,132.76,10.65,"sample_00003-1193","22.09.22",0,0,"autotrophic"
"sample_00003",21.8493472222222,2.39472612541953,638.330625000001,124.08834837636,91.3451625,8.25374774519554,34.61754375,3.24125639278944,23.32164375,3.10469416767326,1.50145833333333,0.178215958367654,-0.04,0.69,2.88,72,100.44,83,28.9,264.95,92,6.57,0.24,1.48,37.07,164.33,6.08,"sample_00003-120","22.09.22",0,0,"autotrophic"
"sample_00003",19.08125,1.68510096707312,582.28875,277.764233077124,92.492685,23.6249981936703,30.81513375,6.8873958262808,22.5874575,7.14863148764126,1.41735,0.213447471469969,0.2,1.28,1.72,40,91.98,92,53.48,203.1,118.08,11.8,0.42,3.01,72.33,294.89,10.6,"sample_00003-1208","22.09.22",0,0,"autotrophic"
"sample_00003",20.5558,2.46091956129807,753.694875,187.861924184539,99.17123625,11.783188857006,35.64324,3.26594530209979,26.584605,4.7461503744776,1.36995,0.193479602052145,-0.14,0.39,1.6,40,87.76,88,54.85,128.3,80.19,7.2,1.12,1.42,35.63,179.95,28.06,"sample_00003-1230","22.09.22",0,0,"autotrophic"
"sample_00003",29.0012972972973,2.32743677399343,729.246283783784,69.7609501376288,96.7852581081081,4.97292400139821,34.5816364864865,2.35716727752969,26.8712027027027,2.1914831470993,1.29616216216216,0.148781628479369,-0.05,0.68,1.48,37,68.42,68,46.23,114.97,77.68,5.6,0.46,1.14,28.53,140.05,11.39,"sample_00003-1253","22.09.22",0,0,"autotrophic"
"sample_00003",25.8076764705882,2.31160105502905,386.906029411765,97.8431985123152,68.8354676470588,9.4448591403254,24.7170308823529,3.3520014601414,19.6665617647059,2.8227630931696,1.26535294117647,0.137533000415204,0.27,0.76,1.36,34,41.17,25,18.07,94.26,69.31,5.27,0.31,1.2,29.93,131.8,7.8,"sample_00003-1268","22.09.22",0,0,"autotrophic"
"sample_00003",28.616672,3.50540912612899,1016.955,220.171057099187,122.1606036,18.3220254245427,45.3538764,6.20823200697611,28.4426316,4.1854317943436,1.624152,0.303436528304813,-0.07,0.76,5,125,241.53,239,47.84,413.43,82.69,12.75,0.17,1.85,46.24,318.76,4.31,"sample_00003-128","22.09.22",0,0,"autotrophic"
"sample_00003",31.4451785714286,3.71768675640956,399.518035714286,93.4515325344412,72.2420196428571,9.0775259832073,27.785025,3.19000905602163,18.194625,3.16311453199216,1.56064285714286,0.270418224003146,-0.33,0.49,1.2,28,38.92,39,32.44,109.83,91.53,20.01,1.96,3.3,26.7,166.79,49.06,"sample_00003-1288","22.09.22",0,0,"autotrophic"
"sample_00003",30.3743333333333,2.3676380975393,435.75975,51.4532330396941,77.058945,4.65806931505462,30.46815,1.78495633299239,18.19773,1.72548355264496,1.68816666666667,0.182062149929033,0.02,0.86,1.2,30,53.37,43,36.18,93.19,77.66,5.82,0.76,1.39,34.71,145.5,18.88,"sample_00003-1293","22.09.22",0,0,"autotrophic"
"sample_00003",21.026,2.18466457555669,359.0325,99.7033460084889,72.79905,9.96322870750626,29.82915,4.50845457260792,15.19635,3.08445049800048,2.03285185185185,0.47775023275796,-0.06,0.99,1.08,27,58.09,58,53.78,92.38,85.54,6.5,0.66,1.45,36.32,162.58,16.39,"sample_00003-1313","22.09.22",0,0,"autotrophic"
"sample_00003",20.9957777777778,1.71573120391936,365.715,82.7429204385022,69.53535,9.28250766164303,26.74275,4.31129793855632,17.34315,2.2078837304776,1.56185185185185,0.312965923888959,0.15,0.66,1.08,27,46.91,46,42.32,80.96,74.96,5.47,0.37,1.36,34.02,136.73,9.32,"sample_00003-1318","22.09.22",0,0,"autotrophic"
"sample_00003",21.3620983606557,2.86093833191237,331.68006147541,85.3084390351019,66.3574573770492,8.54952798531479,26.1635643442623,2.90838055063877,15.9833581967213,2.80626216979717,1.67203278688525,0.2692925514287,0.01,0.36,4.88,122,385.48,385,78.99,516.97,105.94,8.44,0.91,1.72,42.9,211.11,22.87,"sample_00003-139","22.09.22",0,0,"autotrophic"
"sample_00003",35.665032,3.31378152796722,710.162640000001,74.6740697577403,98.4844332,7.29936292754525,37.8642924,3.99696626257913,23.9159628,1.53278827072073,1.591696,0.215852631328907,-0.05,0.51,5,125,326.8,327,65.36,433.79,86.76,7.61,0.48,1.59,39.81,190.15,11.88,"sample_00003-14","22.09.22",0,0,"autotrophic"
"sample_00003",18.1147204301075,1.60353780995262,341.277822580645,98.422668004219,68.3285951612903,10.5669509974137,24.6404177419355,4.8754438704039,17.4881177419355,3.15653999716087,1.44297849462366,0.372176617098792,0.02,0.47,3.8,93,355.78,356,93.63,378.33,99.56,14.06,0.42,2.06,44.29,211.37,10.41,"sample_00003-140","22.09.22",0,0,"autotrophic"
"sample_00003",23.546048,2.97948948824805,485.514,92.9734332891964,83.1701844,7.85531912838728,32.699376,3.37552848536463,18.8722224,2.87975931387066,1.772616,0.321057420851584,-0.02,0.88,5,125,143.43,114,22.75,400.9,80.18,8.65,0.11,1.82,45.62,216.31,2.66,"sample_00003-141","22.09.22",0,0,"autotrophic"
"sample_00003",27.1806,3.43698371372154,1434.75948,401.186204455353,146.7428076,31.9685098075346,51.8420736,12.727050521813,35.046108,4.23187937657955,1.491968,0.389693261011041,-0.01,0.7,5,125,122.43,109,21.75,475.34,95.07,19.96,0.45,3.68,92.05,498.95,11.21,"sample_00003-143","22.09.22",0,0,"autotrophic"
"sample_00003",20.7761,2.93372379460479,574.251525,132.014832946112,87.704856,8.9998448106802,32.7250125,3.63790789018128,22.089024,3.44806845420342,1.50213,0.17808769006738,-0.06,0.63,4,100,169.97,167,41.64,344.35,86.09,8.79,0.14,1.63,40.78,219.64,3.57,"sample_00003-144","22.09.22",0,0,"autotrophic"
"sample_00003",31.66964,4.89338618229057,986.24952,84.6161020770593,115.1517708,4.49313515794796,41.2859268,2.47301478011008,30.5301636,3.17558613862158,1.374784,0.230491430951208,0.03,0.46,5,125,238.73,239,47.75,413.42,82.68,6.92,0.17,1.21,30.36,173.06,4.24,"sample_00003-153","22.09.22",0,0,"autotrophic"
"sample_00003",36.20192,2.95289715473662,663.57954,46.83564439533,93.0624551999999,3.172047361243,34.2088596,2.08287042800717,24.81192,2.54110747563773,1.399768,0.216434790000546,0.02,0.43,5,125,232.15,232,46.43,418.76,83.75,5.86,0.15,1.07,26.83,146.48,3.66,"sample_00003-161","22.09.22",0,0,"autotrophic"
"sample_00003",25.248032,2.48692476550665,561.88404,58.3609661411618,86.7492504,4.86086651758242,32.9878008,2.45232353802687,21.7410156,2.17191105604711,1.536896,0.225526331486034,0.06,0.63,5,125,197.51,172,34.37,386.87,77.37,5.91,0.33,1.3,32.38,147.68,8.18,"sample_00003-162","22.09.22",0,0,"autotrophic"
"sample_00003",37.067536,3.38366683029692,782.202420000001,53.126329286914,106.346682,4.39659888997973,42.6488976,3.20708633104763,23.4955404,2.50168312587468,1.845016,0.29608210456757,0.03,0.53,5,125,245.1,245,49.02,417.77,83.55,7.28,0.25,1.37,34.13,182.12,6.26,"sample_00003-171","22.09.22",0,0,"autotrophic"
"sample_00003",26.581185483871,5.08377293213206,704.778387096774,325.902212681676,101.198819758065,31.0108382639705,37.1776608870968,10.4095394458144,23.1332407258064,5.62689950668645,1.63536290322581,0.339817606138807,0,0.8,4.96,124,232.86,221,44.65,529.14,106.68,24.02,0.28,2.95,73.7,600.46,7.07,"sample_00003-190","22.09.22",0,0,"autotrophic"
"sample_00003",30.176504,2.6172683266978,817.106939999999,118.543671574867,106.6049424,7.79490731525071,39.425454,2.96525505421649,26.4242088,3.59418576650621,1.522088,0.252053086318301,-0.05,0.58,5,125,157.25,133,26.59,376.2,75.24,6.86,0.41,1.18,29.62,171.61,10.33,"sample_00003-191","22.09.22",0,0,"autotrophic"
"sample_00003",22.2724,2.13065362907648,803.19762,172.143537350368,103.3783884,10.6004531596686,36.6202296,3.60834544640177,27.7921368,4.62697558194694,1.356496,0.280782450053533,0.01,0.65,5,125,99.4,61,12.12,372.73,74.55,7.06,0.63,1.26,31.55,176.56,15.82,"sample_00003-192","22.09.22",0,0,"autotrophic"
"sample_00003",42.780344,6.40807157860429,653.34438,124.111558499566,93.1069727999999,10.7189909557202,34.4125908,4.31917181978279,24.0204204,3.25291685753264,1.449136,0.210800599252377,-0.08,0.69,5,125,66.17,24,4.83,416.59,83.32,15.7,0.11,1.83,45.74,392.52,2.84,"sample_00003-199","22.09.22",0,0,"autotrophic"
"sample_00003",31.453888,2.11106445484645,1043.8551,107.788103623741,116.962218,6.07688806047407,41.6755692,2.42583135558872,31.9219056,3.19669357181846,1.32244,0.187375093879767,0.07,0.5,5,125,106.9,21,4.19,459.48,91.9,8.68,0.79,1.33,33.18,216.94,19.85,"sample_00003-201","22.09.22",0,0,"autotrophic"
"sample_00003",31.4288225806451,3.2218536755225,843.273689516129,44.5171536083862,106.745458064516,3.8909912950854,39.6978713709677,3.74489045556663,27.3040221774194,3.07810255275165,1.48875806451613,0.322907406269763,0.03,0.43,4.96,124,390.15,390,78.66,512.44,103.31,11.15,0.45,1.41,35.25,278.7,11.13,"sample_00003-21","22.09.22",0,0,"autotrophic"
"sample_00003",26.971528,1.12058318324908,1552.07016,110.083833548548,142.8538032,5.75427075375936,47.4941556,2.57352713003787,41.597388,1.78739012100135,1.143488,0.074000285090994,-0.01,0.54,5,125,179.66,164,32.87,362,72.4,6.46,0.5,1.19,29.81,161.41,12.5,"sample_00003-213","22.09.22",0,0,"autotrophic"
"sample_00003",28.111664,2.76417488985003,571.20066,44.2908651313913,90.312246,3.46877626893628,35.852058,2.63597560043042,20.441808,2.59886699321907,1.79492,0.336219700637506,0.04,0.36,5,125,133.29,125,24.99,449.7,89.94,6.9,0.8,1.25,31.14,172.61,19.97,"sample_00003-217","22.09.22",0,0,"autotrophic"
"sample_00003",26.863912,2.61026924212563,556.3728,55.0984145273475,86.173146,4.47205702822466,32.02983,2.30074401036925,22.2002208,2.41957138368208,1.46616,0.238922898887702,0,0.4,5,125,392.43,392,78.49,441.35,88.27,7.14,0.32,1.31,32.84,178.44,7.89,"sample_00003-223","22.09.22",0,0,"autotrophic"
"sample_00003",31.21252,3.2184939991525,721.97244,60.6965427396883,98.5025124,4.16866063741651,36.8816328,3.21143051785528,25.1447328,3.31714888350932,1.506424,0.31831117520135,0.03,0.49,5,125,193.28,193,38.66,414.94,82.99,6.31,0.94,1.26,31.38,157.81,23.41,"sample_00003-23","22.09.22",0,0,"autotrophic"
"sample_00003",21.89212,1.48950521444907,911.45412,104.03792435869,110.2148856,6.99152362130392,38.3984388,2.12460581232773,30.1943376,2.73971122124813,1.281088,0.125845208041851,0.15,0.58,5,125,155.44,155,31.09,410.64,82.13,6.77,0.65,1.24,30.96,169.15,16.18,"sample_00003-235","22.09.22",0,0,"autotrophic"
"sample_00003",34.691296,3.58072279156939,1429.11702,161.532136349891,137.3763564,9.00637182809629,47.994606,3.75376115566967,37.8638388,2.60333310717818,1.271872,0.117813820866216,-0.09,0.47,5,125,130.89,131,26.18,404.33,80.87,6.3,0.71,1.14,28.48,157.52,17.65,"sample_00003-243","22.09.22",0,0,"autotrophic"
"sample_00003",31.294936,2.96874342034992,643.6341,80.8239660449665,94.1797367999999,6.78842901062567,36.0597744,3.72923814049097,22.8172788,2.78682066389502,1.609448,0.294094960964169,0.14,0.46,5,125,174.91,175,34.98,402.42,80.48,7.06,0.51,1.24,31.09,176.46,12.66,"sample_00003-249","22.09.22",0,0,"autotrophic"
"sample_00003",20.0494186046512,2.29464514988377,777.783662790698,185.222522305127,101.522998255814,13.0424628806121,34.9690656976744,3.88656156752122,27.8685680232558,4.7604990472942,1.28008139534884,0.178450534593914,-0.03,0.81,3.44,86,148.17,148,43.07,346.11,100.61,11.55,0.85,1.89,47.31,288.74,21.33,"sample_00003-254","22.09.22",0,0,"autotrophic"
"sample_00003",34.547504,3.78331221291438,741.393,51.6176688674965,101.8086084,4.73687291414787,39.8151288,3.27692542442893,23.8074876,1.92433856240745,1.689528,0.240095195367816,0.04,0.39,5,125,133.26,26,5.11,423.58,84.72,6.43,0.36,1.26,31.59,160.68,8.95,"sample_00003-26","22.09.22",0,0,"autotrophic"
"sample_00003",33.69576,4.49811981581409,838.102139999999,63.3701274886983,107.7235524,4.35081508795662,40.3461324,3.06304400833982,26.5868244,2.76442736987083,1.541072,0.247153934532386,0.06,0.48,5,125,105.07,37,7.49,407.94,81.59,6.54,0.68,1.09,27.37,163.42,17.04,"sample_00003-264","22.09.22",0,0,"autotrophic"
"sample_00003",20.2601632653061,2.18843275681992,364.202448979592,77.2239321367334,72.5511214285714,8.43671504648729,28.9833704081633,3.65658986934489,15.8819510204082,2.01712551296418,1.8380612244898,0.227237064920029,0.04,0.37,1.96,49,132.86,133,67.79,179.54,91.6,6.31,0.92,1.17,29.27,157.75,23.12,"sample_00003-282","22.09.22",0,0,"autotrophic"
"sample_00003",21.013008,2.69563611349661,612.53496,124.53682644271,92.2318488,8.33285227634655,34.9817616,3.53913513045467,22.2391332,3.60999310235214,1.612744,0.302606230454162,-0.14,0.7,5,125,100.01,44,8.89,401.57,80.31,8.46,0.4,1.42,35.88,211.44,9.9,"sample_00003-285","22.09.22",0,0,"autotrophic"
"sample_00003",34.2455652173913,5.39460852403287,611.349701086957,125.038442092032,88.8722315217391,10.4506418023843,32.7323201086957,3.68253710843534,23.6129086956522,3.52174530150319,1.40727173913043,0.202322346614998,0.23,0.66,3.68,92,104.39,62,16.81,319.47,86.81,9.21,0.52,1.39,34.63,230.18,13.03,"sample_00003-286","22.09.22",0,0,"autotrophic"
"sample_00003",21.235552,3.59801787605163,819.07524,181.30015758005,104.3931888,12.5389757053706,35.3336904,4.59997889595306,29.1514788,4.14844275527588,1.224208,0.150373797477293,0.01,0.53,5,125,242.06,242,48.41,439.89,87.98,23.03,0.35,2.27,56.72,575.7,8.75,"sample_00003-287","22.09.22",0,0,"autotrophic"
"sample_00003",28.634640776699,2.86731356080357,433.312645631068,57.3524058067037,74.8636995145631,5.95810237603044,27.9335577669903,2.53458744105636,19.7220058252427,1.86358436083954,1.4262427184466,0.16799051478939,0.06,0.59,4.12,103,101.38,30,7.38,439.32,106.63,9.22,1.01,1.76,44.11,230.39,25.25,"sample_00003-292","22.09.22",0,0,"autotrophic"
"sample_00003",29.7076363636364,7.28229187408703,973.115590909091,255.749182978567,114.400202727273,19.4388199479909,40.2940390909091,6.90414283286097,30.1523236363636,5.54225969287143,1.35318181818182,0.205242773221363,0.02,0.69,2.24,55,132.2,132,59.02,166.69,74.42,6.15,0.81,1.33,34.17,153.68,12.66,"sample_00003-293","22.09.22",0,0,"autotrophic"
"sample_00003",31.759032,2.77248495425104,825.11136,75.0277096677911,111.8890584,3.48833528177757,45.0768888,2.14571681340789,23.4004788,2.79419447356467,1.960736,0.299517734517211,0.02,0.27,5,125,218.17,214,42.85,530.14,106.03,6.82,0.81,1.17,29.33,170.59,20.31,"sample_00003-297","22.09.22",0,0,"autotrophic"
"sample_00003",36.242472,3.22323920567994,773.804340000001,71.7108886426163,101.48328,5.10402971177771,37.3542516,2.75225775562988,26.4624732,2.64753953604876,1.43072,0.218343935554776,0.01,0.53,5,125,89.64,58,11.69,417.68,83.54,7.92,0.66,1.33,33.33,198.03,16.6,"sample_00003-300","22.09.22",0,0,"autotrophic"
"sample_00003",30.1402,1.76840082669936,1952.5536,132.132851519771,161.4112272,6.15530906027637,53.5773204,2.76975382879796,46.3759992,1.48868370329869,1.15584,0.0594283792313447,-0.02,0.45,5,125,284.05,284,56.81,440.39,88.08,6.27,0.68,1.16,28.91,156.63,16.88,"sample_00003-309","22.09.22",0,0,"autotrophic"
"sample_00003",22.628088,1.5367710021865,1085.1894,120.558464985154,118.5851988,6.89503798946663,40.0633776,2.18485513952387,34.4087028,2.39019572060418,1.167256,0.0659283462458272,-0.01,0.61,5,125,312.97,313,62.59,448.07,89.61,7.57,0.59,1.38,34.5,189.26,14.72,"sample_00003-324","22.09.22",0,0,"autotrophic"
"sample_00003",24.527048,1.7417447076738,682.21278,86.9461274546282,93.5631648,6.27573256432686,32.6257956,2.06861492521718,26.5669632,2.34301687912242,1.235112,0.11023415078822,0.03,0.46,5,125,259.63,256,51.25,430.87,86.17,6.61,0.12,1.14,28.57,165.24,2.92,"sample_00003-329","22.09.22",0,0,"autotrophic"
"sample_00003",35.759216,4.52804283467429,613.84716,60.3840280553385,91.8321624,4.88573929222167,34.6050144,2.81033733537837,22.6876788,2.50995598206538,1.550736,0.258205068039515,-0.02,0.64,5,125,122.49,95,19.05,398.67,79.73,5.75,0.72,0.99,24.76,143.65,18.01,"sample_00003-336","22.09.22",0,0,"autotrophic"
"sample_00003",23.8176495726496,2.1907721529502,642.641538461538,150.171095334667,90.0147807692308,11.5933429946551,31.8868961538461,3.73956948727202,25.3230576923077,3.94988448006337,1.27712820512821,0.16188318151134,0.07,0.6,4.76,117,138.28,138,29.05,363.73,76.41,19.01,0.19,2,34.18,187.74,4.81,"sample_00003-350","22.09.22",0,0,"autotrophic"
"sample_00003",23.306328,2.50095812857857,684.57474,114.232929468177,96.0783444000001,8.16164209650856,35.7309144,3.17213992290958,24.3257904,3.01924174865185,1.487832,0.200150013739695,0.01,0.65,5,125,128.32,17,3.36,370.25,74.05,6.62,0.31,1.35,33.65,165.43,7.8,"sample_00003-351","22.09.22",0,0,"autotrophic"
"sample_00003",30.853632,2.75725945207638,647.30826,59.5620681899048,92.1278124,5.17649803753143,34.3163628,3.09026125459472,24.1083864,2.17453664897071,1.439712,0.215963401021204,-0.02,0.6,5,125,256.49,256,51.3,450.76,90.15,8.47,0.44,1.46,36.54,211.65,10.88,"sample_00003-356","22.09.22",0,0,"autotrophic"
"sample_00003",22.7980833333333,1.26142874727956,628.762499999999,78.55727858746,96.3376875,6.94332901580093,38.9863125,3.61095190671315,20.5358625,1.90422198284975,1.9138,0.23902576274167,-0.04,0.47,2.4,60,66.71,49,20.51,179.79,74.91,5.62,0.86,1.23,30.76,140.41,21.45,"sample_00003-358","22.09.22",0,0,"autotrophic"
"sample_00003",32.644096,2.88776073372186,754.77744,80.9469285282129,99.348444,6.53058441075158,36.2143872,3.3583976765696,26.5777848,2.14410478726181,1.37416,0.196075092593332,0.01,0.46,5,125,189.82,190,37.96,395.63,79.13,7.89,0.36,1.5,37.61,197.29,9.03,"sample_00003-361","22.09.22",0,0,"autotrophic"
"sample_00003",31.316512,2.57633975361646,913.684859999999,76.5110284523024,109.7480016,5.30463606037033,38.5956252,2.00233633480653,30.1457376,2.06220709572817,1.286664,0.116996067207131,-0.11,0.5,5,125,131,131,26.2,395.76,79.15,7.05,0.27,1.31,32.64,176.14,6.7,"sample_00003-364","22.09.22",0,0,"autotrophic"
"sample_00003",24.047896,4.51250800700567,1383.7149,380.523859651074,142.857108,26.3268613734863,48.7915812,10.8235105806807,35.887212,3.19666959401222,1.36272,0.289571724916242,-0.09,0.49,5,125,236.15,236,47.23,404.91,80.98,19.17,0.76,1.81,45.16,479.16,18.89,"sample_00003-366","22.09.22",0,0,"autotrophic"
"sample_00003",29.360904,2.27248990708572,766.71846,57.6878964720797,98.3264508,4.32636500118834,33.3294588,1.48588159924618,29.2789404,1.57720924602726,1.14124,0.0748237067831726,0.1,0.71,5,125,235.72,235,46.98,364.1,72.82,5.88,0.14,1.26,31.56,146.93,3.44,"sample_00003-367","22.09.22",0,0,"autotrophic"
"sample_00003",23.985344,2.36587614918666,736.66908,77.8600882687358,100.0582956,5.88840003538263,37.3483548,2.60392580000127,25.1111988,1.97403854490042,1.49684,0.165585491027172,-0.06,0.62,5,125,141.34,96,19.18,398.84,79.77,7.28,0.29,1.43,35.98,181.98,7.18,"sample_00003-368","22.09.22",0,0,"autotrophic"
"sample_00003",26.797368,3.86302909840151,689.16744,79.6499507386398,98.5379256,5.69769056720896,37.8567432,3.3565830875344,23.3400204,3.31904006033381,1.664848,0.332195993838849,0.04,0.48,5,125,130.03,104,20.81,401.58,80.32,6.27,0.4,1.27,31.86,156.79,9.93,"sample_00003-371","22.09.22",0,0,"autotrophic"
"sample_00003",27.072265625,1.50473892944382,694.7996484375,54.7036724483716,94.53256875,4.02474539917922,34.72539609375,1.46847355206671,25.45779375,1.41087124564423,1.367125,0.0793482378956386,0.02,0.4,2.56,64,194.92,195,76.14,252.84,98.77,6.73,1.74,1.07,26.73,168.29,43.41,"sample_00003-372","22.09.22",0,0,"autotrophic"
"sample_00003",18.5929104477612,1.51663867504649,507.743059701492,145.464819993179,80.6695925373134,12.0812711869016,28.2293462686567,4.42888320427048,22.4377858208955,3.55527724006123,1.26361194029851,0.122372996033845,-0.1,0.8,2.72,67,124.43,124,45.75,227.41,83.61,8.88,0.12,1.51,33.97,158.96,2.92,"sample_00003-375","22.09.22",0,0,"autotrophic"
"sample_00003",20.4506842105263,2.59163470997068,468.766184210526,137.336304918562,81.1717342105263,11.8707915096526,31.5664815789474,4.87167633706223,18.5707421052632,3.50152645582952,1.72949122807018,0.273652551005247,-0.34,0.73,2.36,57,45.29,45,19.19,239.14,101.33,10.53,0.05,1.68,36.28,173.91,1.28,"sample_00003-377","22.09.22",0,0,"autotrophic"
"sample_00003",25.641712,2.18375421345311,1073.24838,89.4853474801024,120.2121,5.33677467762675,42.7053384,3.4129869195456,32.1303348,3.00089141374117,1.34696,0.212329491364779,0.03,0.35,5,125,303.71,304,60.74,514.91,102.98,7.62,0.39,1.38,34.45,190.52,9.72,"sample_00003-379","22.09.22",0,0,"autotrophic"
"sample_00003",26.379224,2.1247056071751,692.44794,53.7825815270343,98.3913155999999,4.73291517504913,39.3931512,3.55041157007379,22.580694,2.8377794943747,1.789,0.372294671705955,-0.06,0.51,5,125,291.31,291,58.26,446.31,89.26,8.01,0.75,1.4,35.07,200.37,18.76,"sample_00003-38","22.09.22",0,0,"autotrophic"
"sample_00003",21.032918699187,2.59526578945706,619.161036585366,202.991968577478,93.7547670731708,18.8696459960494,34.9281219512195,6.83616409493474,22.0826414634146,4.28672086349757,1.60989430894309,0.289828378075437,0.01,0.73,4.92,123,144.53,122,24.81,466.35,94.79,40.62,0.57,3.99,99.83,1015.56,14.14,"sample_00003-380","22.09.22",0,0,"autotrophic"
"sample_00003",25.194336,1.78691865323812,816.31962,43.4536947520743,103.0573368,3.12711559566237,36.1691568,2.05377294939708,28.7824104,1.54948569542752,1.262248,0.122666980072063,0.01,0.5,5,125,329.01,329,65.8,398.54,79.71,6.1,0.64,1.12,27.95,152.48,16.11,"sample_00003-389","22.09.22",0,0,"autotrophic"
"sample_00003",29.23712,2.55690193587424,900.30042,80.0366966538707,115.3847268,5.64560389682633,44.534124,4.23648967479221,26.0358624,3.86399143782161,1.768312,0.410535810704703,0,0.57,5,125,312.39,312,62.48,419.79,83.96,7.58,0.5,1.27,31.8,189.41,12.48,"sample_00003-39","22.09.22",0,0,"autotrophic"
