"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","culture_ID","date","time_point","day"
"sample_00001",25.325472,2.02821241243009,1418.61942,338.887230869629,140.1347628,18.622275871428,50.8397148,7.81078634870535,35.3669004,4.16763794374475,1.451856,0.23499662674312,0.01,0.49,5,125,193.53,136,27.27,422.9,84.58,21.21,0.32,2.07,51.66,530.32,8.1,"sample_00001-100",1,"05.10.22",2,12
"sample_00001",18.9912456140351,1.10968935748404,519.988026315789,80.0863143079573,84.9674013157895,6.16844516972298,32.1474434210526,2.33681941576176,20.5269631578947,2.26678662802512,1.58025438596491,0.167034881175357,0.01,0.3,4.56,114,382.78,383,83.94,445.42,97.68,6.73,1.85,0.97,24.18,168.22,46.21,"sample_00001-101",1,"05.10.22",2,12
"sample_00001",17.6772718446602,1.87232873346544,580.457402912621,243.280075726427,89.9891126213592,18.131457538231,30.7104029126214,5.75019840953006,23.0055334951456,6.40226801801743,1.3918640776699,0.257685020090979,0,0.73,4.16,103,243.12,243,58.44,412.93,99.26,10.62,0.25,1.96,49.08,265.41,6.19,"sample_00001-102",1,"05.10.22",2,12
"sample_00001",29.267296,1.8068127526027,987.82416,49.0690303348088,119.9560104,3.52640933791872,47.3963724,1.7992489524245,26.5531284,1.27121526982305,1.79008,0.124354890171949,0,0.26,5,125,479.47,479,95.89,502.61,100.52,6.18,1.94,0.91,22.82,154.62,48.4,"sample_00001-103",1,"05.10.22",2,12
"sample_00001",31.563224,2.16537163935342,1440.1395,170.33244788655,143.9537832,10.2240639913664,53.9885088,5.54918964973012,34.1267256,4.17677983661735,1.61096,0.286241731814664,-0.03,0.58,5,125,243.19,242,48.32,400.44,80.09,7.24,0.6,1.2,29.99,180.98,14.97,"sample_00001-104",1,"05.10.22",2,12
"sample_00001",19.527248,3.16949601075527,757.53306,157.415269979978,102.2885172,8.91447123705802,35.1330696,2.91534237858797,27.1953612,4.25192420231741,1.316376,0.175093231570885,0.01,0.34,5,125,523.3,523,104.66,601.27,120.25,13.6,1.72,1.77,44.35,340.09,42.99,"sample_00001-105",1,"05.10.22",2,12
"sample_00001",20.0320967741936,2.0013182867469,619.326653225806,149.519798174785,90.4972826612903,9.65733513918042,31.5675290322581,3.55689634158209,24.6998721774194,3.93795969434434,1.29873387096774,0.177743219777193,-0.03,0.32,5,124,357.4,357,71.48,612.79,122.56,12.28,0.78,1.72,39.85,211.38,19.43,"sample_00001-106",1,"05.10.22",2,12
"sample_00001",31.3935492957746,6.30511178282858,1083.48908450704,185.342802961662,122.552657746479,10.8609120892099,45.3723781690141,4.2784299287717,30.3282253521127,4.17476398857189,1.5180985915493,0.211475101873184,0,0.41,2.84,71,132.24,132,46.56,280.86,98.89,7.82,0.48,1.39,34.82,195.55,12.04,"sample_00001-107",1,"05.10.22",2,12
"sample_00001",18.3734285714286,0.936570033991814,518.787642857143,91.8510463210578,85.1218585714286,8.9899041765773,31.4937257142857,3.55601153004589,20.8525242857143,2.30424108156382,1.51937142857143,0.17625350821945,0.03,0.3,1.4,35,162.96,163,116.4,175.99,125.71,7.03,2.51,1.09,27.27,175.84,62.84,"sample_00001-108",1,"05.10.22",2,12
"sample_00001",38.72644,2.40189681898125,1221.52698,121.975074504311,131.1645312,7.3066776326568,49.5930276,3.92169819605561,31.4737164,3.20872331111446,1.597936,0.247126085880428,-0.01,0.5,5,125,215.08,215,43.02,356.35,71.27,4.99,0.63,0.97,24.15,124.63,15.85,"sample_00001-109",1,"05.10.22",2,12
"sample_00001",21.57936,2.22218703809064,979.95096,107.898838130621,116.6780376,6.25037265509237,42.4684944,3.22635083286715,29.476062,3.36677822557675,1.46416,0.230910134733365,0.03,0.45,5,125,294.39,274,54.76,511.9,102.38,6.92,0.21,1.48,37.02,172.91,5.16,"sample_00001-111",1,"05.10.22",2,12
"sample_00001",24.695464,2.19869885476285,1020.76038,74.735409813188,115.3831068,4.8063866046334,38.6191476,2.20118573258801,33.6542364,1.55442736992178,1.149952,0.0856907282220533,0,0.35,5,125,391.51,392,78.3,420.83,84.17,6.28,0.84,1.14,28.59,156.91,20.92,"sample_00001-113",1,"05.10.22",2,12
"sample_00001",32.21872,2.27567191991657,1722.52494,268.107962391512,161.8502148,21.3711318231879,61.0499268,6.95403060116051,36.0786636,4.92854402683497,1.729112,0.337126764135947,0.04,0.64,5,125,217.67,202,40.34,410.85,82.17,22.59,0.37,2.34,58.55,564.84,9.22,"sample_00001-115",1,"05.10.22",2,12
"sample_00001",42.4610666666667,4.35216373772863,1447.4295,347.213449453532,151.57962,32.2922636055104,56.78109,13.4339273237559,32.62554,4.60574841379819,1.783,0.580344960111891,0.02,0.7,1.8,45,174.78,175,97.1,211.11,117.28,25.35,0.55,4.7,117.47,633.87,13.65,"sample_00001-118",1,"05.10.22",2,12
"sample_00001",24.29016,1.29131433668531,832.32846,85.1255545578924,108.661176,5.72294132297314,42.1221384,3.94138675963136,25.354944,3.37994894844534,1.70184,0.337410140964682,-0.01,0.26,5,125,401.67,402,80.33,595.82,119.16,7.28,1.33,1.13,28.19,182.11,33.16,"sample_00001-12",1,"05.10.22",2,12
"sample_00001",23.2409,2.32275355795901,1328.78475,395.296039763816,134.52615,26.2896212600603,46.79235,12.0302009011917,35.862165,4.67035921261489,1.31747777777778,0.359394285304612,-0.01,0.43,3.6,90,208.1,208,57.81,337,93.61,24.3,0.26,3.1,77.37,607.45,6.58,"sample_00001-120",1,"05.10.22",2,12
"sample_00001",24.757912,2.97273632505854,686.67426,64.7224952768455,96.1949195999999,5.04903430769869,36.0790524,2.52077819435893,24.26274,1.95961275111041,1.498912,0.179890648504459,0.02,0.41,5,125,290.09,280,55.96,449.77,89.95,6.15,0.73,1.32,33.07,153.79,18.23,"sample_00001-121",1,"05.10.22",2,12
"sample_00001",19.19392,2.19221251692322,632.4804,138.967653733208,94.8614004,10.1637915842427,34.9077276,3.8233891365771,22.9242636,3.49311931659005,1.547264,0.223740314045172,-0.05,0.47,5,125,279.02,279,55.8,504.81,100.96,7.69,0.63,1.36,33.96,192.35,15.72,"sample_00001-122",1,"05.10.22",2,12
"sample_00001",19.154264,1.21401581766812,1092.4065,138.178521013053,121.7658744,8.10576588687132,40.7260872,2.78908889459114,34.0690536,2.77939575665357,1.20036,0.0963022292308891,-0.02,0.4,5,125,405.08,405,81.02,589.77,117.95,8.93,0.56,1.56,39.01,223.25,14.12,"sample_00001-123",1,"05.10.22",2,12
