"file","mean_grey","sd_grey","mean_area","sd_area","mean_perimeter","sd_perimeter","mean_major","sd_major","mean_minor","sd_minor","mean_ar","sd_ar","mean_turning","sd_turning","duration","N_frames","max_net","net_disp","net_speed","gross_disp","gross_speed","max_step","min_step","sd_step","sd_gross_speed","max_gross_speed","min_gross_speed","id","culture_ID","date","time_point","day"
"sample_00002",51.92024,2.11806824882171,219.1374,29.9017769946453,59.7618,5.06587616922038,25.286904,2.29422750719605,11.037546,1.15216611097315,2.31696,0.331382266675009,0.01,0.22,1.08,25,111.42,111,103.16,114.95,106.44,9.06,0.91,2.1,41.31,226.59,22.83,"sample_00002-35",2,"12.10.22",3,19
"sample_00002",55.4028099173554,3.89055830465254,268.540103305785,48.4328650593151,60.0957409090909,6.0146865977892,24.5141144628099,2.37435183056554,13.9159673553719,1.98154008013875,1.79371900826446,0.29551892841634,-0.05,0.46,4.84,121,319.71,318,65.65,483.02,99.8,8.25,0.76,1.45,36.35,206.22,18.94,"sample_00002-36",2,"12.10.22",3,19
"sample_00002",51.26721875,2.54784667759666,214.770234375,35.4398276237307,51.3655171875,5.58220592995754,20.7411890625,2.30121690113865,13.213378125,1.81687763200149,1.60040625,0.295828945711821,-0.08,0.53,1.48,32,150.52,148,99.72,172.22,116.36,13.86,0.65,2.77,44.7,206.22,16.17,"sample_00002-66",2,"12.10.22",3,19
"sample_00002",54.3862545454545,3.44780693698871,247.230409090909,35.8325764382712,63.0091636363636,5.2374426367004,26.61903,2.0035204714452,11.8151018181818,1.39190780322614,2.28309090909091,0.320157731538648,-0.02,0.46,2.28,55,210.44,210,92.3,235.44,103.26,10.2,0.76,1.76,37.5,228.27,19.12,"sample_00002-89",2,"12.10.22",3,19
"sample_00002",52.4932698412698,3.13335714121425,245.777142857143,44.4336842467213,61.5436071428572,6.80263973236088,26.28945,2.98936912132784,11.8529357142857,1.27711609872843,2.23379365079365,0.274086645043671,0.02,0.35,2.68,63,200.77,201,74.91,250.55,93.49,11.84,1.29,2.11,38.96,183.82,32.21,"sample_00002-96",2,"12.10.22",3,19
"sample_00003",61.095848,3.92190913651716,325.29438,38.9568982457929,67.978278,5.63646665193032,27.8955576,2.6075437143759,14.8595796,1.24652790762168,1.891688,0.244800788529196,0.04,0.41,5,125,273.25,273,54.65,471.24,94.25,7.48,0.69,1.32,33.01,186.94,17.35,"sample_00003-31",3,"12.10.22",3,19
"sample_00003",61.7818709677419,6.75531990657185,299.477903225806,53.8095245052246,63.036518951613,6.35583375564641,25.4808362903226,2.90889952169731,14.9355508064516,1.97780484707906,1.73283870967742,0.280082083993124,-0.03,0.54,5,124,305.14,305,61.03,429.43,85.89,9.56,0.89,1.41,34.17,238.91,22.18,"sample_00003-4",3,"12.10.22",3,19
"sample_00003",54.6175,6.20876223204983,225.310704545455,43.9719759081555,57.8310177272727,5.58291478586817,24.6269454545455,2.66255938357815,11.6623063636364,1.96678522613399,2.16798181818182,0.412529275732176,-0.02,0.82,4.84,110,132.06,132,27.29,379.5,78.41,15.85,0.64,2.16,35.55,187.88,16.06,"sample_00003-6",3,"12.10.22",3,19
"sample_00003",56.0784677419355,4.68242490064395,277.784274193548,43.3082335974902,62.5891245967742,5.28335015438128,25.7902693548387,2.55819985874937,13.765852016129,2.10107969909936,1.91962096774193,0.354011887006842,-0.01,0.58,5,124,190.07,190,38.01,413.35,82.67,6.75,0.44,1.46,36.69,168.71,10.98,"sample_00003-9",3,"12.10.22",3,19
"sample_00003",52.728,4.00939663056382,255.764563953488,50.4071697415332,61.0952860465116,6.03637320396187,25.6969674418605,2.54093441943484,12.6321854651163,1.95286599412047,2.07608139534884,0.345740780664504,0.06,0.53,3.64,86,266.66,267,73.26,395.21,108.57,15.05,0.93,2.21,38.4,227.91,23.21,"sample_00003-91",3,"12.10.22",3,19
"sample_00004",60.7396666666667,5.23512975755438,320.44304347826,49.0125116901991,64.4166586956521,5.42943904470963,24.9896739130435,2.63143781536781,16.3539586956522,2.13320287276993,1.55634782608696,0.279969106808704,-0.12,0.74,2.76,69,130.46,130,47.27,218.26,79.08,6.6,0.61,1.43,35.63,164.96,15.31,"sample_00004-12",4,"12.10.22",3,19
"sample_00004",55.135302631579,2.95026126309626,202.009736842105,27.7340392976421,53.8244999999999,5.54540655371633,22.2987138157895,2.53543988753561,11.6102309210526,1.5409728048426,1.96810526315789,0.411563509200297,0.03,0.69,3.4,76,201.28,201,59.2,246.75,72.57,8.99,0.55,1.67,32.62,175.14,13.87,"sample_00004-131",4,"12.10.22",3,19
"sample_00004",55.8570714285714,4.6388989109292,249.552321428571,46.2549946048301,59.1003482142857,6.51477820881796,24.2046803571429,3.21188964720203,13.176675,1.98885608642254,1.88503571428571,0.402350545718794,-0.16,0.68,1.12,28,40.35,39,34.59,75.8,67.68,4.72,0.72,1.14,28.62,117.88,18.12,"sample_00004-152",4,"12.10.22",3,19
"sample_00004",55.0460120481928,3.97099639303684,339.709608433734,56.0367265599007,72.5722915662651,7.15986962760624,30.7670204819277,2.88230180979475,13.9851379518072,1.49375441245578,2.21416867469879,0.219162920759938,0.01,0.35,3.32,83,293.06,293,88.27,311.24,93.75,6.65,1,1.28,32.01,166.31,24.91,"sample_00004-17",4,"12.10.22",3,19
"sample_00004",52.5442,3.45045807630866,219.7935,41.2885938856825,56.85426,6.07788486775098,23.9427,2.59856816601164,11.63691,1.33660761137019,2.076,0.269018586718465,0.01,0.87,2.12,45,113.39,113,53.49,175.07,82.58,15.97,0.82,3.12,30.66,142.98,20.44,"sample_00004-207",4,"12.10.22",3,19
"sample_00004",58.3137906976744,6.25833764843478,273.883604651163,60.2703409481533,59.6226872093023,8.57611141790917,23.9659220930233,4.30481936993576,14.5471290697674,2.14190767272543,1.67776744186047,0.362876985401081,-0.13,0.66,1.8,43,32.88,10,5.33,138.21,76.78,7.82,0.65,1.55,35.14,177.11,16.21,"sample_00004-212",4,"12.10.22",3,19
"sample_00004",52.6443333333334,1.84957623005088,185.895,18.1969399371686,49.7073,4.42472138470974,20.3736,2.04433842975781,11.66715,1.03079543548063,1.7682962962963,0.306980181622254,0.12,0.43,1.4,27,56.15,15,10.62,124.23,88.74,9.64,1.67,2.17,32.75,192.53,41.75,"sample_00004-241",4,"12.10.22",3,19
"sample_00004",58.711088,2.91022854111982,264.145859999999,32.6607642050529,56.9855736,4.47041903750308,21.7840104,1.709982334177,15.4312452,1.40245422246354,1.422848,0.166984355844415,-0.03,0.62,5,125,185.28,185,37.06,412.94,82.59,7.23,0.58,1.36,34,180.78,14.38,"sample_00004-4",4,"12.10.22",3,19
"sample_00004",55.3181458333333,3.84598221519047,222.1171875,42.7006978484359,52.8498,6.32348459514631,20.5769109375,2.1914420968875,13.680309375,1.70008307029721,1.51955208333333,0.196990455007432,0.01,0.54,4.24,96,245.88,246,57.99,389.84,91.94,12.14,0.5,2.02,33.16,179.38,12.59,"sample_00004-45",4,"12.10.22",3,19
"sample_00004",57.7172962962963,5.95103869388455,276.615,55.6086532722201,60.8749,7.81768116399454,24.1746,3.50301936740828,14.54515,1.97476123658026,1.68724691358025,0.306213386826254,-0.03,0.59,3.24,81,166.12,166,51.27,300.38,92.71,7.08,0.53,1.36,34.11,177.09,13.17,"sample_00004-50",4,"12.10.22",3,19
"sample_00004",52.7364022988506,4.25178810936897,209.838879310345,33.5720919422324,57.8394465517241,4.76638992367629,24.5141379310345,2.04173307243326,10.9148896551724,1.59875661873165,2.2977816091954,0.416784323938775,-0.03,0.59,3.84,87,228.24,228,59.44,270.45,70.43,9.06,0.22,1.83,34.15,168.91,5.4,"sample_00004-55",4,"12.10.22",3,19
"sample_00004",61.267875,6.65591080016757,229.29328125,44.0501732981239,55.271615625,6.08041023816472,22.541540625,2.53646064480074,12.932578125,1.8678966947694,1.77916666666667,0.330802848873306,-0.01,0.51,1.96,48,101.21,101,51.64,162.9,83.11,9.36,0.66,1.61,34.53,152,12.38,"sample_00004-59",4,"12.10.22",3,19
"sample_00005",49.3476842105263,2.09658092173985,200.283157894737,26.5491730468895,57.9582710526316,5.52311663632238,24.5067631578947,2.46002616922859,10.4285368421053,1.12905567324622,2.38147368421053,0.372949262027402,0,0.18,1.08,19,152.39,152,141.1,153.93,142.53,18.79,2.61,4.87,46.2,231.69,65.37,"sample_00005-108",5,"12.10.22",3,19
"sample_00005",54.16116,6.49918390184491,241.4448,56.725147816026,55.035612,6.88566211139858,22.241142,2.70469153111311,13.707954,2.0354251077232,1.6462,0.252062161645363,0.19,0.89,1.16,25,62.91,59,50.64,97.39,83.96,11.16,0.3,2.75,47.03,185.02,7.42,"sample_00005-126",5,"12.10.22",3,19
"sample_00005",52.6182909090909,3.27931589338684,298.5255,47.9147693305519,72.7754072727273,6.39899396979003,30.3655745454545,3.09773457031689,12.5455745454545,1.80194374721753,2.47705454545455,0.487373209273802,0.02,0.4,2.24,55,198.85,199,88.77,229.88,102.62,7.85,1.26,1.52,35.87,162.8,31.43,"sample_00005-15",5,"12.10.22",3,19
"sample_00005",57.6327647058824,5.70456325079781,205.996102941176,30.2692832114178,51.0104647058823,3.99965292512286,19.8117661764706,1.80925480950452,13.2500514705882,1.62254000191083,1.51882352941176,0.243494940596836,-0.01,0.49,1.4,34,94.89,95,67.78,121.25,86.61,7.86,1.19,1.33,27.58,166.43,29.74,"sample_00005-21",5,"12.10.22",3,19
"sample_00005",51.2750661157025,3.41515304375352,262.033326446281,69.5726047680201,62.7630842975207,8.3640351253946,26.6872909090909,3.39868011226417,12.3571859504132,2.14414219141579,2.19809917355372,0.336514843777573,0.07,0.72,5,121,246.22,195,38.94,473.28,94.66,13.99,0.24,1.97,41.73,191.29,5.97,"sample_00005-23",5,"12.10.22",3,19
"sample_00005",51.8367131147541,4.29235360408147,304.656270491803,59.1557694796713,81.9389692622951,7.24002718180838,36.7875110655738,3.49611002298713,10.5767741803279,1.98976962295831,3.60177868852459,0.748537002980697,-0.02,0.67,5,122,189.75,55,10.93,411.07,82.21,11.12,0.07,1.98,46.87,278.03,1.72,"sample_00005-3",5,"12.10.22",3,19
"sample_00005",53.6267837837838,2.03686544495233,196.386689189189,22.7037851871516,52.4690635135135,3.98928849583566,22.2886824324324,2.06196919203923,11.2263810810811,0.885593283902517,1.99924324324324,0.257213422559447,0.03,0.4,1.56,37,107.8,108,69.1,118.55,75.99,9.1,0.58,1.43,26.82,124.22,14.52,"sample_00005-37",5,"12.10.22",3,19
"sample_00005",61.590016,5.78837762799371,440.63676,42.4539566612105,80.0636724,4.86257375477879,32.9458104,3.52686386378054,17.212662,2.46694621935083,1.968512,0.41861953655688,0.03,0.61,5,125,144.54,127,25.44,390.71,78.14,7.01,0.3,1.18,29.5,175.32,7.43,"sample_00005-4",5,"12.10.22",3,19
"sample_00005",57.0916521739131,4.04901252211839,215.657217391304,26.8945089406456,55.3803339130435,4.21767760302401,23.235202173913,2.07155439360763,11.8537160869565,1.36480568007542,1.9948347826087,0.353201098983875,0,0.51,4.76,115,315.97,316,66.38,353.23,74.21,11.59,0.62,1.67,32.3,191.02,15.54,"sample_00005-48",5,"12.10.22",3,19
"sample_00005",54.9237565217391,3.2460786426446,197.828413043478,26.1870110646699,48.8146147826087,3.83742101504505,18.5370965217391,1.72020531686795,13.6288134782609,1.65640073903018,1.38425217391304,0.23830140297009,-0.02,0.42,5,115,474.11,473,94.58,642.85,128.57,21.48,0.83,2.96,38.14,202.5,20.81,"sample_00005-6",5,"12.10.22",3,19
"sample_00005",51.0144347826087,3.36654844592131,192.551086956522,23.3109641198437,52.795447826087,4.26074435020877,22.6511217391304,1.76286574727488,10.8307565217391,1.03663546820124,2.10986956521739,0.261534163307731,0.04,0.74,1.16,23,95.61,96,82.42,116.02,100.02,14.6,1.17,3.13,39.12,164.42,29.14,"sample_00005-79",5,"12.10.22",3,19
"sample_00005",49.6751515151515,2.02127135302902,202.794545454545,22.01320832597,57.5146636363637,3.89358216105508,24.2302909090909,1.99560610187006,10.6972772727273,1.22620960395305,2.30112121212121,0.362807951743736,-0.03,0.41,1.44,33,192.24,192,133.5,274.8,190.83,66.36,2.66,11.02,126.08,829.52,66.46,"sample_00005-80",5,"12.10.22",3,19
"sample_00005",51.99628,4.69925809321713,243.4131,70.4989550427877,54.885438,7.86316413148041,22.065048,3.18701970461433,13.976064,3.08806221772247,1.6572,0.446694060105273,0.08,0.83,1.4,25,57.99,58,41.42,93.79,66.99,14.6,0.86,3.05,40.12,179.42,20.06,"sample_00005-89",5,"12.10.22",3,19
"sample_00005",52.9427936507937,5.00993214543815,290.298214285714,67.6699670400342,68.0159571428572,7.08128001201314,28.5636857142857,3.60711347611226,12.89655,2.48213589109356,2.27698412698413,0.415180741522388,0,0.53,2.6,63,234.91,235,90.35,277.77,106.83,11.3,0.33,2.02,44.44,192.77,8.22,"sample_00005-92",5,"12.10.22",3,19
"sample_00006",51.3392631578947,3.7026711737296,1406.29855263158,521.121735224301,184.773043421053,42.5173659403078,75.2652,16.6145251800174,22.8059763157895,5.19614737992326,3.31673684210526,0.411622477534184,-0.01,0.67,1.52,38,211.68,212,139.26,225.39,148.28,13.73,1.9,2.6,65.06,343.31,47.52,"sample_00006-1",6,"12.10.22",3,19
"sample_00006",58.551,13.9458006355266,1306.34196428571,625.531554374722,150.412178571429,53.6590458463358,61.2718714285714,24.7661685910391,26.2124678571429,9.441862279645,2.48407142857143,1.1592258222489,-0.04,0.61,1.68,42,86.18,86,51.3,256.18,152.49,26.71,0.56,5.14,128.52,667.76,13.92,"sample_00006-10",6,"12.10.22",3,19
"sample_00006",51.852704,2.82273274426545,764.75016,168.406581490418,100.961964,12.9453296209772,37.584162,5.18281079870541,25.6479696,2.93299227824242,1.46792,0.153383222365505,0.03,0.31,5,125,1202.04,1202,240.41,1603.54,320.71,24.16,2.3,3.51,87.85,604.07,57.54,"sample_00006-12",6,"12.10.22",3,19
"sample_00006",58.302264,2.73239942158843,4303.22868,336.617274343353,286.7464152,15.4671846068947,116.8706232,7.53285207984843,46.9285164,3.06328118619835,2.501928,0.235136857060706,-0.01,0.12,5,125,1453.57,1454,290.71,1836.88,367.38,46.53,3.42,5.75,143.76,1163.21,85.54,"sample_00006-13",6,"12.10.22",3,19
"sample_00006",46.976904,1.28260600029783,738.63738,165.603892973351,114.567534,16.2117100791691,45.7575156,7.27777137358034,20.3940504,1.85597874518011,2.244888,0.292627452684324,0,0.03,5,125,2716.86,2717,543.37,2758.64,551.73,54.57,13.62,3.69,92.23,1364.2,340.61,"sample_00006-14",6,"12.10.22",3,19
"sample_00006",49.500947368421,2.98077499942431,1209.684375,621.075993123376,157.691919078947,64.0481840492239,68.2243815789474,31.1286938720305,21.6490618421053,3.90996720856555,3.10007894736842,1.33497671153877,0,0.62,3.04,76,445.84,444,146,592.9,195.03,25.96,1.42,3.36,83.94,648.99,35.57,"sample_00006-16",6,"12.10.22",3,19
"sample_00006",50.7815490196078,1.82751415112141,623.295,440.491878367241,98.4436676470588,49.8263588946622,38.6539147058824,22.8872926007955,19.7103970588235,2.33769909469572,1.91321568627451,0.95702357993365,0.01,0.69,2.04,51,356.34,348,170.63,436.3,213.87,21.51,4.94,2.56,64.08,537.74,123.39,"sample_00006-19",6,"12.10.22",3,19
"sample_00006",47.212568,3.20424604471891,893.6082,341.819548778559,141.3334008,39.9757731490753,60.17733,18.6017537933515,18.4959612,2.77469932689507,3.243936,0.852524039430239,0.1,0.5,5,125,562.81,502,100.46,1471.97,294.39,27.02,0.27,6.13,153.14,675.54,6.63,"sample_00006-2",6,"12.10.22",3,19
"sample_00006",46.6477586206897,4.00353103660803,557.119396551724,250.1614699546,96.2549534482758,27.9245921673631,37.4429482758621,10.98990024124,18.1712327586207,4.35049544904855,2.08186206896552,0.461002225291959,-0.07,0.42,1.24,29,318.24,288,232.39,368.35,297.06,66.3,6.87,10.86,127.48,828.79,171.73,"sample_00006-23",6,"12.10.22",3,19
"sample_00006",49.7608648648649,3.89855250318886,879.971959459459,425.205197446845,142.089324324324,57.9396881978959,59.0879675675676,27.6909475871433,18.8376445945946,3.24009388673092,3.19416216216216,1.50002637964792,-0.06,0.73,1.68,37,291.98,292,173.8,383.25,228.12,42.25,4.64,6.35,69.34,463.63,115.97,"sample_00006-3",6,"12.10.22",3,19
"sample_00006",57.3836785714286,10.5558443580781,1710.98578125,453.465162416907,181.073077232143,38.1776777775235,71.9510705357143,18.9283790466087,30.4592544642857,6.10244869881686,2.45473214285714,0.862813102664013,0.01,0.44,4.48,112,878.08,877,195.68,1959.02,437.28,61.17,1.73,11.51,287.81,1529.27,43.25,"sample_00006-30",6,"12.10.22",3,19
"sample_00006",46.32259375,1.25024079898376,1179.95484375,287.166553512109,173.2646953125,35.4190155309977,72.627890625,14.8423988727229,20.4057984375,2.33021719064168,3.54275,0.601366347471296,0.07,0.51,1.28,32,276.16,261,204.29,578.52,451.97,44.9,2.06,10.26,256.58,1122.51,51.5,"sample_00006-34",6,"12.10.22",3,19
"sample_00006",69.7802424242424,20.6328116642181,1426.52045454545,661.759496629848,151.966002272727,47.7987970112513,59.5320545454545,22.5313903856183,30.0092113636364,9.16215267395754,2.16224242424242,1.13110811644845,0,0.55,2.68,66,263.85,252,94.06,444.09,165.71,26.24,0.93,5.08,121.96,655.99,23.26,"sample_00006-35",6,"12.10.22",3,19
"sample_00006",50.7185454545454,2.99138776417933,489.589772727273,242.35773391099,87.02775,36.8694422027515,33.9760636363636,18.4433640288412,18.6518454545455,2.45153891226268,1.88087878787879,1.13982725548589,-0.04,0.55,1.36,33,236.5,237,173.9,311.02,228.69,22.76,6.56,4.08,92.68,568.99,163.97,"sample_00006-40",6,"12.10.22",3,19
"sample_00006",52.134972972973,7.11428037075386,1462.48236486486,682.721029720449,164.189298648649,49.5864065420788,68.2833283783784,21.1519645139889,25.2588648648649,7.3832042074851,2.71632432432433,0.423605755787544,0.03,0.37,1.48,37,327.97,328,221.6,346.6,234.19,15.8,3.78,2.6,65.11,394.88,94.44,"sample_00006-41",6,"12.10.22",3,19
"sample_00006",60.1750641025641,9.85697406130239,1399.68,678.240801331704,145.194317307692,50.5139688124051,58.0502596153846,22.0274036807609,28.5461134615385,8.19987887289645,2.01934615384615,0.622413355508126,0.02,0.99,3.24,78,179.25,179,55.33,346.81,107.04,20,0.11,4.02,83.17,312.47,2.79,"sample_00006-48",6,"12.10.22",3,19
"sample_00006",63.499704,3.45014409475614,1921.7169,45.7053716418029,177.931728,3.16031532294158,72.0126936,1.24289744876405,33.9802776,0.707213383510786,2.120344,0.0634642525744904,0.01,0.13,5,125,681.3,681,136.26,712.9,142.58,14.59,3.86,1.14,28.48,364.78,96.44,"sample_00006-5",6,"12.10.22",3,19
"sample_00006",53.358329113924,4.61919422355358,1574.84762658228,624.353808829051,187.734007594937,56.1382101257326,81.2049607594937,27.3619751085388,24.2050556962025,4.12577851978194,3.37756962025317,1.16195023596543,-0.03,0.5,3.2,79,418.29,418,130.72,569.47,177.96,25.95,0.8,3.49,86.27,648.72,19.92,"sample_00006-51",6,"12.10.22",3,19
"sample_00006",48.9821428571428,4.89062937489028,964.232678571429,590.580394866688,134.016235714286,56.3033712167461,55.6130089285714,24.1987062386036,19.9612928571429,5.6764701859015,2.68675,0.750357229739424,0.04,0.57,1.12,28,212.79,213,189.99,238.49,212.94,26.75,2.8,4.34,108.45,668.68,70.1,"sample_00006-52",6,"12.10.22",3,19
"sample_00006",48.8746338028169,4.08634105016574,867.715352112676,229.218784775164,144.877398591549,19.5776747412801,65.4819971830986,9.82288361812387,16.7812035211268,4.07387087255321,4.04202816901408,0.789588988413429,0.04,0.33,2.84,71,520.24,179,63.06,1216.56,428.37,51.34,4.15,8.7,217.42,1283.41,103.78,"sample_00006-55",6,"12.10.22",3,19
"sample_00006",55.3756612903226,7.76104280204653,1822.7939516129,486.055154159853,199.292791935484,40.2111004312305,85.9103637096774,20.4615396272728,27.1254629032258,6.87090391525741,3.2995,0.932537148207451,0.04,0.6,2.48,62,410.84,411,165.66,768.84,310.02,24.38,0.99,5.74,143.6,609.45,24.66,"sample_00006-58",6,"12.10.22",3,19
"sample_00006",56.9773,10.9592875963878,1331.062875,626.002081661269,151.3493775,44.0598468829214,60.9653925,20.8532655439708,27.03105,9.02685710293812,2.41025,1.06893363027468,0.03,0.61,2.4,60,318.14,311,129.66,376.44,156.85,18.23,0.94,3.44,86.1,455.77,23.51,"sample_00006-60",6,"12.10.22",3,19
"sample_00006",67.7908461538462,16.0116933493451,1748.00180769231,523.548565367475,178.910993076923,46.8089202310356,73.6601538461539,24.668498987666,30.9755215384615,7.55663224505141,2.58526153846154,1.29506423919968,-0.07,0.54,2.6,65,231.68,206,79.32,343.47,132.1,24.93,0.44,3.6,89.9,623.28,10.97,"sample_00006-62",6,"12.10.22",3,19
"sample_00006",55.3069107142857,3.6206171059982,2356.10196428571,430.817877753707,259.201591071429,31.1591212541632,116.982225,14.9489420271986,25.41121875,2.57275694683848,4.60283928571429,0.526644395352162,0,0.05,2.28,56,1633.8,1634,716.58,1653.12,725.05,101.86,8.27,10.79,132.79,1273.24,206.7,"sample_00006-65",6,"12.10.22",3,19
"sample_00006",54.248137254902,5.62976187069971,1424.12294117647,769.958619934816,163.571241176471,67.046031539912,69.6814411764706,32.5238716529778,24.9794470588235,4.87894089051519,2.77466666666667,1.31756078670651,0.01,0.44,2.04,51,351.1,351,172.11,380.29,186.42,22.53,3.14,3.73,93.18,563.18,78.5,"sample_00006-68",6,"12.10.22",3,19
"sample_00006",46.68325,1.41562788865893,535.815,262.665292261419,89.17644375,29.0677370596985,35.005921875,13.0447892771564,18.951215625,2.61425074157087,1.83289583333333,0.538445723754101,0.01,0.12,1.92,48,350.34,350,182.47,372.44,193.98,18.7,1.64,3.35,83.76,467.55,41.12,"sample_00006-7",6,"12.10.22",3,19
"sample_00006",52.9373125,5.53212997210169,1463.410546875,431.41671859089,169.613746875,28.761599269526,70.5977015625,12.0455629556876,25.8596296875,5.54595978714437,2.80975,0.633618894309353,-0.04,0.76,1.28,32,172.14,168,131.5,205.35,160.43,14.03,1,2.18,54.43,350.64,24.97,"sample_00006-76",6,"12.10.22",3,19
"sample_00006",60.4392016129032,12.7307139614066,1703.8758266129,300.892541978469,191.085532258065,34.0592988727284,82.8221733870968,19.8788631948277,27.1930064516129,6.78381502867008,3.27754032258064,1.15259145554768,-0.01,0.57,4.96,124,1254.04,1218,245.56,1645.17,331.69,43.06,0.53,8.6,214.9,1076.53,13.37,"sample_00006-8",6,"12.10.22",3,19
"sample_00006",50.2961785714286,2.87806958263465,829.497857142857,545.791044749336,116.753255357143,49.2805870987837,47.4981107142857,24.8514831293469,21.3641839285714,3.96820466612197,2.223,1.13647561118346,-0.05,0.63,1.12,28,189.07,189,168.81,206.98,184.8,12.97,3.36,2.18,54.54,324.23,84.05,"sample_00006-80",6,"12.10.22",3,19
"sample_00007",49.837752,6.21213207212696,1199.08836,382.975878543387,158.5969632,25.0972296381309,68.2720164,13.0576710760716,22.004298,5.02902901642056,3.173496,0.616593995450658,-0.03,0.42,5,125,1011.6,350,69.93,2767.44,553.49,51.77,2.54,10.08,252.02,1294.36,63.53,"sample_00007-1",7,"12.10.22",3,19
"sample_00007",55.579584,6.52543177682025,2849.4423,196.362060701202,238.4148168,12.2170104333419,102.4586172,9.5381063032523,35.9127108,5.86613987915029,2.952464,0.63149296402486,0.05,0.61,5,125,333.18,277,55.42,1596.89,319.38,33.16,0.48,7.47,186.83,829.09,12.1,"sample_00007-10",7,"12.10.22",3,19
"sample_00007",49.0094545454546,2.03093880833023,445.352727272727,155.776327263448,87.2735727272727,37.8526414423772,34.2043363636364,16.9056237876551,17.2809818181818,2.41406401779299,2.12775757575758,1.49887247269204,0.02,0.9,1.32,33,251.18,235,177.78,336.18,254.68,31.94,4.61,4.64,116,798.62,115.29,"sample_00007-13",7,"12.10.22",3,19
